,x1,x2
262,1.89,0.44
469,1.6200000047683716,0.0
284,1.96,0.0
438,3.55,3.51
480,0.1899999976158142,0.20000000298023224
310,0.43,1.09
419,0.76,1.85
335,0.43,2.01
299,1.17,0.85
342,2.51,3.63
351,0.83,1.17
386,1.409999966621399,2.2799999713897705
462,1.43,0.0
383,0.4399999976158142,3.119999885559082
261,1.78,-0.0
328,0.3,2.7
344,0.46,1.03
478,0.39,1.57
364,2.74,2.36
266,1.19,2.25
473,0.6899999976158142,1.159999966621399
293,1.909999966621399,0.12999999523162842
451,0.86,0.42
395,1.57,2.81
418,2.06,0.94
260,0.95,0.14
263,0.82,2.36
375,0.34,2.78
464,0.19,3.65
298,0.27,1.62
365,0.28999999165534973,1.1299999952316284
271,1.76,2.37
446,0.0,0.87
366,2.700000047683716,2.059999942779541
384,1.93,1.1
414,0.86,2.33
307,2.319999933242798,3.3299999237060547
397,0.27,0.91
285,0.45,1.17
347,0.49,0.53
252,2.07,1.2
258,2.32,1.6
420,0.550000011920929,2.450000047683716
472,1.47,3.65
273,1.3799999952316284,0.0
389,2.7100000381469727,2.240000009536743
363,2.5,1.19
412,1.5099999904632568,2.450000047683716
387,-0.0,1.47
388,1.07,0.56
423,0.06,0.57
255,0.14,2.85
410,0.24,2.38
331,1.02,1.76
305,1.850000023841858,0.1899999976158142
296,0.9300000071525574,2.5
436,0.41,0.89
349,1.88,0.8
281,0.2,2.07
320,0.67,2.35
309,0.34,1.08
339,1.5,3.9600000381469727
278,0.16,0.11
404,1.1,2.91
476,0.16,3.03
346,1.5,1.36
421,1.71,1.02
370,0.74,0.67
415,0.11,2.53
488,0.11999999731779099,1.7799999713897705
426,0.8,3.27
267,2.17,0.73
292,0.7599999904632568,2.1500000953674316
300,1.78,0.93
376,0.949999988079071,1.1699999570846558
283,0.32,0.06
286,1.85,1.21
288,1.3200000524520874,2.559999942779541
377,1.39,2.91
268,1.57,0.5
357,0.37,2.56
482,1.98,2.15
455,0.58,1.14
291,2.52,1.83
452,0.48,1.05
457,2.4800000190734863,2.869999885559082
442,0.58,1.16
427,0.7599999904632568,1.25
321,0.9800000190734863,1.5299999713897705
315,0.86,1.46
492,0.46,1.42
282,2.25,0.0
360,1.1200000047683716,1.5800000429153442
317,0.65,0.78
458,1.0,0.5699999928474426
448,1.3899999856948853,1.559999942779541
378,0.64,4.38
394,0.46,0.52
467,2.44,1.56
381,0.04,1.17
