,x1,x2
3419,1.9,5.0
2013,0.9,3.1
2886,1.4,4.1
3594,2.0,-0.0
3076,2.6,4.2
3371,1.9,-0.0
3974,1.9,-0.0
2921,2.0,0.0
2812,1.7,4.2
2029,3.0,5.2
3471,3.6,4.6
2417,2.1,0.0
3805,2.2,0.0
3195,2.7,6.2
2734,1.8,0.0
3814,1.4,0.0
3121,2.7,-0.0
3807,2.2,-0.0
2338,2.3,-0.0
3931,1.5,0.0
3426,1.8,-0.0
2221,2.6,1.4
2398,2.0,-0.0
2823,2.3,0.0
3277,1.9,-0.0
2932,0.3,4.2
2788,1.7,0.0
3431,0.0,4.6
3532,1.7,-0.0
3843,2.8,0.0
2843,1.8,0.0
3487,2.4,0.0
3608,1.6,0.0
3925,1.9,0.0
3831,2.8,3.0
2319,2.5,0.0
3488,2.0,0.0
3662,1.6,0.0
2396,2.0,-0.0
2048,1.3,2.7
3172,2.7,0.0
3152,2.2,0.0
2951,0.1,4.1
3472,1.8,-0.0
2360,2.8,-0.0
2708,2.4,0.0
3830,2.6,0.0
3698,2.3,-0.0
3728,1.6,0.0
2473,2.5,0.0
2985,1.6,-0.0
2911,1.7,-0.0
2112,1.8,-0.0
2617,2.1,0.0
2885,2.4,0.0
3629,1.6,0.0
2719,2.1,0.0
3617,2.2,-0.0
3293,2.6,-0.0
2379,2.1,-0.0
3339,2.2,-0.0
2181,3.4,-0.0
2850,2.6,-0.0
2851,1.8,3.0
3603,1.3,3.8
2858,2.0,0.0
2367,2.3,0.0
2992,1.9,3.1
3991,1.8,-0.0
2092,2.2,0.0
3764,1.9,-0.0
3731,2.2,0.0
2531,0.7,4.2
3460,1.8,0.0
2309,2.4,-0.0
2087,2.1,2.1
2244,2.9,-0.0
3898,2.1,0.0
2241,4.2,5.1
3949,1.8,-0.0
2773,2.7,0.0
2870,2.1,3.9
2808,2.2,0.0
2831,1.4,0.0
2226,3.7,0.0
2754,0.1,3.6
2678,1.3,4.1
2183,1.8,0.0
3682,2.2,0.0
3379,3.2,-0.0
3734,0.6,4.1
3441,2.3,-0.0
3545,1.7,3.3
3001,3.5,-0.0
3489,2.0,0.0
3041,2.1,-0.0
2752,2.8,-0.0
3051,2.0,-0.0
2106,1.6,0.0
3497,2.3,-0.0
2600,2.7,4.7
3294,3.0,0.0
3320,2.8,-0.0
3231,2.3,0.0
2016,1.4,-0.0
2898,1.3,2.9
3428,2.3,-0.0
2108,2.2,-0.0
3955,2.8,0.0
3860,3.8,0.0
2200,1.9,-0.0
2090,2.5,4.7
3566,1.5,0.0
3918,3.4,0.0
3059,3.0,0.0
2143,1.5,0.0
3302,2.2,-0.0
3825,0.7,3.6
3559,1.3,4.1
2461,1.4,3.6
2558,2.7,0.0
3149,2.9,0.0
3455,2.0,-0.0
2669,3.0,-0.0
2299,1.5,3.3
2857,3.8,0.0
2866,2.6,0.0
2883,0.0,3.1
3008,4.4,4.6
2246,2.3,-0.0
2228,0.8,4.2
3567,2.0,3.6
3205,2.1,-0.0
2927,2.9,0.0
3541,1.9,0.0
2093,2.3,-0.0
3492,2.1,0.0
2400,2.2,-0.0
3739,2.1,0.0
3922,1.1,2.6
3182,1.7,4.0
2959,2.4,-0.0
2333,1.8,4.1
3122,2.3,-0.0
3405,2.2,3.1
3323,2.1,-0.0
3056,2.3,0.0
3235,0.5,3.5
3158,3.3,-0.0
3115,2.0,0.0
2230,2.7,-0.0
3209,1.3,2.8
3834,1.8,0.0
3602,3.7,0.0
2969,2.7,0.0
3123,2.6,0.0
3140,2.5,-0.0
2297,2.3,3.6
2063,3.5,-0.0
3358,1.9,4.2
2180,2.2,-0.0
3888,3.0,-0.0
2853,2.7,0.0
2231,1.8,0.0
2488,0.1,4.7
3589,2.1,0.0
3639,1.8,-0.0
2792,2.8,0.0
3854,1.3,3.1
3109,1.5,-0.0
3630,1.6,0.0
3658,2.5,-0.0
2045,0.3,4.6
2358,2.1,-0.0
2537,2.1,4.1
2307,2.5,4.6
2635,1.6,2.3
3691,2.7,-0.0
2762,3.8,-0.0
3899,1.8,0.0
3638,2.3,0.0
3735,2.5,-0.0
3893,2.3,0.0
3712,2.4,-0.0
3959,2.0,0.0
3646,2.6,-0.0
3204,1.9,-0.0
3620,2.4,-0.0
2151,1.4,0.0
2689,1.2,4.7
2761,2.4,0.0
2009,1.5,0.0
3107,2.2,0.0
2122,2.8,-0.0
2239,2.7,0.0
3524,2.4,0.0
3029,2.1,0.0
2466,3.2,-0.0
2538,0.1,3.6
2380,2.6,-0.0
