ix,goal_cost,intv_cost
2903,1.0,1.6
3184,1.0,0.2
3331,1.0,3.0
3908,1.0,1.8
3736,1.0,0.1
2355,1.0,1.0
2090,1.0,2.2
2224,1.0,0.2
3793,1.0,1.7
2016,1.0,2.9
3413,1.0,3.3
3147,1.0,3.6
2776,1.0,0.4
2294,1.0,0.4
3335,1.0,1.6
2034,1.0,2.6
3788,1.0,7.0
2267,1.0,1.2
2919,1.0,6.0
3729,1.0,2.0999999999999996
3447,1.0,0.4
2755,1.0,6.800000000000001
2779,1.0,0.7
2658,1.0,0.7
2423,1.0,0.5
2045,1.0,1.4
2844,1.0,3.0
3622,1.0,0.7999999999999999
2084,1.0,1.1
2036,1.0,0.8
3300,1.0,0.1
2443,1.0,4.3
3106,1.0,8.6
2451,1.0,1.6
3616,1.0,4.5
3500,1.0,1.9
3627,1.0,4.5
2065,1.0,2.9000000000000004
3591,1.0,6.6
3965,1.0,0.2
2530,1.0,4.5
3617,1.0,0.5
3243,1.0,3.3
3832,1.0,2.5
2914,1.0,0.3
3783,1.0,0.2
3525,1.0,1.9
2142,1.0,1.0
2734,1.0,0.6
2047,1.0,3.8
3074,1.0,4.8
3085,1.0,0.2
3146,1.0,0.8
3632,1.0,4.9
2593,1.0,0.6
3239,1.0,0.1
3841,1.0,4.2
2788,1.0,4.8
2957,1.0,3.1
3194,1.0,0.2
2204,1.0,0.1
2442,1.0,2.9000000000000004
2921,1.0,0.2
2083,1.0,6.199999999999999
2938,1.0,6.4
3026,1.0,0.9
2711,1.0,0.7
3960,1.0,1.0
2159,1.0,2.8000000000000003
2831,1.0,5.4
3433,1.0,0.2
3166,1.0,0.4
3325,1.0,4.800000000000001
3084,1.0,3.5999999999999996
2834,1.0,1.2
3517,1.0,1.9
2768,1.0,0.5
2781,1.0,2.8
2382,1.0,0.4
3206,1.0,5.0
3692,1.0,0.6
3492,1.0,1.3
2735,1.0,1.0
2545,1.0,0.4
3740,1.0,5.4
3947,1.0,0.1
3755,1.0,0.7999999999999999
3712,1.0,1.6
3909,1.0,0.8
3933,1.0,1.5
2559,1.0,7.0
2117,1.0,3.9000000000000004
2467,1.0,0.7
3911,1.0,6.8999999999999995
2027,1.0,1.3
3887,1.0,1.2
3036,1.0,2.2
3099,1.0,1.3
3926,1.0,2.6
2125,1.0,0.7
2167,1.0,2.7
2102,1.0,2.1
2765,1.0,6.300000000000001
2190,1.0,1.8
2232,1.0,1.8
2434,1.0,3.0
2473,1.0,0.5
3061,1.0,0.2
3221,1.0,3.0
3313,1.0,2.0
3625,1.0,11.6
2997,1.0,4.800000000000001
3593,1.0,6.3
2946,1.0,6.7
2165,1.0,2.6
2129,1.0,3.9
2908,1.0,0.2
3967,1.0,4.5
2339,1.0,9.2
3870,1.0,4.8
2242,1.0,4.0
3169,1.0,0.7
2935,1.0,7.9
2240,1.0,1.1
3269,1.0,0.7
3434,1.0,0.1
2714,1.0,0.4
3677,1.0,6.800000000000001
2790,1.0,4.2
2357,1.0,0.7
3867,1.0,4.0
2851,1.0,0.9
3079,1.0,5.9
2074,1.0,2.3
2750,1.0,0.6
2051,1.0,5.8
2369,1.0,0.8
2274,1.0,0.5
3549,1.0,1.5999999999999999
2859,1.0,7.9
2132,1.0,0.6000000000000001
3980,1.0,1.8
3968,1.0,1.3
3560,1.0,2.8
3673,1.0,2.2
3596,1.0,4.1
3362,1.0,2.0
3981,1.0,0.8999999999999999
3669,1.0,3.1
2435,1.0,0.5
3670,1.0,1.5
3235,1.0,0.2
2344,1.0,0.2
2951,1.0,0.3
2346,1.0,5.0
2850,1.0,1.2
2724,1.0,1.8
3647,1.0,0.4
2175,1.0,4.2
2849,1.0,0.1
3409,1.0,4.5
2683,1.0,1.8
2262,1.0,0.1
2239,1.0,0.1
2684,1.0,1.4
3630,1.0,6.2
3322,1.0,0.4
2977,1.0,0.1
3754,1.0,0.2
2712,1.0,5.1
3655,1.0,0.2
3813,1.0,0.4
3449,1.0,4.5
3287,1.0,1.7000000000000002
3918,1.0,4.4
2673,1.0,0.8
3718,1.0,0.7999999999999999
2254,1.0,1.1
2799,1.0,0.9
3142,1.0,0.6
2983,1.0,3.6
2187,1.0,5.3
2726,1.0,0.9
2035,1.0,1.6
3569,1.0,3.1
3863,1.0,0.1
3972,1.0,5.6
2058,1.0,0.2
3254,1.0,4.9
3001,1.0,1.8
3578,1.0,2.4000000000000004
3738,1.0,1.2
3737,1.0,8.4
2806,1.0,13.6
2075,1.0,1.3
2660,1.0,0.1
2173,1.0,2.5
3597,1.0,5.3
3023,1.0,1.9
2221,1.0,2.3
