,y_hat
779,False
865,False
749,False
544,False
967,False
619,False
640,False
844,False
614,False
759,False
809,False
836,False
939,False
889,False
816,False
549,False
734,False
885,False
834,False
713,False
780,False
605,False
714,False
869,False
615,False
625,False
710,False
762,False
590,False
642,False
530,False
548,False
832,False
680,False
877,False
948,False
662,False
805,False
973,False
820,False
792,False
965,False
995,False
630,False
601,False
668,False
552,False
704,False
782,False
756,False
800,False
541,False
847,False
814,False
506,False
825,False
850,False
628,False
802,False
569,False
977,False
966,False
689,False
652,False
854,False
811,False
859,False
592,False
667,False
611,False
649,False
646,False
639,False
925,False
729,False
753,False
968,False
721,False
702,False
902,False
666,False
947,False
826,False
786,False
807,False
793,False
507,False
723,False
567,False
603,False
760,False
778,False
770,False
698,False
536,False
776,False
897,False
685,False
772,False
940,False
