,h_post,h_post_individualized
17031,0.96,
14528,0.92,
12266,0.92,
16853,0.94,
16567,0.96,
17127,0.78,
13499,0.86,
15248,0.88,
14915,0.94,
11722,0.94,
10545,0.94,
14337,0.92,
19037,0.94,
19050,0.86,
11307,0.82,
12167,0.96,
13226,0.86,
13349,0.8,
11467,0.82,
14750,0.8,
12733,0.96,
15729,0.88,
12153,0.94,
14947,0.86,
16366,0.9,
10203,0.9,
11898,0.98,
12391,0.92,
11877,0.92,
11174,0.9,
18972,0.86,
13108,0.82,
13513,1.0,
12910,0.94,
13502,0.88,
19703,0.98,
11366,0.88,
18686,0.9,
16781,0.98,
11330,0.86,
16771,0.96,
15513,0.94,
18482,1.0,
10947,0.94,
19160,0.96,
10028,0.82,
18839,0.86,
16926,0.92,
11065,0.92,
13203,0.86,
12079,0.82,
11029,0.98,
17003,0.9,
15393,0.9,
13651,0.98,
13713,0.98,
14873,0.94,
12904,0.88,
10208,0.92,
16195,0.9,
18932,0.58,
15607,0.84,
14760,0.92,
18171,0.86,
13937,0.86,
18120,0.98,
14322,0.96,
15819,0.92,
18599,0.92,
10617,0.94,
15600,0.72,
10462,0.94,
17494,0.94,
19637,0.96,
16258,0.96,
16162,0.86,
18295,0.9,
17767,0.98,
10226,0.98,
19562,0.88,
16403,0.92,
13174,0.86,
14089,0.96,
13479,0.92,
10437,0.74,
11103,0.86,
11282,1.0,
10789,0.96,
19029,0.74,
14407,0.82,
16310,0.52,
18153,0.88,
18189,0.86,
11442,0.78,
14261,0.98,
13064,0.74,
18046,0.74,
16167,0.88,
16999,0.94,
15255,0.86,
12992,0.72,
19546,0.82,
11210,0.92,
10682,0.9,
12711,0.88,
16738,0.98,
18949,1.0,
18685,0.98,
11863,0.92,
13788,0.94,
11027,0.94,
10722,0.96,
15250,0.96,
16488,0.9,
13685,0.78,
12545,0.86,
18472,0.8,
14104,0.86,
18196,0.86,
16245,0.74,
10238,0.96,
18002,0.86,
18616,0.96,
18452,0.98,
16758,0.96,
12778,0.92,
19368,0.82,
11010,0.84,
14208,0.86,
14997,0.92,
13531,0.98,
11297,0.98,
18029,0.8,
15723,0.7,
18752,0.94,
13736,0.96,
10795,0.94,
14642,0.86,
19839,0.8,
18737,0.84,
19251,1.0,
17888,0.98,
19683,0.92,
15079,0.96,
19890,0.78,
18774,0.92,
17826,0.86,
15166,0.96,
16023,0.98,
12927,0.86,
15925,0.92,
18041,0.88,
11511,1.0,
17464,0.98,
16527,0.98,
15621,0.94,
14571,0.94,
12789,0.96,
18095,1.0,
16421,1.0,
15815,0.98,
12403,0.96,
13015,0.96,
18890,0.98,
12774,0.86,
13419,0.84,
16497,0.84,
10026,0.98,
10786,0.88,
16114,0.92,
17400,0.84,
17322,0.74,
13659,0.74,
14175,0.84,
17008,0.98,
11746,0.98,
14926,0.92,
16011,0.96,
12672,0.9,
10865,0.86,
19376,0.96,
19150,0.96,
13235,0.8,
10882,0.54,
13362,0.88,
12752,0.88,
17368,0.92,
13875,0.9,
18748,0.96,
10105,0.96,
17274,0.98,
16811,0.78,
15330,0.94,
15919,0.88,
19780,0.78,
19963,0.94,
14464,0.92,
15606,0.88,
13882,0.98,
13297,0.86,
