,years_experience,degree,nr_commits,nr_languages,nr_stars
3771,1.0,3.0,1014.0,3.0,10.0
2919,4.0,0.0,4041.0,1.0,15.0
2740,3.0,1.0,3032.0,8.0,17.0
3627,4.0,0.0,4046.0,10.0,17.0
3713,3.0,1.0,3040.0,2.0,17.0
2119,3.0,2.0,3034.0,4.0,15.0
3513,0.0,3.0,1.0,4.0,19.0
3723,1.0,3.0,1015.0,1.0,10.0
3467,3.0,1.0,3032.0,6.0,12.0
2489,3.0,1.0,3034.0,10.0,13.0
3387,0.0,3.0,5.0,3.0,13.0
2851,3.0,1.0,3031.0,3.0,14.0
2055,4.0,0.0,4047.0,6.0,14.0
2580,1.0,3.0,1014.0,4.0,15.0
3951,2.0,2.0,2026.0,4.0,12.0
2474,4.0,0.0,43.0,6.0,2.0
3520,1.0,2.0,1015.0,1.0,11.0
2225,1.0,3.0,1018.0,15.0,14.0
2269,1.0,3.0,1014.0,6.0,12.0
2499,4.0,0.0,4042.0,1.0,17.0
2577,4.0,0.0,4048.0,2.0,12.0
2883,4.0,0.0,4044.0,2.0,10.0
2468,1.0,3.0,1017.0,1.0,14.0
3058,3.0,1.0,3033.0,7.0,14.0
3136,0.0,3.0,0.0,7.0,15.0
3185,2.0,2.0,2027.0,4.0,14.0
2519,0.0,3.0,3.0,5.0,3.0
3960,3.0,1.0,3034.0,5.0,14.0
2122,3.0,1.0,3035.0,4.0,24.0
3793,3.0,1.0,3036.0,2.0,11.0
3049,3.0,1.0,38.0,0.0,4.0
3054,3.0,1.0,3031.0,7.0,16.0
3086,0.0,3.0,11.0,4.0,12.0
2852,4.0,0.0,4044.0,4.0,13.0
2363,1.0,3.0,1013.0,1.0,20.0
2893,0.0,3.0,5.0,2.0,16.0
3000,1.0,3.0,1011.0,10.0,12.0
2757,1.0,2.0,15.0,2.0,2.0
3294,0.0,3.0,9.0,4.0,11.0
2090,0.0,3.0,3.0,7.0,14.0
3492,0.0,3.0,2.0,9.0,12.0
3135,1.0,3.0,1013.0,6.0,14.0
2465,0.0,3.0,1.0,3.0,13.0
3807,1.0,3.0,1014.0,2.0,18.0
2678,3.0,1.0,3034.0,4.0,16.0
2012,0.0,3.0,4.0,8.0,15.0
3092,3.0,1.0,3034.0,7.0,11.0
3338,0.0,3.0,2.0,5.0,15.0
2258,4.0,0.0,4044.0,3.0,12.0
2839,1.0,3.0,1014.0,3.0,17.0
2270,3.0,1.0,3033.0,2.0,15.0
3085,4.0,0.0,4042.0,10.0,11.0
3878,3.0,1.0,3035.0,2.0,12.0
2534,0.0,3.0,2.0,5.0,12.0
2768,2.0,2.0,2024.0,8.0,10.0
3834,2.0,2.0,2026.0,5.0,19.0
3425,5.0,0.0,5051.0,12.0,10.0
2655,2.0,2.0,2026.0,1.0,12.0
2617,3.0,1.0,3035.0,6.0,15.0
2261,1.0,2.0,1018.0,7.0,11.0
2081,3.0,1.0,3034.0,2.0,18.0
3316,1.0,3.0,1015.0,2.0,16.0
2343,2.0,2.0,2023.0,5.0,16.0
2620,3.0,1.0,3037.0,12.0,13.0
2244,3.0,1.0,3035.0,5.0,13.0
3630,0.0,3.0,1.0,4.0,14.0
2699,3.0,1.0,3035.0,3.0,11.0
2135,3.0,1.0,3034.0,1.0,18.0
2117,1.0,3.0,1019.0,2.0,14.0
2881,4.0,0.0,4043.0,2.0,14.0
2181,3.0,1.0,3033.0,4.0,14.0
2556,4.0,0.0,46.0,4.0,3.0
3094,3.0,1.0,3035.0,7.0,13.0
3364,3.0,1.0,3036.0,3.0,13.0
2150,4.0,0.0,4040.0,6.0,12.0
2239,3.0,1.0,3033.0,3.0,15.0
2913,3.0,1.0,3033.0,3.0,14.0
2753,1.0,2.0,1014.0,4.0,13.0
2856,4.0,0.0,43.0,2.0,4.0
2103,0.0,3.0,6.0,3.0,11.0
2526,3.0,1.0,3034.0,7.0,13.0
2550,1.0,3.0,1016.0,12.0,16.0
3559,0.0,3.0,3.0,6.0,14.0
3315,1.0,3.0,1014.0,11.0,12.0
3326,3.0,1.0,3032.0,5.0,14.0
2220,3.0,1.0,3035.0,3.0,13.0
2388,4.0,1.0,4042.0,7.0,15.0
2985,3.0,1.0,3035.0,3.0,12.0
3739,0.0,3.0,1.0,6.0,13.0
2236,4.0,0.0,4042.0,5.0,12.0
3269,1.0,3.0,1021.0,4.0,14.0
3122,3.0,1.0,3035.0,1.0,17.0
2223,5.0,0.0,5057.0,12.0,15.0
3042,2.0,2.0,2021.0,1.0,18.0
2427,1.0,3.0,1013.0,5.0,14.0
3629,3.0,1.0,35.0,10.0,5.0
3530,1.0,3.0,1020.0,4.0,11.0
2603,3.0,1.0,3040.0,2.0,15.0
2597,1.0,2.0,20.0,0.0,1.0
3553,0.0,3.0,3.0,5.0,19.0
2802,2.0,2.0,2025.0,2.0,13.0
2730,0.0,3.0,3.0,7.0,10.0
3282,1.0,3.0,1015.0,3.0,14.0
3231,3.0,1.0,3033.0,21.0,15.0
3772,4.0,0.0,4042.0,3.0,10.0
2571,4.0,0.0,43.0,6.0,4.0
3202,0.0,3.0,5.0,6.0,19.0
3099,1.0,2.0,1013.0,1.0,12.0
3021,3.0,1.0,3032.0,13.0,15.0
3016,0.0,3.0,4.0,7.0,18.0
3079,0.0,3.0,2.0,4.0,12.0
2227,0.0,3.0,4.0,14.0,5.0
3397,5.0,0.0,5052.0,13.0,12.0
2331,4.0,0.0,4041.0,4.0,19.0
2381,4.0,0.0,4043.0,2.0,14.0
2976,3.0,1.0,3035.0,2.0,16.0
2804,4.0,0.0,4045.0,10.0,13.0
2222,3.0,1.0,3032.0,4.0,18.0
3428,4.0,0.0,4043.0,4.0,13.0
2944,3.0,1.0,3033.0,9.0,13.0
2624,4.0,0.0,4041.0,5.0,13.0
2259,0.0,3.0,4.0,4.0,19.0
2378,3.0,1.0,3034.0,8.0,13.0
3591,3.0,1.0,3038.0,17.0,12.0
2933,2.0,2.0,2023.0,2.0,12.0
2572,3.0,1.0,3037.0,1.0,10.0
3169,1.0,3.0,1013.0,5.0,14.0
3339,1.0,3.0,1014.0,6.0,15.0
3954,3.0,1.0,3036.0,2.0,12.0
3120,3.0,1.0,3034.0,2.0,20.0
3096,3.0,1.0,3032.0,6.0,14.0
2008,3.0,1.0,3033.0,3.0,17.0
2560,3.0,1.0,3035.0,4.0,11.0
2810,1.0,3.0,1013.0,3.0,12.0
3773,0.0,3.0,7.0,13.0,12.0
2963,4.0,0.0,49.0,4.0,5.0
2943,0.0,3.0,8.0,6.0,13.0
3507,3.0,1.0,3034.0,4.0,11.0
3846,4.0,0.0,4043.0,7.0,19.0
2165,2.0,2.0,2024.0,5.0,11.0
3691,0.0,3.0,4.0,4.0,11.0
2362,3.0,1.0,3033.0,1.0,13.0
2711,0.0,3.0,7.0,2.0,15.0
2530,4.0,0.0,4040.0,6.0,15.0
2845,3.0,1.0,3034.0,8.0,13.0
3137,1.0,3.0,1016.0,2.0,17.0
3039,4.0,0.0,4047.0,8.0,14.0
3675,4.0,0.0,4043.0,9.0,23.0
3222,1.0,3.0,1016.0,12.0,15.0
3486,0.0,3.0,6.0,2.0,16.0
2555,2.0,2.0,2027.0,2.0,15.0
2741,1.0,3.0,1015.0,5.0,13.0
