ix,goal_cost,intv_cost
1092,1.0,0.4
1545,1.0,0.4
1909,1.0,2.5
1043,1.0,1.2000000000000002
1335,1.0,3.0
1154,1.0,0.6
1863,1.0,1.6
1962,1.0,0.2
1742,1.0,0.7
1373,1.0,1.0
1996,1.0,2.3000000000000003
1595,1.0,1.2
1215,1.0,1.3000000000000003
1811,1.0,0.2
1220,1.0,0.4
1906,1.0,0.7
1070,1.0,1.5
1927,1.0,1.5000000000000002
1230,1.0,0.8999999999999999
1637,1.0,1.2000000000000002
1828,1.0,1.1
1027,1.0,0.6000000000000001
1020,1.0,0.7
1720,1.0,0.30000000000000004
1872,1.0,0.7
1406,1.0,0.6
1525,1.0,0.6000000000000001
1810,1.0,0.9999999999999999
1016,1.0,1.1
1570,1.0,1.3
1846,1.0,3.0
1209,1.0,1.3
1482,1.0,0.9
1137,1.0,1.1
1958,1.0,2.3000000000000003
1855,1.0,1.0
1528,1.0,1.2
1222,1.0,1.9000000000000001
1788,1.0,0.7999999999999999
1376,1.0,0.30000000000000004
1914,1.0,0.4
1298,1.0,0.8
1632,1.0,0.6
1339,1.0,2.9000000000000004
1129,1.0,1.5
1925,1.0,1.7
1429,1.0,0.5
1024,1.0,2.3000000000000003
1802,1.0,1.6
1272,1.0,1.3
1159,1.0,1.4000000000000001
1436,1.0,0.4
1518,1.0,2.5
1430,1.0,0.7
1329,1.0,1.2
1072,1.0,1.8
1260,1.0,0.6000000000000001
1288,1.0,0.6
1344,1.0,0.6
1682,1.0,3.7
1971,1.0,1.3
1165,1.0,0.2
1444,1.0,0.7000000000000001
1174,1.0,1.2
1980,1.0,0.9
1974,1.0,0.7
1271,1.0,1.7000000000000002
1011,1.0,1.1
1685,1.0,1.0
1446,1.0,2.5
1504,1.0,0.4
1145,1.0,0.1
1175,1.0,1.4000000000000001
1477,1.0,0.6
1484,1.0,1.1
1422,1.0,1.0
1779,1.0,8.1
1963,1.0,1.0999999999999999
1897,1.0,0.7
1792,1.0,0.7
1286,1.0,1.6
1379,1.0,0.9
1832,1.0,0.5
1465,1.0,0.30000000000000004
1077,1.0,0.6000000000000001
1804,1.0,0.7999999999999999
1263,1.0,1.4
1947,1.0,1.8
1453,1.0,2.2
1673,1.0,0.2
1237,1.0,0.3
1492,1.0,0.9
1164,1.0,0.4
1640,1.0,0.8999999999999999
1470,1.0,0.30000000000000004
1509,1.0,0.30000000000000004
1203,1.0,0.7999999999999999
1593,1.0,1.0
1748,1.0,0.2
1364,1.0,3.2
