,y_hat
1202,False
1381,False
1284,False
1176,False
1025,False
1087,False
1498,False
1895,False
1592,False
1111,False
1390,False
1975,False
1092,False
1450,False
1020,False
1876,False
1640,False
1961,False
1740,False
1008,False
1901,False
1246,False
1742,False
1154,False
1015,False
1925,False
1352,False
1688,False
1222,False
1804,False
1570,False
1430,False
1528,False
1233,False
1065,False
1737,False
1184,False
1962,False
1552,False
1958,False
1340,False
1217,False
1661,False
1353,False
1786,False
1309,False
1365,False
1775,False
1148,False
1482,False
1890,False
1790,False
1162,False
1936,False
1100,False
1582,False
1888,False
1408,False
1733,False
1396,False
1657,False
1776,False
1541,False
1249,False
1763,False
1339,False
1841,False
1927,False
1966,False
1260,False
1575,False
1204,False
1344,False
1955,False
1623,False
1195,False
1905,False
1383,False
1478,False
1133,False
1881,False
1521,False
1378,False
1038,False
1995,False
1816,False
1117,False
1840,False
1231,False
1814,False
1495,False
1276,False
1041,False
1384,False
1730,False
1845,False
1493,False
1559,False
1171,False
1349,False
