,u_x1,u_x2,u_x3,u_y
500,-0.13352817,-0.47169122,-0.120996594,0.9657501
501,0.7712949,1.1369553,0.049078748,0.6849568
502,0.7989645,-2.120324,0.030066384,0.406116
503,0.050848365,0.18918738,0.16660579,0.054221153
504,0.66816676,1.8420683,0.071108796,0.32903135
505,0.033674717,-2.163167,0.022490567,0.65476763
506,-0.45005333,1.6500279,-0.014970124,0.6320008
507,0.3898614,0.48200572,0.05823439,0.3031789
508,0.17250955,-0.09202462,0.04617411,0.6806916
509,-0.057483792,0.8877207,0.039377853,0.7884071
510,0.8375948,-0.35198596,-0.045730826,0.053486347
511,0.72079283,0.68643254,-0.047492623,0.8670964
512,0.21846041,0.43768477,0.10238017,0.19309664
513,0.32496536,-0.594002,0.020153169,0.19419026
514,0.79375815,-0.74746203,0.016058804,0.5700455
515,0.31753302,0.53145653,0.14224616,0.099221826
516,0.5594809,0.4685333,0.22109719,0.8320999
517,-0.31281573,-1.0861423,-0.22686325,0.5807599
518,0.39531457,-0.6013015,0.006699271,0.7006558
519,-0.12221342,1.121194,-0.044796936,0.411543
520,0.69827914,0.72262025,0.001586743,0.58338094
521,0.14578983,0.5479756,0.10653567,0.469684
522,0.7290305,1.4298514,0.10071335,0.08931434
523,0.37463355,-1.1399707,0.019068277,0.44071484
524,0.8482625,-2.0238302,-0.13590367,0.47676623
525,0.14488578,0.5852267,0.11313709,0.1460998
526,1.2721422,0.5177247,0.003762507,0.69813454
527,0.11171809,1.1354316,-0.03566911,0.3211602
528,1.0388279,0.7414121,0.1190383,0.2648555
529,-0.17360741,1.1045496,-0.09907972,0.13443172
530,0.68632615,-0.17006615,0.009760024,0.5283334
531,0.023941696,1.1088287,-0.08112945,0.18217075
532,1.4423782,-0.19061719,-0.15006568,0.41299987
533,0.38365734,-1.9354414,-0.0026760658,0.49957883
534,0.20167351,-0.9556945,-0.08144021,0.82445395
535,0.007287711,0.9324694,-0.04788598,0.75882375
536,0.78450984,0.77107406,0.0038727,0.73603034
537,0.5452258,-0.05802198,0.11206289,0.97942865
538,0.2929311,2.07632,0.05962622,0.79140294
539,0.7365991,-1.183584,-0.1630923,0.66761506
540,0.845353,0.6988248,-0.011316917,0.29095554
541,0.7799132,0.15484801,0.15397604,0.7836082
542,1.149231,-1.5464379,-0.035308555,0.973418
543,0.3121311,-2.2329812,0.019901106,0.07462013
