,h_post,h_post_individualized
279,0.82,
494,0.92,
277,0.98,
334,0.76,
380,0.84,
357,0.72,
265,0.92,
440,0.62,
497,0.96,
290,0.7,
405,0.96,
254,0.94,
318,0.96,
445,0.72,
457,0.68,
430,0.76,
465,0.96,
410,0.76,
342,0.62,
251,0.72,
322,0.82,
447,0.84,
331,0.66,
326,0.54,
261,0.76,
467,0.9,
411,0.98,
403,0.96,
493,0.86,
431,1.0,
487,0.96,
332,1.0,
294,0.88,
303,0.76,
390,0.82,
491,0.82,
385,0.84,
369,0.84,
373,0.92,
291,0.84,
437,0.86,
382,0.78,
350,1.0,
444,0.72,
442,0.84,
283,0.6,
317,0.68,
439,0.44,
398,0.9,
415,0.9,
310,0.42,
338,0.7,
309,0.7,
273,0.42,
404,0.76,
475,0.7,
266,0.58,
450,0.94,
464,0.28,
420,0.9,
305,0.94,
419,0.4,
365,0.5,
300,0.96,
378,0.74,
414,0.8,
393,0.66,
360,0.74,
281,0.7,
264,0.6,
354,0.92,
349,0.66,
388,0.84,
394,0.38,
401,0.96,
351,0.94,
462,0.9,
451,0.82,
341,0.92,
366,0.94,
466,0.68,
406,0.24,
446,0.96,
259,0.96,
490,0.88,
268,0.86,
408,0.92,
361,0.72,
352,0.8,
458,0.74,
459,0.92,
424,0.92,
280,0.8,
386,1.0,
407,0.78,
292,0.82,
469,0.68,
330,0.98,
391,0.9,
383,0.8,
