,y_hat
279,False
494,False
277,False
334,False
380,False
357,False
265,False
440,False
497,False
290,False
405,False
254,False
318,False
445,False
457,False
430,False
465,False
410,False
342,False
251,False
322,False
447,False
331,False
326,False
261,False
467,False
411,False
403,False
493,False
431,False
487,False
332,False
294,False
303,False
390,False
491,False
385,False
369,False
373,False
291,False
437,False
382,False
350,False
444,False
442,False
283,False
317,False
439,False
398,False
415,False
310,False
338,False
309,False
273,False
404,False
475,False
266,False
450,False
464,False
420,False
305,False
419,False
365,False
300,False
378,False
414,False
393,False
360,False
281,False
264,False
354,False
349,False
388,False
394,False
401,False
351,False
462,False
451,False
341,False
366,False
466,False
406,False
446,False
259,False
490,False
268,False
408,False
361,False
352,False
458,False
459,False
424,False
280,False
386,False
407,False
292,False
469,False
330,False
391,False
383,False
