,y_hat
15392,False
10437,False
11144,False
16867,False
16510,False
12265,False
10262,False
10372,False
18182,False
10010,False
12635,False
16693,False
19190,False
11761,False
13544,False
15417,False
10368,False
14702,False
11773,False
16342,False
15746,False
13400,False
10457,False
10974,False
15172,False
16447,False
12832,False
15233,False
13562,False
14076,False
16581,False
13801,False
19992,False
14778,False
10260,False
10855,False
14213,False
17226,False
14179,False
16989,False
10709,False
11148,False
19812,False
16181,False
16196,False
10222,False
12867,False
15906,False
13369,False
12980,False
19874,False
11553,False
11219,False
13803,False
11677,False
12501,False
13136,False
18819,False
12586,False
13578,False
19184,False
18301,False
11304,False
17793,False
19712,False
14922,False
10751,False
11986,False
16308,False
13611,False
13991,False
13543,False
14623,False
12228,False
19504,False
17403,False
13284,False
17993,False
13360,False
16437,False
13902,False
18144,False
10120,False
12548,False
15462,False
19801,False
19297,False
13556,False
14117,False
11044,False
18279,False
13014,False
18121,False
10063,False
11379,False
18503,False
16838,False
17300,False
13690,False
18758,False
13092,False
18472,False
13561,False
15797,False
14331,False
13829,False
12557,False
14281,False
16621,False
11828,False
13198,False
11351,False
10023,False
18921,False
17433,False
16011,False
19191,False
12098,False
18283,False
19195,False
11611,False
16800,False
10762,False
11100,False
14259,False
12067,False
11244,False
11164,False
15278,False
17254,False
10596,False
16361,False
10531,False
15696,False
17908,False
10511,False
15064,False
12088,False
13930,False
18795,False
13847,False
19470,False
18808,False
15047,False
12389,False
11074,False
12034,False
10725,False
18138,False
13830,False
11444,False
10515,False
18708,False
13982,False
14204,False
14071,False
15459,False
18098,False
13457,False
12618,False
14647,False
10454,False
12617,False
13298,False
15428,False
18220,False
10119,False
14716,False
11801,False
15970,False
16709,False
12674,False
13067,False
11725,False
17971,False
12057,False
13365,False
14018,False
10450,False
12886,False
19710,False
15484,False
18157,False
14570,False
11891,False
12576,False
14472,False
11699,False
10054,False
11367,False
15483,False
10587,False
12767,False
18124,False
14431,False
11453,False
13413,False
12642,False
19548,False
12777,False
