,y
412,1.0
487,1.0
310,0.0
426,1.0
401,1.0
253,1.0
335,1.0
375,1.0
422,1.0
408,0.0
269,0.0
274,1.0
444,1.0
307,1.0
388,1.0
450,0.0
385,1.0
459,0.0
495,1.0
391,1.0
322,0.0
463,1.0
370,0.0
471,1.0
424,1.0
357,1.0
280,1.0
488,1.0
314,1.0
275,1.0
395,0.0
299,0.0
432,0.0
288,1.0
447,1.0
268,1.0
379,1.0
250,0.0
400,0.0
421,1.0
301,0.0
281,1.0
411,0.0
328,0.0
383,1.0
339,1.0
425,1.0
393,1.0
443,0.0
416,1.0
353,1.0
354,1.0
466,1.0
423,0.0
261,1.0
496,1.0
458,0.0
300,1.0
255,1.0
366,1.0
279,1.0
302,1.0
305,1.0
312,0.0
325,1.0
481,0.0
344,1.0
294,1.0
266,1.0
259,1.0
445,1.0
452,1.0
398,0.0
477,1.0
319,1.0
439,1.0
308,0.0
429,1.0
456,1.0
336,1.0
407,1.0
420,1.0
430,1.0
284,1.0
304,1.0
368,1.0
381,0.0
290,0.0
340,0.0
465,1.0
315,1.0
473,1.0
331,1.0
386,1.0
372,0.0
303,1.0
392,1.0
396,1.0
334,1.0
362,0.0
