,u_years_experience,u_degree,u_senior-level_skill,u_nr_commits,u_nr_languages,u_nr_stars
200,2.0,2.0,0.077875614,4.0,3.0,7.0
201,3.0,3.0,0.78356457,1.0,0.0,0.0
202,3.0,0.0,0.92971194,6.0,14.0,8.0
203,6.0,1.0,0.56477404,6.0,1.0,2.0
204,5.0,3.0,0.13125765,3.0,4.0,6.0
205,1.0,2.0,0.6825905,1.0,0.0,5.0
206,8.0,2.0,0.23445511,3.0,3.0,1.0
207,1.0,0.0,0.82392037,4.0,2.0,1.0
208,0.0,3.0,0.4014628,3.0,14.0,5.0
209,6.0,0.0,0.3586042,4.0,4.0,7.0
210,4.0,0.0,0.15719092,5.0,12.0,5.0
211,0.0,2.0,0.057795405,2.0,2.0,3.0
212,5.0,2.0,0.4476769,4.0,9.0,4.0
213,5.0,0.0,0.44645798,4.0,2.0,2.0
214,0.0,1.0,0.85009885,4.0,1.0,2.0
215,4.0,0.0,0.67060757,2.0,2.0,4.0
216,5.0,0.0,0.39738786,2.0,2.0,3.0
217,1.0,0.0,0.07685089,7.0,3.0,2.0
218,0.0,1.0,0.2495004,2.0,2.0,0.0
219,3.0,3.0,0.96167576,3.0,3.0,6.0
220,2.0,2.0,0.39055514,5.0,4.0,6.0
221,3.0,0.0,0.8992381,4.0,5.0,4.0
222,5.0,1.0,0.9252074,3.0,2.0,4.0
223,2.0,0.0,0.40933406,3.0,2.0,1.0
224,6.0,1.0,0.09308016,3.0,5.0,4.0
225,6.0,0.0,0.80096436,4.0,1.0,2.0
226,1.0,1.0,0.5938828,8.0,2.0,6.0
227,0.0,0.0,0.7416066,5.0,2.0,3.0
228,1.0,0.0,0.18512702,5.0,8.0,7.0
229,5.0,0.0,0.61569226,5.0,16.0,4.0
230,6.0,2.0,0.4530629,3.0,3.0,4.0
231,1.0,2.0,0.8325968,4.0,5.0,6.0
232,2.0,2.0,0.6541276,3.0,2.0,6.0
233,3.0,2.0,0.43619835,2.0,6.0,9.0
234,0.0,1.0,0.010438561,5.0,0.0,5.0
235,4.0,0.0,0.38606405,6.0,4.0,1.0
236,3.0,2.0,0.8742461,4.0,1.0,2.0
237,2.0,0.0,0.7925668,1.0,4.0,6.0
238,0.0,2.0,0.29532146,4.0,5.0,4.0
239,1.0,0.0,0.4351101,4.0,2.0,1.0
240,3.0,0.0,0.7153925,2.0,3.0,2.0
241,2.0,0.0,0.13365018,1.0,2.0,1.0
242,0.0,0.0,0.2633791,5.0,16.0,4.0
243,3.0,3.0,0.89368796,5.0,0.0,9.0
244,3.0,2.0,0.8939972,3.0,0.0,6.0
245,1.0,0.0,0.7905172,5.0,1.0,5.0
246,5.0,2.0,0.7677491,7.0,0.0,4.0
247,2.0,2.0,0.27175748,3.0,1.0,6.0
248,3.0,0.0,0.9788122,3.0,6.0,1.0
249,2.0,0.0,0.9354571,1.0,3.0,1.0
250,2.0,0.0,0.8438399,2.0,0.0,3.0
251,5.0,0.0,0.608199,8.0,1.0,2.0
252,3.0,2.0,0.5839993,5.0,2.0,2.0
253,1.0,0.0,0.8255075,2.0,2.0,4.0
254,3.0,0.0,0.35666943,5.0,1.0,4.0
255,5.0,1.0,0.6366589,7.0,15.0,4.0
256,1.0,2.0,0.52994287,2.0,3.0,1.0
257,4.0,2.0,0.8317245,5.0,5.0,10.0
258,1.0,1.0,0.27851975,3.0,4.0,2.0
259,5.0,0.0,0.34996784,7.0,15.0,5.0
260,4.0,3.0,0.0214746,3.0,3.0,1.0
261,3.0,3.0,0.97871065,8.0,2.0,3.0
262,0.0,0.0,0.819201,7.0,3.0,3.0
263,6.0,3.0,0.37944043,0.0,0.0,1.0
264,1.0,0.0,0.39388692,2.0,1.0,11.0
