,years_experience,degree,nr_commits,nr_languages,nr_stars
2869,4.0,1.0,1860.0,6.0,2.0
3878,2.0,0.0,1858.0,10.0,1.0
2469,1.0,0.0,844.0,2.0,7.0
2970,1.0,0.0,850.0,10.0,6.0
3436,1.0,0.0,844.0,1.0,6.0
2120,1.0,1.0,852.0,5.0,0.0
3874,3.0,0.0,854.0,9.0,2.0
3091,1.0,1.0,847.0,3.0,2.0
3077,2.0,1.0,1855.0,1.0,1.0
2048,2.0,0.0,848.0,2.0,8.0
3080,2.0,0.0,853.0,11.0,12.0
2085,2.0,1.0,1858.0,0.0,4.0
3484,3.0,0.0,1857.0,10.0,1.0
2943,2.0,0.0,847.0,4.0,3.0
2275,2.0,0.0,845.0,2.0,13.0
3304,2.0,0.0,1860.0,8.0,3.0
2259,2.0,0.0,848.0,7.0,1.0
2119,2.0,0.0,851.0,1.0,3.0
3551,0.0,0.0,850.0,3.0,4.0
2431,1.0,0.0,849.0,2.0,5.0
3600,3.0,0.0,1858.0,2.0,7.0
3249,1.0,0.0,849.0,6.0,2.0
2269,1.0,1.0,841.0,2.0,5.0
2309,1.0,0.0,845.0,6.0,2.0
3538,3.0,0.0,857.0,2.0,7.0
2647,2.0,1.0,845.0,0.0,3.0
2073,2.0,0.0,846.0,3.0,5.0
3518,0.0,0.0,846.0,2.0,2.0
2933,4.0,0.0,1864.0,1.0,1.0
2280,1.0,0.0,847.0,4.0,10.0
3066,3.0,0.0,1855.0,6.0,1.0
2062,1.0,1.0,852.0,5.0,3.0
2570,1.0,0.0,848.0,4.0,2.0
2964,3.0,0.0,1854.0,9.0,0.0
3787,3.0,0.0,2871.0,5.0,2.0
2505,3.0,0.0,1860.0,1.0,4.0
2211,1.0,0.0,848.0,15.0,5.0
3007,0.0,2.0,849.0,1.0,2.0
3491,3.0,0.0,1860.0,17.0,4.0
3970,2.0,0.0,843.0,13.0,2.0
2376,1.0,0.0,845.0,2.0,2.0
3243,2.0,0.0,1857.0,9.0,2.0
3606,2.0,0.0,850.0,3.0,4.0
2890,1.0,0.0,848.0,1.0,4.0
2423,2.0,0.0,852.0,0.0,0.0
2896,2.0,0.0,852.0,3.0,2.0
3447,1.0,2.0,849.0,6.0,2.0
3561,1.0,1.0,847.0,0.0,2.0
3809,1.0,1.0,847.0,4.0,2.0
3135,1.0,0.0,842.0,6.0,5.0
3918,0.0,0.0,845.0,0.0,4.0
3886,1.0,0.0,848.0,2.0,2.0
3407,4.0,0.0,1860.0,1.0,7.0
3326,1.0,1.0,842.0,2.0,3.0
3990,1.0,1.0,845.0,6.0,6.0
3439,1.0,0.0,844.0,8.0,3.0
2300,3.0,0.0,1856.0,12.0,1.0
2663,1.0,0.0,843.0,2.0,6.0
2996,1.0,1.0,852.0,5.0,1.0
3768,2.0,0.0,849.0,1.0,0.0
2734,2.0,0.0,849.0,7.0,8.0
3811,2.0,1.0,856.0,4.0,5.0
3496,1.0,0.0,846.0,1.0,2.0
2585,2.0,0.0,849.0,4.0,3.0
3728,3.0,0.0,1864.0,3.0,5.0
2780,2.0,1.0,849.0,0.0,3.0
2035,0.0,1.0,847.0,2.0,3.0
3885,0.0,2.0,851.0,1.0,6.0
2544,0.0,1.0,848.0,0.0,1.0
3865,3.0,0.0,851.0,0.0,3.0
3449,3.0,0.0,848.0,8.0,1.0
3534,1.0,0.0,848.0,3.0,0.0
3640,3.0,0.0,1857.0,5.0,4.0
2471,0.0,0.0,849.0,3.0,3.0
3374,1.0,2.0,850.0,13.0,7.0
2897,3.0,0.0,1861.0,1.0,4.0
3254,2.0,1.0,855.0,1.0,1.0
2702,2.0,0.0,852.0,1.0,4.0
2749,0.0,2.0,849.0,2.0,1.0
3963,1.0,0.0,851.0,1.0,11.0
2263,3.0,0.0,851.0,1.0,6.0
2418,2.0,1.0,846.0,1.0,3.0
2853,0.0,2.0,848.0,10.0,1.0
2458,3.0,0.0,1860.0,4.0,5.0
3192,2.0,0.0,1858.0,4.0,3.0
3139,2.0,1.0,852.0,10.0,5.0
2517,1.0,0.0,845.0,0.0,5.0
2658,1.0,0.0,846.0,5.0,6.0
2578,1.0,1.0,847.0,9.0,3.0
3909,1.0,0.0,847.0,2.0,3.0
2847,2.0,0.0,851.0,0.0,6.0
2586,2.0,0.0,1855.0,8.0,2.0
3612,1.0,0.0,857.0,3.0,1.0
2649,3.0,0.0,848.0,3.0,6.0
2829,2.0,0.0,1861.0,4.0,5.0
3106,2.0,0.0,844.0,0.0,15.0
2909,1.0,1.0,847.0,7.0,4.0
3379,2.0,0.0,850.0,5.0,3.0
2509,2.0,0.0,1856.0,3.0,4.0
3620,2.0,0.0,847.0,0.0,3.0
3844,3.0,1.0,852.0,3.0,7.0
2100,2.0,0.0,848.0,4.0,6.0
2017,0.0,1.0,849.0,0.0,4.0
2027,0.0,0.0,849.0,2.0,0.0
3960,1.0,1.0,845.0,7.0,6.0
3413,3.0,0.0,846.0,3.0,3.0
2813,3.0,0.0,1859.0,2.0,2.0
3997,2.0,0.0,853.0,2.0,5.0
3217,2.0,0.0,1858.0,4.0,3.0
2145,3.0,0.0,1860.0,1.0,5.0
3356,0.0,1.0,9.0,9.0,13.0
2827,3.0,1.0,1858.0,0.0,2.0
3841,2.0,0.0,848.0,2.0,1.0
2826,3.0,0.0,2870.0,2.0,1.0
2802,2.0,0.0,1862.0,6.0,0.0
2942,3.0,0.0,853.0,3.0,1.0
3850,1.0,0.0,844.0,0.0,2.0
3502,2.0,0.0,853.0,6.0,1.0
3541,3.0,0.0,1857.0,11.0,7.0
2520,2.0,0.0,1862.0,4.0,2.0
3117,1.0,2.0,844.0,5.0,3.0
3705,1.0,1.0,849.0,4.0,3.0
2655,3.0,0.0,847.0,6.0,6.0
2437,2.0,0.0,848.0,3.0,2.0
2727,2.0,0.0,846.0,4.0,7.0
2390,2.0,0.0,850.0,1.0,5.0
3982,1.0,0.0,849.0,5.0,4.0
3386,1.0,1.0,854.0,8.0,7.0
3290,1.0,0.0,847.0,9.0,4.0
3337,2.0,0.0,844.0,4.0,2.0
2561,1.0,0.0,852.0,10.0,3.0
3724,2.0,0.0,853.0,5.0,9.0
2037,1.0,2.0,850.0,7.0,4.0
3906,2.0,0.0,850.0,0.0,6.0
2527,0.0,0.0,842.0,0.0,2.0
3450,2.0,0.0,849.0,3.0,2.0
2947,1.0,1.0,846.0,3.0,4.0
2046,2.0,0.0,847.0,6.0,4.0
2004,2.0,0.0,846.0,8.0,2.0
2957,1.0,1.0,851.0,5.0,1.0
3895,2.0,0.0,857.0,7.0,2.0
3816,1.0,0.0,845.0,17.0,4.0
2519,1.0,0.0,848.0,5.0,5.0
2408,0.0,2.0,853.0,6.0,4.0
3775,0.0,2.0,845.0,7.0,7.0
3392,1.0,1.0,850.0,0.0,5.0
2020,3.0,0.0,2863.0,2.0,2.0
2607,0.0,0.0,847.0,5.0,5.0
2198,1.0,0.0,841.0,2.0,2.0
3574,0.0,0.0,845.0,7.0,4.0
2044,2.0,0.0,1861.0,6.0,0.0
3737,0.0,0.0,844.0,17.0,3.0
3328,1.0,0.0,852.0,17.0,9.0
3201,1.0,0.0,846.0,7.0,2.0
2262,0.0,1.0,848.0,3.0,1.0
