,x1,x2
844,1.8,-0.0
769,2.1,2.8
565,1.1,2.2
992,2.2,0.0
592,2.4,0.0
963,1.6,3.3
501,2.0,5.4
780,1.9,0.0
587,3.5,2.4
754,2.0,0.0
836,2.1,0.0
721,1.9,3.3
914,1.5,-0.0
584,2.7,3.2
878,2.8,0.0
783,2.3,1.3
760,2.0,0.0
835,2.5,-0.0
979,1.5,0.0
626,1.2,2.5
706,2.0,4.2
864,2.3,2.8
675,1.7,-0.0
937,1.5,-0.0
781,1.8,0.0
833,3.5,0.0
580,1.4,3.9
744,2.2,0.0
941,3.2,3.2
838,3.0,-0.0
825,1.8,0.0
928,3.2,5.1
852,3.6,-0.0
982,0.1,4.9
883,1.8,0.0
551,2.1,0.0
753,2.1,3.3
641,1.9,-0.0
949,2.4,4.0
649,2.1,-0.0
985,2.3,0.0
943,2.6,0.0
952,3.3,0.0
554,0.0,3.1
596,1.3,3.2
618,2.1,2.9
933,1.6,0.0
850,1.8,3.7
784,1.6,0.0
633,2.4,3.7
902,1.7,-0.0
936,2.3,-0.0
643,2.2,-0.0
718,1.4,1.3
924,1.7,-0.0
917,2.2,4.2
590,1.5,2.6
651,2.0,2.8
861,2.7,3.3
975,1.9,3.1
966,1.2,3.9
549,1.9,4.1
642,1.7,-0.0
862,1.4,3.3
766,1.7,-0.0
897,2.5,0.0
637,2.9,0.0
752,2.3,3.0
528,2.9,4.2
849,0.7,2.0
737,1.8,3.1
625,2.5,0.0
666,1.4,0.0
559,0.8,2.7
893,2.9,-0.0
667,1.5,4.0
608,1.9,-0.0
522,3.6,5.5
956,2.6,0.0
785,1.7,-0.0
834,1.7,3.7
995,1.5,-0.0
887,1.1,2.8
601,0.6,2.4
794,2.6,1.8
761,2.5,0.0
977,1.6,0.0
904,2.6,3.4
984,1.8,-0.0
727,1.3,4.4
971,1.5,4.5
602,1.4,3.4
679,2.4,0.0
538,1.5,2.2
556,1.5,-0.0
847,1.9,3.3
806,3.6,-0.0
998,1.3,0.0
600,3.1,4.2
542,2.2,0.0
