,years_experience,degree,nr_commits,nr_languages,nr_stars
3664,0.0,3.0,3.0,1.0,15.0
2741,4.0,0.0,4043.0,2.0,19.0
3947,3.0,1.0,3032.0,3.0,14.0
2282,3.0,1.0,3034.0,5.0,12.0
2980,3.0,1.0,3036.0,10.0,15.0
2916,0.0,3.0,5.0,8.0,12.0
2206,1.0,2.0,1014.0,7.0,15.0
2841,3.0,1.0,3036.0,1.0,13.0
2731,3.0,1.0,34.0,2.0,3.0
2112,3.0,1.0,3034.0,3.0,15.0
2106,0.0,3.0,1.0,6.0,21.0
2561,0.0,3.0,5.0,2.0,7.0
2749,0.0,3.0,7.0,4.0,12.0
3635,0.0,3.0,2.0,4.0,10.0
2203,1.0,3.0,1016.0,5.0,19.0
3770,2.0,2.0,2024.0,2.0,16.0
2303,4.0,0.0,46.0,0.0,0.0
3581,0.0,3.0,5.0,9.0,15.0
2438,4.0,0.0,4047.0,4.0,13.0
2887,3.0,1.0,3036.0,5.0,12.0
3471,3.0,1.0,3035.0,1.0,20.0
2272,3.0,1.0,3036.0,8.0,15.0
2665,1.0,3.0,1012.0,10.0,12.0
2010,4.0,0.0,4042.0,4.0,17.0
2094,2.0,2.0,2024.0,2.0,16.0
2648,0.0,3.0,5.0,3.0,13.0
3710,3.0,1.0,3034.0,3.0,11.0
3479,1.0,3.0,1013.0,1.0,15.0
2768,1.0,3.0,1018.0,5.0,12.0
2200,4.0,0.0,44.0,13.0,4.0
3155,4.0,0.0,4046.0,6.0,19.0
2507,3.0,1.0,3035.0,3.0,13.0
3856,3.0,1.0,3035.0,3.0,14.0
3040,4.0,0.0,4043.0,7.0,20.0
2739,4.0,0.0,4043.0,4.0,13.0
3603,1.0,3.0,1019.0,4.0,13.0
3854,1.0,3.0,1016.0,11.0,11.0
2797,0.0,3.0,5.0,1.0,16.0
3220,3.0,1.0,3031.0,2.0,14.0
3767,0.0,3.0,0.0,2.0,2.0
2237,4.0,0.0,4041.0,2.0,14.0
3262,2.0,2.0,2025.0,3.0,16.0
3598,3.0,1.0,3034.0,6.0,15.0
2280,4.0,0.0,4044.0,2.0,11.0
2170,4.0,0.0,4042.0,7.0,15.0
3705,2.0,2.0,2027.0,2.0,15.0
3106,0.0,3.0,4.0,1.0,17.0
2777,2.0,2.0,2022.0,2.0,19.0
2323,4.0,0.0,43.0,7.0,10.0
3204,1.0,3.0,1012.0,3.0,12.0
2950,0.0,3.0,5.0,5.0,13.0
2285,0.0,3.0,3.0,4.0,16.0
2878,4.0,0.0,4048.0,8.0,18.0
3585,0.0,3.0,6.0,3.0,15.0
3965,3.0,1.0,3036.0,3.0,13.0
3091,1.0,3.0,1017.0,3.0,13.0
3867,3.0,1.0,3033.0,8.0,11.0
2468,2.0,2.0,2022.0,7.0,11.0
2109,2.0,2.0,2024.0,10.0,13.0
2088,3.0,1.0,3032.0,1.0,14.0
2029,1.0,3.0,1013.0,3.0,11.0
3938,0.0,3.0,3.0,7.0,13.0
2137,0.0,3.0,4.0,2.0,12.0
3544,2.0,2.0,2023.0,2.0,11.0
3914,3.0,1.0,3035.0,10.0,12.0
3520,1.0,2.0,1018.0,6.0,12.0
2393,3.0,1.0,3033.0,5.0,13.0
2350,2.0,2.0,2021.0,4.0,14.0
3504,2.0,2.0,2024.0,10.0,11.0
2133,3.0,1.0,3038.0,3.0,16.0
2215,0.0,3.0,4.0,4.0,18.0
3733,2.0,2.0,2024.0,3.0,12.0
2373,2.0,2.0,2022.0,3.0,14.0
2213,3.0,1.0,3034.0,1.0,14.0
2114,4.0,0.0,4045.0,2.0,16.0
2179,1.0,3.0,1017.0,12.0,13.0
2992,0.0,3.0,2.0,1.0,0.0
3509,1.0,3.0,1014.0,8.0,15.0
2504,3.0,1.0,3032.0,3.0,11.0
3102,3.0,1.0,3032.0,2.0,10.0
3990,0.0,3.0,6.0,8.0,13.0
3303,2.0,2.0,2022.0,2.0,11.0
2943,1.0,3.0,1016.0,5.0,14.0
3594,0.0,3.0,9.0,3.0,16.0
2796,3.0,1.0,3033.0,13.0,12.0
