,y_hat
3000,False
2276,False
3739,False
3489,False
2384,False
2051,False
3242,False
2741,False
2403,False
2312,False
2374,False
2907,False
3752,False
2593,False
3717,False
2704,False
2648,False
3052,False
2249,False
3679,False
2735,False
2466,False
2315,False
2113,False
3807,False
2021,False
3289,False
2195,False
2465,False
3676,False
3870,False
2562,False
3552,False
2696,False
2862,False
2772,False
3887,False
3464,False
2797,False
2975,False
3348,False
2175,False
2142,False
2575,False
3973,False
2341,False
2075,False
2397,False
3488,False
3303,False
3463,False
2540,False
3145,False
3015,False
3844,False
2725,False
2068,False
3529,False
3301,False
2040,False
3219,False
3173,False
2143,False
2647,False
3123,False
3091,False
2827,False
2267,False
3162,False
3559,False
2686,False
3193,False
3883,False
3622,False
3863,False
3895,False
2506,False
2293,False
2961,False
2884,False
2926,False
3858,False
3571,False
2389,False
3261,False
3621,False
2531,False
3474,False
2171,False
2393,False
3252,False
3500,False
2025,False
3419,False
3148,False
3878,False
2297,False
3694,False
2809,False
2499,False
3391,False
2660,False
2436,False
3982,False
2766,False
2770,False
2692,False
3025,False
2994,False
2537,False
3054,False
2685,False
3792,False
2141,False
2265,False
3793,False
3755,False
2777,False
3881,False
3243,False
2718,False
3596,False
3663,False
2543,False
2035,False
2984,False
2331,False
2508,False
3560,False
3590,False
2118,False
3949,False
3674,False
2695,False
3944,False
2292,False
3009,False
3196,False
3263,False
3774,False
2651,False
2134,False
3934,False
2939,False
3405,False
3110,False
2810,False
3549,False
2576,False
3800,False
3300,False
2577,False
3053,False
3177,False
3142,False
2662,False
2624,False
3574,False
2597,False
2818,False
2958,False
2671,False
2712,False
3910,False
3673,False
2453,False
3077,False
3088,False
2154,False
3776,False
2844,False
2559,False
3136,False
3955,False
2798,False
2179,False
3406,False
2955,False
2520,False
2344,False
3802,False
2004,False
2450,False
3584,False
3658,False
3208,False
3762,False
3619,False
2551,False
3286,False
3706,False
3158,False
3917,False
2073,False
3905,False
3657,False
2759,False
3659,False
3059,False
2103,False
