,years_experience,degree,nr_commits,nr_languages,nr_stars
3000,5.0,0.0,5056.0,3.0,11.0
2276,5.0,0.0,5052.0,1.0,11.0
3739,2.0,2.0,2025.0,3.0,13.0
3489,1.0,3.0,1015.0,4.0,14.0
2384,2.0,2.0,2025.0,3.0,14.0
2051,1.0,3.0,1013.0,3.0,11.0
3242,2.0,2.0,2024.0,4.0,15.0
2741,2.0,2.0,2023.0,2.0,18.0
2403,3.0,1.0,33.0,5.0,3.0
2312,2.0,2.0,2023.0,2.0,12.0
2374,3.0,1.0,3036.0,2.0,14.0
2907,1.0,3.0,1012.0,4.0,16.0
3752,5.0,0.0,5053.0,2.0,13.0
2593,1.0,3.0,1013.0,4.0,13.0
3717,2.0,2.0,2025.0,2.0,13.0
2704,1.0,3.0,1013.0,5.0,14.0
2648,2.0,2.0,2024.0,1.0,14.0
3052,4.0,1.0,4046.0,1.0,18.0
2249,1.0,3.0,1012.0,1.0,12.0
3679,1.0,3.0,1014.0,2.0,17.0
2735,2.0,2.0,2026.0,3.0,16.0
2466,4.0,1.0,4042.0,8.0,13.0
2315,1.0,3.0,1013.0,6.0,15.0
2113,3.0,1.0,3035.0,5.0,14.0
3807,2.0,2.0,2021.0,1.0,12.0
2021,3.0,2.0,3035.0,2.0,13.0
3289,1.0,3.0,1012.0,2.0,13.0
2195,4.0,1.0,4043.0,8.0,19.0
2465,2.0,2.0,2025.0,5.0,17.0
3676,3.0,1.0,3038.0,7.0,17.0
3870,2.0,2.0,31.0,6.0,4.0
2562,2.0,2.0,2021.0,7.0,15.0
3552,1.0,3.0,1013.0,4.0,10.0
2696,4.0,1.0,4045.0,2.0,17.0
2862,2.0,2.0,2023.0,10.0,14.0
2772,4.0,1.0,4043.0,3.0,12.0
3887,2.0,2.0,2021.0,3.0,16.0
3464,1.0,3.0,1014.0,8.0,12.0
2797,2.0,2.0,2022.0,8.0,12.0
2975,3.0,1.0,3033.0,2.0,12.0
3348,1.0,3.0,1016.0,9.0,13.0
2175,1.0,3.0,1014.0,2.0,12.0
2142,3.0,2.0,3037.0,8.0,12.0
2575,1.0,3.0,1014.0,7.0,14.0
3973,2.0,2.0,2020.0,3.0,15.0
2341,1.0,3.0,1016.0,7.0,11.0
2075,4.0,1.0,4045.0,5.0,11.0
2397,4.0,1.0,4044.0,3.0,12.0
3488,3.0,1.0,3035.0,7.0,14.0
3303,3.0,1.0,3036.0,8.0,11.0
3463,1.0,3.0,1011.0,3.0,17.0
2540,4.0,1.0,4043.0,3.0,12.0
3145,1.0,3.0,1012.0,20.0,12.0
3015,1.0,3.0,1011.0,5.0,13.0
3844,1.0,3.0,1014.0,2.0,10.0
2725,2.0,2.0,2027.0,6.0,11.0
2068,1.0,3.0,1014.0,6.0,18.0
3529,3.0,2.0,3032.0,1.0,16.0
3301,1.0,3.0,1014.0,8.0,17.0
2040,3.0,2.0,3032.0,7.0,16.0
3219,3.0,1.0,3034.0,5.0,13.0
3173,1.0,3.0,1017.0,1.0,14.0
2143,2.0,2.0,2023.0,3.0,17.0
2647,4.0,1.0,4044.0,5.0,13.0
3123,2.0,2.0,2023.0,5.0,17.0
3091,1.0,3.0,1016.0,3.0,13.0
2827,2.0,2.0,2024.0,2.0,15.0
2267,2.0,2.0,2026.0,9.0,17.0
3162,1.0,3.0,1015.0,2.0,10.0
3559,2.0,2.0,2024.0,1.0,13.0
2686,1.0,3.0,1012.0,1.0,15.0
3193,2.0,2.0,2022.0,4.0,15.0
3883,2.0,2.0,2024.0,3.0,12.0
3622,2.0,2.0,2024.0,3.0,12.0
3863,3.0,1.0,33.0,3.0,3.0
3895,4.0,1.0,4042.0,1.0,13.0
2506,2.0,2.0,2024.0,6.0,12.0
2293,1.0,3.0,1013.0,4.0,12.0
2961,2.0,2.0,2024.0,9.0,13.0
2884,4.0,1.0,4044.0,2.0,14.0
2926,2.0,2.0,2023.0,6.0,12.0
3858,2.0,2.0,2022.0,2.0,14.0
3571,2.0,2.0,2027.0,5.0,13.0
2389,2.0,2.0,23.0,5.0,2.0
3261,1.0,3.0,1012.0,6.0,15.0
3621,2.0,2.0,2026.0,6.0,15.0
2531,1.0,3.0,1013.0,11.0,18.0
3474,2.0,2.0,2023.0,2.0,16.0
2171,2.0,2.0,2021.0,7.0,18.0
2393,1.0,3.0,1013.0,8.0,16.0
3252,2.0,2.0,2025.0,1.0,18.0
3500,1.0,3.0,1016.0,4.0,16.0
2025,2.0,2.0,2021.0,2.0,19.0
3419,3.0,1.0,3032.0,2.0,12.0
3148,2.0,2.0,2026.0,2.0,13.0
