,x1,x2
318,0.77,1.2
390,0.65,1.7
494,1.99,3.51
256,2.76,2.86
411,1.6,2.22
263,2.11,3.07
372,0.28,1.13
250,2.14,2.94
384,3.9,1.61
465,0.5,2.58
371,1.0099999904632568,0.8999999761581421
296,1.8300000429153442,2.8499999046325684
362,1.25,2.27
491,0.06,3.5
252,1.74,4.1
347,0.20999999344348907,2.380000114440918
464,1.5499999523162842,2.9700000286102295
343,0.49,1.19
381,1.23,0.56
461,1.08,0.4
261,1.7400000095367432,0.0
345,1.85,0.52
266,1.38,1.89
254,2.42,2.96
395,0.6399999856948853,1.3300000429153442
462,1.3899999856948853,1.840000033378601
438,1.47,-0.04
336,0.2,2.68
440,2.8499999046325684,0.0
446,0.65,2.42
398,1.56,0.39
456,2.259999990463257,2.930000066757202
369,1.63,1.89
399,1.43,0.0
290,1.1699999570846558,0.11999999731779099
360,1.64,2.48
341,0.82,0.97
344,1.409999966621399,3.25
430,0.03,1.77
470,0.08,1.73
429,1.09,1.18
442,1.1100000143051147,-0.0
380,0.31,1.57
299,0.97,1.38
294,0.6,3.58
437,0.05000000074505806,4.550000190734863
392,0.49,0.8
459,3.12,1.03
413,1.81,0.75
486,1.38,1.72
480,1.7899999618530273,3.3399999141693115
354,1.5199999809265137,1.840000033378601
436,1.25,1.75
277,3.05,0.58
444,0.5,1.3
414,1.63,0.41
349,0.25,2.37
457,0.32,4.2
422,0.59,1.37
306,2.38,0.44
385,1.3799999952316284,-0.0
497,1.15,2.92
450,3.49,3.19
402,0.35,1.69
269,2.07,2.27
320,1.18,0.17
307,0.61,1.43
421,0.7400000095367432,0.8999999761581421
285,1.06,1.15
283,0.949999988079071,1.350000023841858
474,1.89,0.86
297,1.5299999713897705,0.6899999976158142
433,1.88,1.82
396,0.47,2.88
363,0.45,2.78
316,0.33,2.09
332,2.19,1.15
348,0.05,1.67
484,0.84,2.21
268,3.3499999046325684,0.23999999463558197
428,0.94,1.25
333,1.7599999904632568,0.0
358,0.06,2.01
397,2.41,0.0
425,1.93,2.12
481,1.64,1.1
487,1.03,0.68
302,1.16,1.08
276,0.92,1.49
324,0.79,0.48
452,0.57,1.58
368,1.1200000047683716,0.0
458,0.48,3.33
435,1.0199999809265137,2.25
370,0.32,1.78
287,2.4,1.89
366,1.7999999523162842,1.440000057220459
460,0.29,3.43
301,1.4,3.83
356,1.6200000047683716,0.5400000214576721
