ix,goal_cost,intv_cost
998,0.8,1.9000000000000001
837,0.76,1.1
646,0.798,0.5
797,0.766,5.1
790,0.754,0.8999999999999999
640,0.764,1.7
583,0.764,3.9000000000000004
817,0.772,6.0
944,0.8,1.4
936,0.79,1.4
691,0.762,2.7
918,0.772,1.6
661,0.774,1.7000000000000002
852,0.764,4.9
821,0.758,2.5
919,0.764,1.4
606,0.756,3.4
731,0.796,1.6
964,0.7860000133514404,2.5
686,0.754,3.3000000000000003
920,0.764,0.7
772,0.776,5.2
822,0.868,1.2
679,0.758,2.9000000000000004
581,0.756,1.9
926,0.764,2.4000000000000004
569,0.756,1.6
723,0.756,2.4
620,0.798,0.7
718,0.756,3.8
733,0.754,2.5
512,0.756,2.7
875,0.76,0.9
621,0.79,3.7
757,0.78,2.5999999999999996
505,0.756,0.7
544,0.762,1.1
748,0.788,6.7
528,0.758,3.4000000000000004
847,0.766,1.9
988,0.768,3.3
961,0.802,1.9
713,0.82,1.4
812,0.758,3.5
645,0.758,2.9000000000000004
857,0.774,1.5
977,0.78,3.3
759,0.78,2.8
642,0.838,2.1
957,0.76,3.8
715,0.766,1.9
536,0.862,2.6
923,0.768,1.4
532,0.764,1.8
638,0.792,1.2
510,0.76,1.2
963,0.766,1.1
861,0.764,6.4
792,0.77,2.7
820,0.794,5.0
938,0.804,1.2
750,0.87,1.7
614,0.784,1.7
722,0.762,3.4
699,0.756,1.5999999999999999
565,0.784,2.1
807,0.948,0.1
779,0.762,1.3
952,0.7519999742507935,1.5
983,0.76,0.6
930,0.846,1.8
683,0.768,1.8
533,0.76,1.7
747,0.7639999985694885,4.5
864,0.792,5.1
868,0.772,2.3
504,0.826,1.4
894,0.752,1.7
617,0.782,1.4
743,0.756,4.699999999999999
601,0.768,1.8
624,0.754,4.199999999999999
549,0.774,0.7
796,0.774,2.0
692,0.766,1.9
948,0.784,6.1
574,0.812,1.6
530,0.756,2.6
503,0.754,1.3
711,0.758,2.6
547,0.77,0.6
560,0.81,1.3
949,0.78,2.2
616,0.778,1.0
609,0.752,2.7
775,0.768,2.6999999999999997
858,0.844,1.6
537,0.786,3.4
870,0.814,3.5999999999999996
871,0.756,3.4
