,u_years_experience,u_degree,u_senior-level_skill,u_nr_commits,u_nr_languages,u_nr_stars
200,4.0,0.0,0.6760559,3.0,1.0,3.0
201,3.0,2.0,0.50439525,1.0,3.0,3.0
202,6.0,0.0,0.810109,4.0,0.0,4.0
203,1.0,2.0,0.39660108,5.0,5.0,0.0
204,4.0,0.0,0.6863401,5.0,1.0,4.0
205,3.0,0.0,0.633808,6.0,3.0,4.0
206,2.0,0.0,0.7984122,1.0,12.0,2.0
207,4.0,0.0,0.9055095,9.0,5.0,8.0
208,2.0,1.0,0.36936772,9.0,4.0,0.0
209,4.0,3.0,0.744645,5.0,9.0,1.0
210,4.0,3.0,0.36865997,3.0,4.0,5.0
211,7.0,2.0,0.1265186,3.0,7.0,8.0
212,2.0,0.0,0.3622471,5.0,5.0,7.0
213,0.0,2.0,0.45756006,4.0,4.0,2.0
214,3.0,2.0,0.044980764,2.0,1.0,5.0
215,5.0,1.0,0.8420199,2.0,9.0,11.0
216,3.0,0.0,0.5486722,5.0,1.0,5.0
217,3.0,0.0,0.7431474,5.0,5.0,6.0
218,0.0,2.0,0.76967824,3.0,2.0,5.0
219,2.0,2.0,0.52917314,0.0,7.0,5.0
220,0.0,0.0,0.49459624,8.0,6.0,5.0
221,0.0,1.0,0.97824,3.0,3.0,6.0
222,3.0,3.0,0.13802552,3.0,2.0,4.0
223,0.0,0.0,0.98685336,2.0,1.0,3.0
224,2.0,1.0,0.60606146,2.0,8.0,2.0
225,4.0,1.0,0.8473625,5.0,4.0,4.0
226,3.0,0.0,0.3499472,5.0,16.0,4.0
227,2.0,2.0,0.9152961,5.0,0.0,8.0
228,1.0,2.0,0.97829926,3.0,11.0,9.0
229,3.0,1.0,0.07191086,5.0,2.0,7.0
230,1.0,3.0,0.24997616,2.0,1.0,4.0
231,1.0,0.0,0.15363038,2.0,4.0,6.0
232,2.0,0.0,0.7575053,9.0,4.0,3.0
233,1.0,2.0,0.37454283,2.0,11.0,7.0
234,1.0,2.0,0.06262529,2.0,4.0,4.0
235,4.0,0.0,0.9225925,7.0,6.0,3.0
236,1.0,0.0,0.016774893,4.0,5.0,8.0
237,2.0,2.0,0.20731485,4.0,1.0,3.0
238,3.0,1.0,0.624158,1.0,1.0,4.0
239,5.0,2.0,0.331295,5.0,3.0,1.0
240,5.0,3.0,0.05993116,1.0,0.0,6.0
241,5.0,3.0,0.30471754,4.0,6.0,5.0
242,2.0,1.0,0.4123671,6.0,0.0,12.0
243,1.0,2.0,0.7852452,8.0,3.0,8.0
244,3.0,2.0,0.38382208,1.0,1.0,1.0
245,3.0,2.0,0.36960685,2.0,1.0,3.0
246,1.0,2.0,0.8180996,4.0,2.0,1.0
247,3.0,1.0,0.25159335,4.0,0.0,13.0
248,1.0,0.0,0.0800575,5.0,17.0,3.0
249,4.0,0.0,0.8340839,5.0,1.0,5.0
250,3.0,0.0,0.6438196,1.0,4.0,4.0
251,4.0,0.0,0.78865373,4.0,9.0,2.0
252,1.0,2.0,0.27255082,5.0,7.0,5.0
253,6.0,0.0,0.022596717,4.0,7.0,3.0
254,6.0,2.0,0.054387927,4.0,10.0,3.0
255,6.0,2.0,0.27519882,7.0,2.0,4.0
256,3.0,2.0,0.28995264,1.0,6.0,5.0
257,1.0,1.0,0.7977817,6.0,3.0,5.0
258,1.0,2.0,0.702778,1.0,0.0,5.0
259,2.0,2.0,0.447716,5.0,2.0,1.0
260,2.0,0.0,0.10481,1.0,5.0,7.0
261,3.0,0.0,0.81787336,6.0,2.0,4.0
262,4.0,3.0,0.83299816,12.0,15.0,6.0
263,2.0,0.0,0.22443783,5.0,12.0,5.0
264,2.0,3.0,0.8279977,6.0,2.0,4.0
265,1.0,1.0,0.82392716,5.0,3.0,1.0
266,6.0,0.0,0.36985755,3.0,4.0,2.0
267,3.0,0.0,0.13659942,3.0,12.0,3.0
268,3.0,0.0,0.8874334,4.0,4.0,7.0
269,3.0,1.0,0.617695,5.0,0.0,6.0
270,4.0,0.0,0.12326574,5.0,3.0,0.0
271,4.0,1.0,0.77895,5.0,6.0,11.0
272,3.0,3.0,0.53953755,7.0,2.0,3.0
273,3.0,1.0,0.009725928,7.0,1.0,4.0
274,3.0,1.0,0.84868526,2.0,4.0,1.0
275,5.0,0.0,0.9490398,3.0,9.0,8.0
