,0
512,0.0
828,0.0
518,1.0
684,0.0
875,0.0
618,0.0
589,0.0
995,0.0
984,0.0
838,0.0
931,0.0
869,0.0
817,1.0
533,0.0
612,1.0
877,1.0
582,1.0
919,1.0
729,0.0
500,0.0
899,0.0
865,0.0
600,1.0
626,0.0
906,1.0
739,1.0
941,0.0
950,0.0
810,1.0
757,1.0
560,1.0
771,1.0
885,0.0
527,0.0
963,0.0
990,0.0
959,1.0
911,0.0
793,1.0
665,1.0
649,0.0
762,0.0
516,1.0
759,0.0
507,0.0
821,0.0
734,1.0
851,0.0
646,1.0
657,1.0
811,0.0
926,0.0
715,0.0
676,0.0
716,0.0
741,1.0
660,0.0
733,0.0
570,0.0
683,0.0
711,0.0
544,0.0
928,0.0
843,0.0
666,1.0
763,0.0
910,0.0
747,0.0
580,0.0
983,1.0
921,0.0
961,0.0
693,1.0
844,1.0
606,0.0
609,1.0
748,1.0
884,0.0
503,1.0
761,1.0
818,0.0
962,0.0
651,1.0
868,1.0
791,1.0
602,1.0
593,0.0
504,0.0
575,1.0
623,1.0
829,0.0
552,1.0
998,1.0
801,0.0
785,1.0
986,0.0
749,1.0
946,0.0
927,0.0
835,0.0
