,y_hat
1127,False
1109,False
1285,False
1217,False
1170,False
1321,False
1139,False
1286,False
1320,False
1185,False
1028,False
1247,False
1859,False
1043,False
1333,False
1657,False
1840,False
1523,False
1149,False
1344,False
1865,False
1242,False
1291,False
1661,False
1117,False
1673,False
1749,False
1406,False
1176,False
1976,False
1164,False
1707,False
1830,False
1430,False
1717,False
1168,False
1278,False
1330,False
1509,False
1688,False
1559,False
1643,False
1221,False
1882,False
1249,False
1586,False
1238,False
1171,False
1966,False
1952,False
1074,False
1340,False
1911,False
1229,False
1978,False
1742,False
1675,False
1353,False
1880,False
1518,False
1211,False
1525,False
1542,False
1538,False
1732,False
1541,False
1890,False
1113,False
1199,False
1917,False
1594,False
1272,False
1864,False
1410,False
1704,False
1161,False
1080,False
1133,False
1162,False
1697,False
1482,False
1799,False
1962,False
1455,False
1110,False
1029,False
1015,False
1788,False
1225,False
1914,False
1516,False
1936,False
1740,False
1582,False
1844,False
1805,False
1103,False
1764,False
1237,False
1357,False
