,y_hat
582,False
668,False
616,False
991,False
785,False
962,False
520,False
908,False
782,False
680,False
801,False
956,False
815,False
790,False
562,False
965,False
745,False
756,False
798,False
838,False
627,False
824,False
643,False
512,False
586,False
604,False
984,False
587,False
945,False
938,False
943,False
890,False
533,False
519,False
914,False
963,False
907,False
508,False
915,False
799,False
665,False
800,False
738,False
600,False
999,False
783,False
847,False
866,False
527,False
500,False
759,False
596,False
862,False
683,False
953,False
560,False
551,False
507,False
769,False
575,False
707,False
529,False
813,False
777,False
923,False
768,False
930,False
631,False
964,False
653,False
666,False
503,False
882,False
982,False
700,False
555,False
932,False
609,False
710,False
590,False
837,False
686,False
664,False
757,False
831,False
806,False
814,False
573,False
822,False
695,False
681,False
780,False
774,False
875,False
553,False
509,False
717,False
648,False
968,False
634,False
