,y_hat
1278,False
1684,False
1902,False
1437,False
1539,False
1271,False
1158,False
1257,False
1864,False
1453,False
1115,False
1216,False
1242,False
1042,False
1608,False
1518,False
1385,False
1803,False
1714,False
1874,False
1248,False
1980,False
1708,False
1059,False
1546,False
1882,False
1379,False
1106,False
1578,False
1938,False
1253,False
1006,False
1179,False
1729,False
1448,False
1065,False
1324,False
1868,False
1334,False
1079,False
1157,False
1412,False
1873,False
1302,False
1304,False
1313,False
1034,False
1642,False
1606,False
1937,False
1375,False
1936,False
1881,False
1976,False
1268,False
1974,False
1592,False
1226,False
1306,False
1704,False
1331,False
1736,False
1728,False
1507,False
1246,False
1016,False
1717,False
1211,False
1337,False
1151,False
1100,False
1394,False
1146,False
1470,False
1956,False
1236,False
1614,False
1203,False
1462,False
1490,False
1007,False
1853,False
1529,False
1659,False
1918,False
1643,False
1734,False
1256,False
1964,False
1629,False
1366,False
1223,False
1894,False
1747,False
1947,False
1234,False
1731,False
1423,False
1630,False
1415,False
