,y
1528,1.0
1384,1.0
1477,1.0
1703,1.0
1501,1.0
1351,1.0
1863,1.0
1995,1.0
1512,1.0
1444,1.0
1137,1.0
1640,1.0
1339,1.0
1166,1.0
1975,1.0
1180,1.0
1217,1.0
1380,1.0
1494,1.0
1885,1.0
1335,1.0
1911,1.0
1620,1.0
1941,1.0
1329,1.0
1845,1.0
1227,1.0
1084,1.0
1379,1.0
1966,1.0
1288,1.0
1164,1.0
1588,1.0
1533,1.0
1024,1.0
1759,1.0
1683,1.0
1636,1.0
1423,1.0
1402,1.0
1320,1.0
1159,1.0
1570,1.0
1080,1.0
1148,1.0
1491,1.0
1946,1.0
1686,1.0
1399,1.0
1776,1.0
1669,1.0
1109,1.0
1449,1.0
1914,1.0
1412,1.0
1436,1.0
1515,1.0
1717,1.0
1895,1.0
1881,1.0
1685,1.0
1427,1.0
1154,1.0
1791,1.0
1467,1.0
1882,1.0
1319,1.0
1576,1.0
1906,1.0
1246,1.0
1230,1.0
1043,1.0
1805,1.0
1614,1.0
1862,1.0
1676,1.0
1117,1.0
1275,1.0
1215,1.0
1046,1.0
1127,1.0
1446,1.0
1828,1.0
1204,1.0
1337,1.0
1369,1.0
1142,1.0
1775,1.0
1074,1.0
1284,1.0
1785,1.0
1992,1.0
1009,1.0
1149,1.0
1714,1.0
1555,1.0
1786,1.0
1378,1.0
1218,1.0
1270,1.0
