,y
3153,1.0
2962,1.0
3335,1.0
2834,1.0
3629,1.0
2131,1.0
3244,1.0
3699,0.0
3673,1.0
3461,1.0
2423,1.0
2221,1.0
2576,1.0
2569,1.0
3824,1.0
2649,1.0
2768,1.0
3810,1.0
2380,1.0
2818,1.0
3973,1.0
2466,1.0
2421,1.0
2942,1.0
2802,1.0
2085,1.0
3564,0.0
3164,1.0
3985,1.0
2476,1.0
2011,1.0
3522,1.0
2290,1.0
3167,1.0
2477,1.0
2737,1.0
2276,1.0
3530,1.0
3441,1.0
2170,1.0
3117,1.0
3230,1.0
2351,1.0
3868,1.0
2606,1.0
2300,1.0
2712,1.0
3764,1.0
2660,1.0
3500,1.0
2241,1.0
3446,1.0
2316,1.0
3487,1.0
3944,1.0
2953,0.0
3885,1.0
2328,1.0
2435,1.0
2781,1.0
3656,1.0
3988,1.0
3418,1.0
2565,1.0
3502,1.0
2632,1.0
3172,1.0
2601,1.0
2059,1.0
2397,1.0
2856,1.0
2983,1.0
2861,1.0
3562,1.0
2686,1.0
3076,1.0
3387,1.0
2507,1.0
2795,1.0
2863,1.0
2376,1.0
2202,1.0
3064,1.0
3424,1.0
2716,1.0
3128,1.0
3208,1.0
3577,1.0
3220,1.0
2591,1.0
2257,1.0
3303,1.0
3983,1.0
2572,1.0
2500,1.0
2551,1.0
2714,1.0
2920,1.0
3778,1.0
2698,1.0
3253,1.0
2333,1.0
2949,1.0
2270,1.0
3116,1.0
2032,1.0
3593,1.0
2341,1.0
2765,1.0
3449,1.0
3684,1.0
2385,1.0
2746,1.0
3550,1.0
2176,1.0
3960,1.0
3085,1.0
2102,1.0
3409,1.0
3135,1.0
3583,1.0
2020,0.0
2666,1.0
3000,1.0
2009,1.0
3097,1.0
3675,1.0
3338,1.0
2596,1.0
2780,1.0
2748,1.0
2445,1.0
2845,1.0
2764,1.0
3194,1.0
3986,1.0
2534,1.0
3615,1.0
2615,1.0
3611,1.0
2823,1.0
2665,1.0
2148,1.0
3233,1.0
3269,1.0
2424,1.0
2883,1.0
2862,1.0
3907,1.0
2291,1.0
3929,1.0
3624,1.0
3626,1.0
3365,1.0
3195,1.0
2326,1.0
3569,1.0
2499,1.0
3250,1.0
3964,1.0
2043,1.0
2146,1.0
2447,1.0
2819,1.0
3632,0.0
3734,1.0
3748,1.0
3422,1.0
3300,1.0
3831,1.0
2108,1.0
3842,1.0
2677,1.0
2941,1.0
2074,1.0
2456,1.0
3888,1.0
2853,0.0
3782,1.0
3679,1.0
3883,1.0
3126,1.0
3162,1.0
3933,1.0
2394,1.0
2505,1.0
3987,1.0
3821,1.0
2722,1.0
3349,1.0
2471,1.0
2484,1.0
3515,1.0
3468,1.0
2538,1.0
3870,1.0
2459,1.0
3827,1.0
2761,1.0
2586,1.0
