,x1,x2
1708,1.8,2.7
1934,1.1,-0.0
1627,1.6,-0.0
1302,2.1,3.1
1675,1.3,-0.0
1007,1.1,0.0
1954,2.0,2.1
1468,1.2,-0.0
1781,1.1,-0.0
1386,1.1,0.0
1621,1.5,-0.0
1645,0.9,3.2
1014,1.2,0.0
1648,1.1,0.0
1332,1.1,-0.0
1953,1.4,2.1
1840,1.5,0.0
1010,1.4,0.0
1484,1.4,0.0
1923,1.5,-0.0
1517,1.1,-0.0
1503,1.3,-0.0
1452,1.1,0.0
1131,1.3,0.0
1075,1.4,-0.0
1884,1.5,0.0
1886,1.3,0.0
1145,1.3,-0.0
1900,1.1,0.0
1821,2.0,3.1
1926,1.1,-0.0
1313,1.7,0.0
1532,1.5,0.0
1871,1.5,2.3
1060,1.5,0.0
1537,1.2,1.8
1575,1.9,0.0
1458,1.2,0.0
1388,1.7,-0.0
1258,1.3,-0.0
1625,1.2,-0.0
1561,1.3,0.0
1933,1.3,0.0
1317,1.2,-0.0
1836,1.5,-0.0
1408,1.5,-0.0
1565,1.2,-0.0
1991,1.3,1.9
1539,1.5,-0.0
1778,1.4,-0.0
1989,1.4,0.0
1902,1.1,0.0
1883,1.1,-0.0
1166,1.4,0.0
1842,1.1,0.0
1186,1.2,-0.0
1383,1.7,2.5
1941,1.4,-0.0
1949,1.2,-0.0
1681,1.3,2.3
1642,1.3,0.0
1369,1.3,-0.0
1231,1.3,0.0
1214,1.8,2.6
1610,1.3,0.0
1076,1.5,2.7
1034,1.3,-0.0
1801,1.1,-0.0
1711,1.2,1.7
1492,1.4,0.0
1697,1.6,2.4
1077,1.4,-0.0
1040,1.1,-0.0
1680,1.8,0.0
1968,1.2,0.0
1562,1.2,0.0
1057,1.2,-0.0
1236,1.6,2.3
1523,1.2,-0.0
1619,1.1,0.0
1687,1.4,-0.0
1667,1.5,-0.0
1065,1.5,0.0
1233,1.7,0.0
1464,1.1,0.0
1992,1.3,0.0
1282,1.1,0.0
1100,1.1,-0.0
1773,1.3,1.9
1036,0.6,2.6
1569,1.6,2.4
1070,1.1,-0.0
1329,1.3,0.0
1717,1.2,-0.0
1438,1.2,-0.0
1162,1.1,-0.0
1831,1.2,0.0
1895,1.1,-0.0
1267,1.2,-0.0
1740,1.2,0.0
