,y_hat
899,False
925,False
748,False
675,False
865,False
961,False
834,False
870,False
896,False
991,False
829,False
646,False
773,False
640,False
577,False
976,False
782,False
638,False
543,False
722,False
806,False
831,False
504,False
597,False
654,False
717,False
880,False
732,False
655,False
823,False
758,False
859,False
738,False
922,False
572,False
864,False
579,False
927,False
750,False
625,False
540,False
552,False
745,False
657,False
623,False
578,False
846,False
706,False
539,False
600,False
897,False
790,False
718,False
647,False
716,False
990,False
663,False
608,False
844,False
802,False
954,False
869,False
571,False
788,False
713,False
681,False
687,False
828,False
546,False
694,False
984,False
529,False
949,False
739,False
665,False
795,False
820,False
803,False
837,False
630,False
888,False
754,False
697,False
591,False
651,False
679,False
810,False
836,False
902,False
519,False
586,False
604,False
601,False
841,False
955,False
956,False
698,False
634,False
926,False
714,False
