,x1,x2
1930,1.5,1.8
1353,2.1,0.0
1593,1.9,0.0
1578,2.0,2.6
1222,1.2,0.0
1998,3.1,1.8
1496,1.2,0.0
1361,1.9,2.4
1686,0.8,0.0
1762,1.3,-0.0
1428,2.3,1.8
1248,2.0,2.3
1524,0.8,0.0
1916,2.5,0.0
1182,0.9,0.0
1538,0.9,0.0
1194,2.1,2.3
1933,1.2,-0.0
1510,0.8,-0.0
1695,2.5,-0.0
1016,2.1,2.7
1239,3.5,4.4
1993,1.4,0.0
1014,1.1,1.3
1256,1.7,2.1
1170,0.9,2.7
1096,0.8,0.9
1634,1.3,0.0
1368,1.6,2.1
1345,1.1,0.0
1979,1.9,-0.0
1331,1.3,0.0
1905,1.0,0.0
1579,1.7,0.0
1260,0.7,0.0
1025,1.5,0.9
1439,2.2,0.0
1412,0.7,0.0
1100,0.8,-0.0
1500,1.1,-0.0
1422,1.5,-0.0
1847,1.8,-0.0
1758,1.1,0.0
1520,1.5,1.9
1006,1.3,0.9
1334,1.1,-0.0
1379,1.6,-0.0
1203,1.3,0.0
1012,1.3,-0.0
1612,1.6,2.1
1958,1.1,0.0
1952,1.8,0.0
1301,2.0,2.6
1230,1.1,-0.0
1868,0.8,-0.0
1316,1.9,3.0
1313,1.4,-0.0
1220,1.3,1.6
1900,1.9,2.4
1552,0.7,-0.0
1843,0.7,1.2
1791,1.6,2.1
1768,3.3,4.2
1236,0.5,2.8
1494,0.5,2.8
1148,0.9,0.0
1543,0.8,1.0
1109,1.4,1.8
1669,1.3,-0.0
1463,1.9,0.1
1954,2.3,2.3
1011,2.2,0.0
1764,1.1,0.0
1731,2.4,0.0
1448,0.4,1.1
1558,1.5,-0.0
1245,1.7,1.8
1161,2.3,0.0
1460,2.8,0.0
1890,1.5,1.9
1965,1.0,-0.0
1304,1.7,-0.0
1425,0.9,0.0
1240,2.0,-0.0
1259,1.1,1.2
1594,1.2,0.9
1128,1.2,0.0
1902,1.1,-0.0
1147,1.2,3.7
1479,1.8,-0.0
1803,2.4,2.9
1409,1.1,-0.0
1070,1.0,-0.0
1894,2.4,3.0
1549,1.3,2.8
1292,1.9,-0.0
1720,1.1,0.0
1828,1.4,-0.0
1960,1.8,2.3
1947,2.6,0.7
