,y_hat
596,False
789,False
642,False
735,False
634,False
683,False
764,False
894,False
550,False
751,False
926,False
792,False
819,False
551,False
719,False
758,False
637,False
620,False
776,False
529,False
638,False
973,False
908,False
812,False
854,False
567,False
868,False
855,False
677,False
832,False
718,False
535,False
961,False
737,False
889,False
546,False
742,False
514,False
658,False
950,False
787,False
886,False
545,False
958,False
946,False
746,False
965,False
898,False
599,False
663,False
720,False
640,False
698,False
583,False
782,False
702,False
773,False
998,False
858,False
982,False
844,False
722,False
909,False
576,False
747,False
872,False
621,False
723,False
613,False
985,False
711,False
523,False
871,False
885,False
883,False
708,False
710,False
622,False
630,False
588,False
748,False
674,False
582,False
649,False
712,False
738,False
601,False
666,False
636,False
614,False
734,False
884,False
826,False
923,False
925,False
830,False
794,False
716,False
790,False
966,False
