ix,goal_cost,intv_cost
1559,0.858,2.2
1966,0.752,3.6
1853,0.766,4.0
1284,0.756,13.3
1971,0.756,9.0
1240,0.776,2.7
1374,0.766,2.2
1985,0.754,4.3999999999999995
1613,0.788,2.9
1463,0.768,2.9
1688,0.762,2.8
1675,0.798,7.8
1528,0.848,5.5
1152,0.754,5.2
1014,0.768,5.2
1605,1.0,0.5
1142,0.78,1.7999999999999998
1043,0.754,7.1
1342,0.754,4.3
1357,0.766,3.6
1409,1.0,1.2
1381,0.754,13.6
1516,0.752,1.5
1380,1.0,0.5
1230,0.758,5.0
1467,0.7540000081062317,6.0
1137,0.774,3.6999999999999997
1733,0.778,3.5999999999999996
1657,1.0,0.8
1603,0.768,8.5
1454,0.774,3.4
1630,0.756,18.1
1257,0.754,9.7
1013,0.888,0.8999999999999999
1129,0.762,9.4
1775,0.806,0.3
1941,0.756,10.2
1418,0.756,10.6
1132,0.778,2.3
1330,0.816,1.4
1824,0.882,3.5
1117,1.0,0.4
1286,1.0,1.6
1097,0.764,5.3
1786,0.754,11.8
1547,1.0,0.7
1139,0.754,0.6000000000000001
1977,0.828,1.1
1588,0.754,7.0
1918,0.768,6.0
1162,0.754,2.4000000000000004
1446,0.754,15.2
1938,0.752,4.0
1108,0.756,1.9
1882,0.758,4.800000000000001
1122,0.754,21.1
1004,0.768,1.2999999999999998
1526,0.768,1.5
1652,0.754,4.9
1248,0.754,5.5
1465,0.754,1.3
1356,0.752,7.800000000000001
1320,1.0,0.5
1148,0.768,6.300000000000001
1876,0.882,4.2
1592,0.754,3.5
1049,0.768,2.1
1828,0.84,1.0
1422,0.766,6.3
1000,0.758,12.399999999999999
1015,0.778,1.4
1444,0.818,1.3
1030,0.882,1.3
1185,0.756,9.0
1542,0.774,5.1
1177,0.768,4.8
1144,0.756,6.7
1855,0.756,6.2
1838,0.774,7.1
1026,0.766,14.6
1329,0.756,7.1
1429,0.756,4.199999999999999
1978,0.756,11.3
1242,0.756,8.6
1069,0.768,4.1
1897,0.756,4.3
1081,0.766,4.3
1681,1.0,0.5
1510,0.756,4.199999999999999
1686,1.0,0.7
1166,0.756,1.5999999999999999
1727,0.754,2.5
1373,0.768,5.7
1872,0.834,0.4
1273,0.754,8.2
1406,0.834,1.5
1118,0.754,6.6
1472,0.766,6.1
1767,1.0,0.5
1306,0.752,1.9
