,y_hat
1559,False
1966,False
1853,False
1284,False
1971,False
1240,False
1374,False
1985,False
1613,False
1463,False
1688,False
1675,False
1528,False
1152,False
1014,False
1605,False
1142,False
1043,False
1342,False
1357,False
1409,False
1381,False
1516,False
1380,False
1230,False
1467,False
1137,False
1733,False
1657,False
1603,False
1454,False
1630,False
1257,False
1013,False
1129,False
1775,False
1941,False
1418,False
1132,False
1330,False
1824,False
1117,False
1286,False
1097,False
1786,False
1547,False
1139,False
1977,False
1588,False
1918,False
1162,False
1446,False
1938,False
1108,False
1882,False
1122,False
1004,False
1526,False
1652,False
1248,False
1465,False
1356,False
1320,False
1148,False
1876,False
1592,False
1049,False
1828,False
1422,False
1000,False
1015,False
1444,False
1030,False
1185,False
1542,False
1177,False
1144,False
1855,False
1838,False
1026,False
1329,False
1429,False
1978,False
1242,False
1069,False
1897,False
1081,False
1681,False
1510,False
1686,False
1166,False
1727,False
1373,False
1872,False
1273,False
1406,False
1118,False
1472,False
1767,False
1306,False
