,senior-level_skill
2436,1.0
3155,1.0
3039,1.0
2605,1.0
3790,1.0
3717,0.0
2216,1.0
3434,1.0
2085,1.0
2435,1.0
3074,1.0
2635,1.0
3509,1.0
3625,1.0
3920,1.0
2803,0.0
3686,1.0
2178,1.0
2834,1.0
3731,1.0
2674,0.0
2511,1.0
3566,1.0
2465,1.0
3617,1.0
2000,1.0
3891,0.0
2293,1.0
2638,1.0
3444,1.0
3401,1.0
2198,1.0
3561,1.0
3266,1.0
2572,1.0
2554,1.0
3872,0.0
2134,1.0
3864,1.0
3691,1.0
3022,1.0
2569,1.0
3604,1.0
2577,1.0
2653,1.0
2831,1.0
3095,1.0
3647,1.0
3205,1.0
3448,1.0
3925,1.0
2520,1.0
3261,1.0
2700,1.0
3730,1.0
2832,1.0
2950,1.0
3146,1.0
3301,1.0
3500,1.0
2590,1.0
2087,1.0
3107,1.0
3013,1.0
3986,1.0
2877,1.0
2179,1.0
2913,1.0
3785,1.0
3770,1.0
3255,1.0
2058,1.0
3796,1.0
2535,1.0
3201,1.0
2168,1.0
2575,1.0
3979,1.0
3346,1.0
2186,1.0
3054,0.0
2218,1.0
3632,1.0
2338,0.0
2413,1.0
3810,1.0
3002,1.0
2939,1.0
3322,1.0
2408,1.0
2043,1.0
3788,1.0
2930,1.0
2298,1.0
2089,1.0
2469,1.0
2054,1.0
3598,1.0
3736,1.0
2455,1.0
3766,1.0
3495,1.0
2061,1.0
2584,1.0
3409,1.0
2713,1.0
3961,1.0
2746,1.0
2019,1.0
3803,1.0
3899,1.0
2126,1.0
3505,1.0
2825,1.0
2385,1.0
3885,0.0
2787,1.0
2755,1.0
3450,1.0
3837,1.0
2077,1.0
3364,0.0
2233,1.0
2981,1.0
3748,1.0
2372,0.0
2592,1.0
2437,1.0
3648,1.0
2866,1.0
3009,1.0
3485,1.0
3855,1.0
3698,1.0
2583,1.0
2280,1.0
2885,1.0
3447,1.0
3370,1.0
2472,1.0
2401,1.0
3391,0.0
2128,1.0
2371,1.0
3977,1.0
2463,1.0
3999,1.0
3087,0.0
3626,1.0
3757,1.0
3902,1.0
2221,1.0
2152,1.0
2529,1.0
3990,1.0
3905,1.0
2429,1.0
2051,1.0
3292,0.0
3073,1.0
3804,1.0
2139,1.0
2366,1.0
3308,0.0
2646,1.0
3034,1.0
3718,1.0
2173,1.0
2716,1.0
3211,1.0
2995,1.0
3134,1.0
3794,1.0
3218,1.0
2521,1.0
2135,1.0
3349,1.0
3433,1.0
3090,1.0
3044,1.0
2963,1.0
3486,1.0
3687,1.0
3578,1.0
2576,1.0
2307,1.0
3000,1.0
2066,1.0
2107,0.0
2585,1.0
2308,1.0
3861,1.0
3934,1.0
3673,1.0
2923,1.0
2368,1.0
3422,1.0
3777,0.0
3187,1.0
3628,1.0
