,u_x1,u_x2,u_y,u_x3
1000,-1.1061838,-0.5530919,0.13432348,-1.1061838
1001,-2.603019,-1.3015095,0.0046203136,-2.603019
1002,-0.57291156,-0.28645578,0.28335226,-0.57291156
1003,-0.58406585,-0.29203293,0.27958798,-0.58406585
1004,0.018894568,0.009447284,0.50753736,0.018894568
1005,-1.6148956,-0.8074478,0.053166628,-1.6148956
1006,-0.37316144,-0.18658072,0.35451412,-0.37316144
1007,-0.14298224,-0.07149112,0.44315207,-0.14298224
1008,-0.50172806,-0.25086403,0.3079294,-0.50172806
1009,0.35117427,0.17558713,0.63727117,0.35117427
1010,-0.789897,-0.3949485,0.21479392,-0.789897
1011,-1.3659949,-0.68299747,0.08597028,-1.3659949
1012,-0.47828615,-0.23914307,0.31622326,-0.47828615
1013,0.37976152,0.18988076,0.6479387,0.37976152
1014,-0.43708485,-0.21854243,0.3310249,-0.43708485
1015,-0.41897312,-0.20948656,0.33761787,-0.41897312
1016,-1.5807047,-0.79035234,0.056972742,-1.5807047
1017,1.6226052,0.8113026,0.94766307,1.6226052
1018,0.010713336,0.005356668,0.5042739,0.010713336
1019,0.99454725,0.49727362,0.8400217,0.99454725
1020,-0.48447818,-0.24223909,0.31402326,-0.48447818
1021,1.0479375,0.52396876,0.85266626,1.0479375
1022,0.40886104,0.20443052,0.6586791,0.40886104
1023,0.017464511,0.008732256,0.50696695,0.017464511
1024,0.18984419,0.094922096,0.57528436,0.18984419
1025,-0.4356549,-0.21782745,0.33154356,-0.4356549
1026,0.5400632,0.2700316,0.70542324,0.5400632
1027,1.3281887,0.6640943,0.90794206,1.3281887
1028,-0.15734752,-0.07867376,0.43748546,-0.15734752
1029,0.0832871,0.04164355,0.53318834,0.0832871
1030,-0.65653473,-0.32826737,0.25574005,-0.65653473
1031,-0.2656156,-0.1328078,0.3952676,-0.2656156
1032,1.4577696,0.7288848,0.92754793,1.4577696
1033,-0.27683118,-0.13841559,0.39095485,-0.27683118
1034,-2.4512215,-1.2256107,0.0071185827,-2.4512215
1035,0.3260723,0.16303615,0.6278151,0.3260723
1036,-0.84608406,-0.42304203,0.19875288,-0.84608406
1037,0.7629685,0.38148424,0.7772589,0.7629685
1038,-0.17012861,-0.08506431,0.43245447,-0.17012861
1039,0.18280917,0.09140459,0.5725261,0.18280917
1040,0.6460311,0.32301554,0.74087036,0.6460311
1041,1.1546885,0.57734424,0.875891,1.1546885
1042,-0.77871954,-0.38935977,0.21807241,-0.77871954
1043,0.92711145,0.46355572,0.82306564,0.92711145
1044,-0.060587913,-0.030293956,0.47584367,-0.060587913
1045,0.61290985,0.30645493,0.73003197,0.61290985
1046,0.09199627,0.045998134,0.53664947,0.09199627
1047,-0.3328044,-0.1664022,0.36964095,-0.3328044
1048,-1.2674333,-0.63371664,0.1025002,-1.2674333
1049,-0.99527246,-0.49763623,0.15980184,-0.99527246
1050,0.6729012,0.3364506,0.7494949,0.6729012
1051,-1.1729356,-0.5864678,0.1204108,-1.1729356
1052,0.36541972,0.18270986,0.6426009,0.36541972
1053,-0.6502657,-0.32513285,0.2577603,-0.6502657
1054,0.30745363,0.15372682,0.6207509,0.30745363
1055,0.11761558,0.05880779,0.54681385,0.11761558
1056,0.9218694,0.4609347,0.82170165,0.9218694
1057,-0.5164758,-0.2582379,0.30276108,-0.5164758
1058,0.38942885,0.19471443,0.6515205,0.38942885
1059,-0.03665251,-0.018326255,0.485381,-0.03665251
1060,1.0864029,0.54320145,0.8613496,1.0864029
1061,0.7784398,0.3892199,0.7818451,0.7784398
1062,-0.8748246,-0.4374123,0.19083464,-0.8748246
1063,0.01258284,0.00629142,0.50501966,0.01258284
1064,1.3801522,0.6900761,0.9162301,1.3801522
1065,-0.19312638,-0.09656319,0.42342997,-0.19312638
1066,0.31087232,0.15543616,0.6220511,0.31087232
1067,0.14533506,0.07266753,0.5577768,0.14533506
1068,1.3263955,0.66319776,0.9076456,1.3263955
1069,-0.16052645,-0.08026323,0.43623316,-0.16052645
1070,-0.20692834,-0.10346417,0.41803288,-0.20692834
1071,3.2657728,1.6328864,0.99945414,3.2657728
1072,-1.1622589,-0.58112943,0.12256515,-1.1622589
1073,2.5348,1.2674,0.9943744,2.5348
1074,-1.7309797,-0.86548984,0.041727662,-1.7309797
1075,0.5560912,0.2780456,0.7109257,0.5560912
1076,0.81283957,0.40641978,0.79184496,0.81283957
1077,1.1615565,0.58077824,0.87729216,1.1615565
1078,-0.3319641,-0.16598205,0.36995816,-0.3319641
1079,-0.115364194,-0.057682097,0.4540782,-0.115364194
