,years_experience,degree,nr_commits,nr_languages,nr_stars
2541,2.0,0.0,850.0,1.0,3.0
3735,0.0,0.0,853.0,6.0,5.0
2868,1.0,1.0,844.0,1.0,3.0
2441,3.0,0.0,1861.0,0.0,10.0
2608,3.0,0.0,1858.0,0.0,3.0
3168,0.0,1.0,848.0,2.0,2.0
3769,2.0,1.0,854.0,3.0,2.0
2581,1.0,0.0,842.0,4.0,6.0
3895,1.0,0.0,848.0,0.0,4.0
2755,0.0,2.0,848.0,3.0,3.0
2244,3.0,0.0,853.0,9.0,11.0
2586,1.0,1.0,848.0,2.0,10.0
3098,3.0,0.0,844.0,1.0,4.0
3806,1.0,0.0,848.0,0.0,3.0
2656,1.0,0.0,853.0,3.0,2.0
2792,4.0,0.0,2869.0,0.0,3.0
2296,3.0,0.0,2870.0,7.0,3.0
2600,3.0,0.0,858.0,0.0,0.0
2359,0.0,0.0,846.0,0.0,1.0
2695,1.0,0.0,849.0,0.0,0.0
3302,0.0,2.0,855.0,10.0,7.0
2280,0.0,1.0,852.0,1.0,7.0
2450,3.0,0.0,1859.0,4.0,6.0
2881,1.0,1.0,849.0,2.0,1.0
2043,2.0,0.0,853.0,4.0,3.0
2389,0.0,1.0,847.0,3.0,2.0
2434,3.0,0.0,1859.0,0.0,3.0
3607,2.0,0.0,851.0,0.0,6.0
2501,0.0,0.0,848.0,6.0,3.0
2889,1.0,1.0,848.0,10.0,1.0
2645,0.0,2.0,847.0,2.0,4.0
2260,0.0,2.0,849.0,1.0,0.0
3868,0.0,0.0,850.0,7.0,5.0
3926,1.0,0.0,845.0,1.0,11.0
3334,3.0,0.0,2866.0,6.0,2.0
2254,0.0,2.0,848.0,7.0,3.0
3564,1.0,2.0,847.0,4.0,7.0
2644,2.0,0.0,1857.0,6.0,5.0
3254,2.0,1.0,852.0,7.0,1.0
3030,0.0,2.0,853.0,1.0,4.0
2257,2.0,0.0,1854.0,2.0,1.0
2065,0.0,0.0,850.0,3.0,6.0
2228,1.0,1.0,845.0,2.0,7.0
3452,1.0,1.0,848.0,2.0,4.0
2804,2.0,0.0,848.0,5.0,5.0
2203,4.0,0.0,2869.0,0.0,4.0
2379,1.0,1.0,848.0,4.0,4.0
3238,1.0,0.0,847.0,2.0,9.0
3419,3.0,0.0,1857.0,0.0,10.0
3944,3.0,0.0,1853.0,4.0,7.0
2981,2.0,1.0,853.0,0.0,1.0
3983,2.0,0.0,852.0,4.0,1.0
3939,2.0,1.0,847.0,0.0,3.0
3464,2.0,1.0,846.0,6.0,1.0
2474,0.0,1.0,844.0,0.0,2.0
2709,1.0,0.0,848.0,9.0,1.0
2184,2.0,0.0,857.0,4.0,8.0
3951,0.0,2.0,846.0,4.0,5.0
2397,3.0,0.0,1859.0,3.0,3.0
3722,2.0,0.0,850.0,3.0,4.0
2979,1.0,0.0,852.0,4.0,3.0
2954,0.0,2.0,1.0,0.0,10.0
3251,2.0,0.0,850.0,4.0,1.0
2872,1.0,1.0,849.0,0.0,2.0
2952,0.0,0.0,850.0,0.0,7.0
2428,2.0,1.0,851.0,2.0,5.0
3150,0.0,1.0,849.0,0.0,4.0
2022,2.0,1.0,850.0,1.0,4.0
2891,1.0,0.0,850.0,0.0,7.0
3128,3.0,1.0,1856.0,1.0,3.0
2479,2.0,1.0,1856.0,8.0,3.0
3287,0.0,0.0,853.0,2.0,6.0
3561,0.0,0.0,851.0,10.0,1.0
2913,0.0,2.0,847.0,3.0,4.0
2419,1.0,0.0,846.0,0.0,1.0
2252,2.0,0.0,850.0,3.0,6.0
2235,0.0,0.0,847.0,0.0,1.0
3100,0.0,0.0,845.0,3.0,0.0
3530,1.0,1.0,849.0,1.0,5.0
3183,2.0,0.0,846.0,3.0,1.0
2918,0.0,1.0,850.0,0.0,0.0
2485,1.0,0.0,848.0,4.0,7.0
3490,0.0,2.0,850.0,1.0,4.0
2294,3.0,0.0,2870.0,8.0,1.0
3056,1.0,0.0,850.0,4.0,0.0
3148,0.0,2.0,4.0,0.0,10.0
2673,1.0,2.0,844.0,3.0,4.0
3837,3.0,0.0,1863.0,3.0,6.0
2166,1.0,0.0,851.0,2.0,7.0
3228,1.0,0.0,847.0,4.0,10.0
2201,1.0,0.0,849.0,6.0,1.0
2149,3.0,0.0,851.0,7.0,3.0
2216,1.0,2.0,849.0,6.0,2.0
2493,0.0,2.0,4.0,2.0,10.0
2704,2.0,0.0,1857.0,2.0,1.0
2884,1.0,2.0,852.0,3.0,2.0
2391,2.0,1.0,852.0,2.0,2.0
2136,2.0,0.0,855.0,3.0,3.0
3656,1.0,2.0,850.0,6.0,6.0
2910,1.0,0.0,851.0,0.0,2.0
3402,1.0,0.0,847.0,0.0,14.0
3713,2.0,0.0,847.0,8.0,3.0
3313,1.0,0.0,849.0,2.0,6.0
3658,1.0,0.0,849.0,0.0,2.0
3784,3.0,0.0,1856.0,4.0,3.0
2385,2.0,0.0,850.0,3.0,4.0
2330,2.0,0.0,850.0,18.0,3.0
3227,2.0,0.0,849.0,5.0,0.0
3969,2.0,0.0,848.0,2.0,8.0
3362,1.0,0.0,844.0,5.0,9.0
2735,4.0,0.0,2873.0,2.0,3.0
3966,2.0,0.0,855.0,3.0,2.0
3707,2.0,0.0,855.0,8.0,2.0
2545,2.0,0.0,1856.0,3.0,4.0
3628,2.0,1.0,848.0,1.0,8.0
3210,2.0,0.0,848.0,4.0,11.0
2770,2.0,0.0,1862.0,2.0,8.0
3515,3.0,0.0,1862.0,7.0,2.0
3420,2.0,1.0,854.0,17.0,4.0
3751,3.0,0.0,845.0,8.0,4.0
