,y_hat
614,False
560,False
599,False
674,False
831,False
730,False
921,False
718,False
870,False
501,False
516,False
581,False
991,False
940,False
719,False
552,False
693,False
740,False
536,False
559,False
909,False
692,False
707,False
587,False
509,False
711,False
705,False
695,False
687,False
981,False
576,False
590,False
601,False
764,False
993,False
734,False
897,False
585,False
969,False
973,False
632,False
840,False
620,False
678,False
972,False
646,False
935,False
506,False
662,False
663,False
998,False
883,False
802,False
792,False
529,False
700,False
978,False
968,False
629,False
682,False
641,False
902,False
619,False
761,False
776,False
702,False
771,False
896,False
956,False
505,False
522,False
830,False
815,False
833,False
879,False
732,False
933,False
928,False
639,False
661,False
673,False
658,False
752,False
948,False
985,False
650,False
860,False
868,False
888,False
944,False
748,False
651,False
960,False
807,False
743,False
613,False
676,False
881,False
951,False
726,False
