,y_hat
2365,False
3214,False
3039,False
3719,False
2540,False
2226,False
2802,False
2005,False
3070,False
3203,False
2654,False
2372,False
2441,False
3174,False
2004,False
2976,False
2513,False
3912,False
2549,False
3697,False
3487,False
2130,False
2920,False
3621,False
2555,False
2308,False
2813,False
3502,False
2228,False
2353,False
3550,False
3893,False
3992,False
2027,False
3641,False
2749,False
2581,False
2106,False
3917,False
2417,False
2006,False
3792,False
2251,False
3473,False
3931,False
2461,False
2934,False
3451,False
3782,False
2606,False
3140,False
2087,False
2693,False
3811,False
3105,False
3962,False
3534,False
2206,False
3131,False
3526,False
3494,False
2056,False
2313,False
2726,False
3296,False
2390,False
2745,False
2569,False
2491,False
2186,False
2171,False
2644,False
2113,False
2926,False
3778,False
2418,False
2459,False
3405,False
3083,False
2216,False
2074,False
3832,False
2871,False
3774,False
3336,False
3298,False
3867,False
3831,False
2478,False
3480,False
2304,False
2089,False
3813,False
3622,False
2214,False
3509,False
3850,False
2081,False
2963,False
2690,False
2782,False
3500,False
3428,False
2501,False
2731,False
3722,False
3655,False
2194,False
2916,False
2996,False
3976,False
3532,False
3202,False
2732,False
3124,False
3977,False
3084,False
3770,False
3475,False
2567,False
3484,False
2747,False
3844,False
2075,False
2449,False
2180,False
2164,False
3294,False
3110,False
2168,False
2974,False
3760,False
2057,False
3015,False
2851,False
3425,False
2281,False
2535,False
2018,False
3814,False
2010,False
2663,False
3542,False
3371,False
3399,False
2036,False
2224,False
2908,False
2344,False
2532,False
3658,False
3265,False
3683,False
2124,False
3059,False
2559,False
2568,False
2630,False
2892,False
2232,False
3324,False
3239,False
3848,False
2707,False
2799,False
3699,False
3367,False
2434,False
3673,False
3707,False
3564,False
2306,False
3727,False
2827,False
2038,False
3799,False
2103,False
3911,False
3801,False
3310,False
2979,False
2737,False
2927,False
2406,False
3826,False
3991,False
2793,False
3501,False
3011,False
3891,False
3889,False
2678,False
2711,False
2063,False
3554,False
3309,False
3989,False
2404,False
2150,False
3881,False
