,senior-level_skill
2763,0.0
3300,0.0
2311,0.0
3073,0.0
3079,0.0
3929,0.0
2946,0.0
2585,0.0
2926,0.0
2489,0.0
2309,0.0
2884,0.0
2503,0.0
2043,0.0
3608,0.0
2701,0.0
2328,0.0
3897,0.0
3878,0.0
2612,0.0
3309,0.0
3056,0.0
2293,0.0
3319,0.0
3664,0.0
3328,0.0
3783,0.0
2404,0.0
3932,0.0
3732,0.0
3662,0.0
3228,0.0
3041,0.0
3505,0.0
3368,0.0
2960,0.0
2296,0.0
2388,0.0
3539,0.0
3203,0.0
2090,0.0
3806,0.0
3357,0.0
2372,0.0
2541,0.0
2005,0.0
2822,0.0
2298,0.0
2950,0.0
2695,0.0
3751,0.0
3510,0.0
3100,0.0
3341,0.0
3609,0.0
3268,0.0
3196,0.0
2187,0.0
2549,0.0
2652,0.0
3868,0.0
3894,0.0
2022,0.0
2157,0.0
2259,0.0
3701,0.0
2430,0.0
2303,0.0
3768,0.0
2787,0.0
3030,0.0
2269,0.0
3527,0.0
3103,0.0
2639,0.0
3296,0.0
3976,0.0
2096,0.0
2858,0.0
3641,0.0
2803,0.0
3704,0.0
3211,0.0
3051,0.0
3059,0.0
2003,0.0
2593,0.0
2260,0.0
3195,0.0
3779,0.0
2479,0.0
2921,0.0
2647,0.0
2397,0.0
3983,0.0
3340,0.0
2784,0.0
3133,0.0
2709,0.0
3078,0.0
2597,0.0
2322,0.0
2534,0.0
2486,0.0
3614,0.0
3648,0.0
2603,0.0
2691,0.0
3111,0.0
2552,0.0
2868,0.0
3869,0.0
3827,0.0
3997,0.0
3989,0.0
2040,0.0
2141,0.0
2846,0.0
2586,0.0
2700,0.0
2598,0.0
3628,0.0
3009,0.0
2820,0.0
2297,0.0
2952,0.0
2996,0.0
2769,0.0
2942,0.0
2066,0.0
2283,0.0
3889,0.0
3656,0.0
2367,0.0
3367,0.0
3808,0.0
2437,0.0
2294,0.0
2945,0.0
2978,0.0
2117,0.0
3418,0.0
3956,0.0
3329,0.0
3089,0.0
2618,0.0
2956,0.0
3068,0.0
2551,0.0
2703,0.0
2788,0.0
3168,0.0
2103,0.0
2378,0.0
2949,0.0
3814,0.0
3465,0.0
3039,0.0
3514,0.0
2779,0.0
3621,0.0
2736,0.0
2330,0.0
3239,0.0
3722,0.0
3336,0.0
3383,0.0
2057,0.0
2529,0.0
2664,0.0
3015,0.0
3855,0.0
3410,0.0
3974,0.0
3145,0.0
3214,0.0
3128,0.0
3403,0.0
2938,0.0
2936,0.0
3589,0.0
3270,0.0
3396,0.0
2201,0.0
2704,0.0
3851,0.0
3498,0.0
3718,0.0
2828,0.0
3926,0.0
2985,0.0
2109,0.0
3295,0.0
2792,0.0
3097,0.0
3147,0.0
3958,0.0
2771,0.0
3428,0.0
2757,0.0
