,years_experience,degree,nr_commits,nr_languages,nr_stars
2258,0.0,0.0,850.0,17.0,6.0
2399,0.0,0.0,851.0,8.0,6.0
2431,2.0,0.0,845.0,0.0,1.0
3373,1.0,1.0,843.0,3.0,2.0
3343,0.0,0.0,849.0,3.0,2.0
2288,0.0,0.0,848.0,6.0,14.0
2471,1.0,2.0,852.0,5.0,5.0
3437,4.0,0.0,1857.0,3.0,4.0
2162,2.0,0.0,1862.0,9.0,1.0
3230,2.0,0.0,854.0,4.0,5.0
2707,2.0,0.0,849.0,4.0,8.0
3108,3.0,0.0,1854.0,5.0,3.0
3786,2.0,0.0,856.0,1.0,3.0
3992,2.0,0.0,851.0,8.0,1.0
3433,3.0,0.0,1860.0,0.0,1.0
3621,0.0,0.0,843.0,0.0,3.0
3503,0.0,1.0,856.0,8.0,3.0
2316,2.0,0.0,848.0,9.0,4.0
2074,0.0,1.0,849.0,4.0,8.0
3173,2.0,0.0,851.0,0.0,4.0
2066,0.0,0.0,841.0,7.0,3.0
3858,1.0,0.0,848.0,5.0,0.0
2787,1.0,1.0,847.0,0.0,6.0
2322,0.0,0.0,843.0,3.0,2.0
3172,1.0,0.0,847.0,1.0,1.0
3956,2.0,0.0,844.0,5.0,4.0
2923,1.0,0.0,849.0,1.0,3.0
2169,0.0,1.0,853.0,5.0,4.0
2892,1.0,0.0,843.0,2.0,2.0
2175,0.0,0.0,850.0,3.0,6.0
2132,2.0,0.0,848.0,10.0,13.0
2675,2.0,0.0,848.0,1.0,2.0
2858,0.0,1.0,844.0,1.0,1.0
2116,0.0,2.0,848.0,5.0,4.0
2293,2.0,0.0,854.0,11.0,2.0
2643,3.0,0.0,1859.0,4.0,6.0
3480,2.0,0.0,1856.0,0.0,4.0
2744,1.0,0.0,852.0,4.0,4.0
2299,2.0,0.0,848.0,4.0,0.0
3983,1.0,0.0,841.0,3.0,6.0
2160,1.0,0.0,849.0,5.0,6.0
2713,2.0,0.0,850.0,3.0,1.0
3912,2.0,0.0,846.0,2.0,5.0
3756,0.0,2.0,845.0,2.0,6.0
2516,0.0,2.0,849.0,6.0,0.0
2911,2.0,0.0,852.0,4.0,4.0
3660,0.0,2.0,847.0,6.0,7.0
2106,1.0,1.0,847.0,1.0,3.0
3478,1.0,0.0,846.0,7.0,11.0
3009,1.0,2.0,846.0,2.0,1.0
3254,1.0,0.0,849.0,1.0,2.0
2223,4.0,0.0,2870.0,0.0,6.0
3595,4.0,0.0,1853.0,6.0,3.0
3194,1.0,0.0,849.0,8.0,0.0
3600,1.0,0.0,848.0,5.0,2.0
3078,1.0,0.0,848.0,8.0,8.0
3741,3.0,1.0,1860.0,3.0,9.0
3663,1.0,1.0,843.0,5.0,3.0
2195,1.0,0.0,847.0,0.0,6.0
2351,3.0,0.0,1858.0,1.0,5.0
2187,2.0,1.0,845.0,3.0,1.0
2591,1.0,0.0,851.0,1.0,2.0
3021,1.0,0.0,849.0,3.0,4.0
2050,2.0,0.0,846.0,2.0,2.0
2996,0.0,0.0,844.0,3.0,0.0
3624,2.0,0.0,1859.0,1.0,9.0
2438,2.0,0.0,848.0,1.0,4.0
3558,1.0,1.0,851.0,0.0,3.0
3473,2.0,0.0,858.0,7.0,5.0
3257,0.0,1.0,849.0,11.0,6.0
3569,2.0,0.0,846.0,1.0,2.0
3960,2.0,0.0,857.0,4.0,2.0
2473,2.0,0.0,850.0,2.0,1.0
3251,2.0,0.0,843.0,13.0,1.0
2945,1.0,1.0,852.0,2.0,3.0
3329,3.0,0.0,846.0,3.0,6.0
2932,3.0,0.0,2869.0,4.0,3.0
3676,2.0,0.0,846.0,2.0,3.0
2912,1.0,0.0,848.0,1.0,7.0
3069,1.0,0.0,845.0,1.0,7.0
2313,2.0,0.0,853.0,4.0,8.0
3100,0.0,0.0,848.0,0.0,2.0
3841,3.0,0.0,1860.0,6.0,4.0
2374,0.0,2.0,849.0,11.0,1.0
2232,1.0,0.0,849.0,3.0,0.0
3149,2.0,0.0,1853.0,2.0,2.0
2879,1.0,0.0,846.0,14.0,3.0
3413,0.0,2.0,851.0,3.0,3.0
3250,0.0,2.0,843.0,4.0,2.0
2714,2.0,0.0,850.0,3.0,3.0
3737,1.0,1.0,854.0,0.0,2.0
2104,4.0,0.0,1864.0,15.0,3.0
3681,1.0,1.0,847.0,3.0,5.0
3288,2.0,0.0,847.0,2.0,1.0
3256,2.0,0.0,855.0,0.0,4.0
3767,2.0,1.0,1859.0,7.0,3.0
2956,1.0,0.0,848.0,3.0,6.0
3910,1.0,0.0,853.0,15.0,6.0
3868,2.0,0.0,846.0,0.0,5.0
3185,1.0,1.0,851.0,8.0,2.0
3073,3.0,0.0,851.0,0.0,5.0
3678,0.0,2.0,842.0,0.0,3.0
3639,1.0,1.0,850.0,5.0,1.0
2000,3.0,0.0,853.0,8.0,8.0
3500,3.0,1.0,1861.0,0.0,0.0
3392,2.0,1.0,854.0,0.0,3.0
2060,2.0,0.0,849.0,2.0,2.0
3966,3.0,0.0,849.0,16.0,4.0
2644,1.0,0.0,849.0,14.0,3.0
2578,2.0,0.0,846.0,7.0,2.0
