,years_experience,degree,nr_commits,nr_languages,nr_stars
2258,0.0,0.0,2.0,17.0,6.0
2399,0.0,0.0,8.0,8.0,6.0
2431,2.0,0.0,24.0,0.0,1.0
3373,1.0,1.0,12.0,3.0,2.0
3343,0.0,0.0,3.0,3.0,2.0
2288,0.0,0.0,3.0,6.0,14.0
2471,1.0,2.0,14.0,5.0,5.0
3437,4.0,0.0,45.0,3.0,4.0
2162,2.0,0.0,23.0,9.0,1.0
3230,2.0,0.0,20.0,4.0,5.0
2707,2.0,0.0,24.0,4.0,8.0
3108,3.0,0.0,36.0,5.0,3.0
3786,2.0,0.0,28.0,1.0,3.0
3992,2.0,0.0,27.0,8.0,1.0
3433,3.0,0.0,37.0,0.0,1.0
3621,0.0,0.0,1.0,0.0,3.0
3503,0.0,1.0,5.0,8.0,3.0
2316,2.0,0.0,22.0,9.0,4.0
2074,0.0,1.0,5.0,4.0,8.0
3173,2.0,0.0,26.0,0.0,4.0
2066,0.0,0.0,6.0,7.0,3.0
3858,1.0,0.0,14.0,5.0,0.0
2787,1.0,1.0,15.0,0.0,6.0
2322,0.0,0.0,4.0,3.0,2.0
3172,1.0,0.0,14.0,1.0,1.0
3956,2.0,0.0,26.0,5.0,4.0
2923,1.0,0.0,14.0,1.0,3.0
2169,0.0,1.0,2.0,5.0,4.0
2892,1.0,0.0,18.0,2.0,2.0
2175,0.0,0.0,8.0,3.0,6.0
2132,2.0,0.0,23.0,10.0,13.0
2675,2.0,0.0,21.0,1.0,2.0
2858,0.0,1.0,4.0,1.0,1.0
2116,0.0,2.0,2.0,5.0,4.0
2293,2.0,0.0,24.0,11.0,2.0
2643,3.0,0.0,32.0,4.0,6.0
3480,2.0,0.0,29.0,0.0,4.0
2744,1.0,0.0,18.0,4.0,4.0
2299,2.0,0.0,23.0,4.0,0.0
3983,1.0,0.0,13.0,3.0,6.0
2160,1.0,0.0,13.0,5.0,6.0
2713,2.0,0.0,26.0,3.0,1.0
3912,2.0,0.0,22.0,2.0,5.0
3756,0.0,2.0,3.0,2.0,6.0
2516,0.0,2.0,5.0,6.0,0.0
2911,2.0,0.0,27.0,4.0,4.0
3660,0.0,2.0,3.0,6.0,7.0
2106,1.0,1.0,15.0,1.0,3.0
3478,1.0,0.0,16.0,7.0,11.0
3009,1.0,2.0,13.0,2.0,1.0
3254,1.0,0.0,17.0,1.0,2.0
2223,4.0,0.0,50.0,0.0,6.0
3595,4.0,0.0,47.0,6.0,3.0
3194,1.0,0.0,16.0,8.0,0.0
3600,1.0,0.0,12.0,5.0,2.0
3078,1.0,0.0,10.0,8.0,8.0
3741,3.0,1.0,33.0,3.0,9.0
3663,1.0,1.0,13.0,5.0,3.0
2195,1.0,0.0,13.0,0.0,6.0
2351,3.0,0.0,31.0,1.0,5.0
2187,2.0,1.0,24.0,3.0,1.0
2591,1.0,0.0,15.0,1.0,2.0
3021,1.0,0.0,16.0,3.0,4.0
2050,2.0,0.0,20.0,2.0,2.0
2996,0.0,0.0,5.0,3.0,0.0
3624,2.0,0.0,23.0,1.0,9.0
2438,2.0,0.0,21.0,1.0,4.0
3558,1.0,1.0,14.0,0.0,3.0
3473,2.0,0.0,24.0,7.0,5.0
3257,0.0,1.0,5.0,11.0,6.0
3569,2.0,0.0,25.0,1.0,2.0
3960,2.0,0.0,26.0,4.0,2.0
2473,2.0,0.0,24.0,2.0,1.0
3251,2.0,0.0,21.0,13.0,1.0
2945,1.0,1.0,14.0,2.0,3.0
3329,3.0,0.0,32.0,3.0,6.0
2932,3.0,0.0,32.0,4.0,3.0
3676,2.0,0.0,22.0,2.0,3.0
2912,1.0,0.0,13.0,1.0,7.0
3069,1.0,0.0,14.0,1.0,7.0
2313,2.0,0.0,25.0,4.0,8.0
3100,0.0,0.0,2.0,0.0,2.0
3841,3.0,0.0,35.0,6.0,4.0
2374,0.0,2.0,5.0,11.0,1.0
2232,1.0,0.0,12.0,3.0,0.0
3149,2.0,0.0,21.0,2.0,2.0
2879,1.0,0.0,15.0,14.0,3.0
3413,0.0,2.0,7.0,3.0,3.0
3250,0.0,2.0,4.0,4.0,2.0
2714,2.0,0.0,25.0,3.0,3.0
3737,1.0,1.0,15.0,0.0,2.0
2104,4.0,0.0,42.0,15.0,3.0
3681,1.0,1.0,17.0,3.0,5.0
3288,2.0,0.0,26.0,2.0,1.0
3256,2.0,0.0,23.0,0.0,4.0
3767,2.0,1.0,25.0,7.0,3.0
2956,1.0,0.0,10.0,3.0,6.0
3910,1.0,0.0,15.0,15.0,6.0
3868,2.0,0.0,23.0,0.0,5.0
3185,1.0,1.0,14.0,8.0,2.0
3073,3.0,0.0,35.0,0.0,5.0
3678,0.0,2.0,3.0,0.0,3.0
3639,1.0,1.0,11.0,5.0,1.0
2000,3.0,0.0,36.0,8.0,8.0
3500,3.0,1.0,35.0,0.0,0.0
3392,2.0,1.0,24.0,0.0,3.0
2060,2.0,0.0,23.0,2.0,2.0
3966,3.0,0.0,36.0,16.0,4.0
2644,1.0,0.0,12.0,14.0,3.0
2578,2.0,0.0,28.0,7.0,2.0
2226,2.0,0.0,25.0,6.0,6.0
3388,0.0,2.0,1.0,8.0,7.0
3014,0.0,1.0,6.0,3.0,7.0
3029,3.0,0.0,35.0,2.0,1.0
3722,1.0,0.0,13.0,1.0,7.0
2530,1.0,1.0,12.0,2.0,4.0
