,0
1253,0.0
1428,0.0
1723,0.0
1103,0.0
1267,0.0
1858,0.0
1071,1.0
1522,0.0
1859,0.0
1362,0.0
1344,0.0
1659,0.0
1357,0.0
1936,0.0
1531,0.0
1030,0.0
1685,0.0
1354,0.0
1025,0.0
1582,0.0
1607,0.0
1942,0.0
1288,0.0
1655,0.0
1146,0.0
1768,0.0
1654,0.0
1361,0.0
1304,0.0
1628,0.0
1065,0.0
1007,0.0
1601,0.0
1000,0.0
1529,0.0
1733,0.0
1132,0.0
1324,0.0
1736,0.0
1099,0.0
1496,0.0
1302,0.0
1336,0.0
1714,0.0
1930,0.0
1271,0.0
1492,0.0
1975,0.0
1194,0.0
1084,0.0
1960,0.0
1977,0.0
1560,0.0
1069,0.0
1157,0.0
1958,0.0
1218,0.0
1836,0.0
1305,0.0
1902,0.0
1326,0.0
1883,0.0
1313,0.0
1792,0.0
1934,0.0
1578,0.0
1413,0.0
1665,0.0
1681,0.0
1042,0.0
1579,0.0
1139,0.0
1422,0.0
1926,0.0
1717,0.0
1651,0.0
1565,0.0
1308,0.0
1808,0.0
1486,0.0
1528,0.0
1238,0.0
1356,0.0
1549,0.0
1366,0.0
1278,0.0
1190,0.0
1869,0.0
1567,0.0
1490,0.0
1502,0.0
1911,0.0
1900,0.0
1507,0.0
1931,0.0
1260,0.0
1072,0.0
1467,0.0
1470,0.0
1542,0.0
