,u_x1,u_x2,u_x3,u_y
2000,0.60457194,0.7344546,-0.1737782,0.69016683
2001,-0.11593785,-0.9841658,-0.051891353,0.68331575
2002,0.20647486,-0.44930968,0.19284083,0.99833024
2003,0.123132065,1.1925169,0.0113682095,0.2943257
2004,0.33575773,1.8894333,-0.3031684,0.089108825
2005,2.072351,1.3392488,-0.12235435,0.6369897
2006,0.40838513,1.3459227,-0.07458016,0.81062436
2007,-1.7917315,0.74393535,-0.042816337,0.31613052
2008,2.6149538,-0.7779122,0.06083789,0.9329487
2009,0.82902765,-0.98024446,0.029830495,0.97676456
2010,0.73427224,-0.3412186,0.068751834,0.58466625
2011,1.980179,0.10330491,0.118408516,0.61700964
2012,-1.1853153,-1.0541492,0.060083993,0.6875521
2013,-0.51587963,-0.6343262,-0.12461698,0.38468516
2014,1.6685988,-0.22606505,-0.16728365,0.8803388
2015,-1.2677529,-0.298805,-0.035173293,0.9779545
2016,0.32179487,-0.06974988,-0.016506087,0.32005858
2017,1.1964573,0.33578843,0.0468549,0.24205959
2018,-0.3299781,0.46698552,-0.09861397,0.7494427
2019,-0.28667408,0.45744473,0.08350318,0.56741166
2020,-0.33061808,-0.75870806,-0.12472377,0.5860691
2021,-0.46636933,1.8699656,0.058823872,0.037525654
2022,-1.467237,0.7489408,-0.12084533,0.96141493
2023,1.5279417,-0.50629586,0.02135445,0.17174625
2024,-0.27170867,1.5105144,-0.20035222,0.85002923
2025,-1.8840305,-0.9865357,-0.0060586124,0.30554175
2026,2.041345,-0.483157,0.111602284,0.5038636
2027,0.54940045,-0.7328064,0.071441196,0.62351465
2028,0.36777732,-0.230171,-0.069442555,0.20820999
2029,-1.4451481,-0.07543123,0.15875755,0.15333927
2030,-0.5320852,-2.1227233,-0.07122306,0.22311497
2031,0.33734584,-0.6201672,-0.0967308,0.70361817
2032,0.21353564,-3.2497144,0.15736482,0.87142384
2033,0.31486923,-0.6105846,-0.0051604877,0.23813534
2034,-0.33665523,-0.35567072,0.06867109,0.43954062
2035,-0.008550573,-0.52028424,0.21718104,0.5702269
2036,-0.50016505,2.00107,0.1788655,0.38922656
2037,2.9522946,0.7540742,-0.010425891,0.66548705
2038,-1.2706937,-0.8556007,-0.13913015,0.8985392
2039,-1.1775273,-1.8905894,0.19696492,0.11971724
2040,-0.08528743,-0.065160125,-0.09196266,0.821285
2041,0.27548933,-0.5533364,-0.058504958,0.3823229
2042,-0.7550794,-0.76877534,-0.07007741,0.5906712
2043,-0.4278477,-2.9611745,-0.17796564,0.41974413
2044,-1.8809371,0.87695074,0.077995375,0.93842685
2045,-0.9466253,-0.8883848,0.011297476,0.018298626
