ix,goal_cost,intv_cost
1981,1.0,5.8
1803,1.0,7.800000000000001
1652,1.0,0.5
1385,1.0,5.8
1145,1.0,4.699999999999999
1928,1.0,4.8
1615,1.0,3.9
1008,1.0,0.8
1158,1.0,5.2
1742,1.0,1.0
1945,1.0,2.4000000000000004
1820,1.0,2.6
1206,1.0,2.8
1622,1.0,5.4
1954,1.0,5.6000000000000005
1863,1.0,2.3
1042,1.0,2.8000000000000003
1916,1.0,6.6
1759,1.0,4.4
1467,1.0,0.4
1683,1.0,4.3999999999999995
1859,1.0,5.2
1326,1.0,6.0
1014,1.0,0.3
1952,1.0,3.5999999999999996
1546,1.0,3.6999999999999997
1502,1.0,4.1
1353,1.0,5.0
1030,1.0,2.5
1537,1.0,2.7
1960,1.0,4.9
1556,1.0,4.1
1025,1.0,0.5
1309,1.0,0.8999999999999999
1516,1.0,0.30000000000000004
1685,1.0,7.0
1808,1.0,4.9
1368,1.0,3.8
1983,1.0,3.0
1405,1.0,0.1
1708,1.0,0.9
1006,1.0,0.1
1128,1.0,0.4
1842,1.0,5.9
1443,1.0,4.2
1001,1.0,10.2
1089,1.0,5.199999999999999
1015,1.0,0.30000000000000004
1894,1.0,6.8
1557,1.0,6.199999999999999
1519,1.0,2.6
1276,1.0,0.7
1531,1.0,1.0
1171,1.0,3.5
1371,1.0,0.7
1978,1.0,5.5
1256,1.0,4.4
1072,1.0,4.1
1874,1.0,7.1
1731,1.0,6.3
1848,1.0,0.5
1578,1.0,6.3
1453,1.0,0.7999999999999999
1626,1.0,2.9000000000000004
1391,1.0,3.4
1828,1.0,0.6
1746,1.0,2.4000000000000004
1161,1.0,5.0
1880,1.0,0.8999999999999999
1582,1.0,5.6
1170,1.0,3.9
1482,1.0,5.9
1483,1.0,8.2
1286,1.0,2.7
1346,1.0,2.6999999999999997
1322,1.0,2.2
1375,1.0,3.0
1700,1.0,0.6
1319,1.0,3.0999999999999996
1434,1.0,4.3
1259,1.0,0.30000000000000004
1459,1.0,1.0
1992,1.0,4.9
1415,1.0,2.1
1289,1.0,2.5
1211,1.0,4.8
1903,1.0,7.5
1439,1.0,4.8999999999999995
1272,1.0,8.799999999999999
1528,1.0,2.3000000000000003
1717,1.0,6.6000000000000005
1969,1.0,0.8999999999999999
1479,1.0,3.4
1306,1.0,0.8
1488,1.0,4.3999999999999995
1558,1.0,2.7
1428,1.0,5.699999999999999
1858,1.0,6.4
1190,1.0,0.8999999999999999
1074,1.0,6.4
