,perc_recomm_found,gamma,eta,gamma_obs,gamma_obs_pre,eta_obs,eta_obs_individualized,costs,lbd,thresh,r_type,t_type,iteration,model_coef,eta_obs_refits_batch0_mean,intv-cost
0,1.0,0.9,0.9,0.965,0.0,0.965,0.965,"[5.0, 5.0]",300.0,0.5,individualized,improvement,1,,0.9650000000000001,0.10855800000000002
1,1.0,0.9,0.9,0.0,0.0,1.0,,"[5.0, 5.0, 0.0001, 0.01, 0.1]",300.0,0.5,individualized,acceptance,1,,0.366,0.103871
2,1.0,0.9,0.9,0.0,0.0,1.0,,"[5.0, 5.0, 0.0001, 0.01, 0.1]",300.0,0.5,individualized,counterfactual,1,,0.339,10.7
3,1.0,0.9,0.9,0.98,0.0,0.98,,"[5.0, 5.0]",300.0,0.5,subpopulation,improvement,1,,0.9800000000000001,0.10296199999999998
4,1.0,0.9,0.9,0.0,0.0,1.0,,"[5.0, 5.0, 0.0001, 0.01, 0.1]",300.0,0.5,subpopulation,acceptance,1,,0.31900000000000006,10.55
5,1.0,0.9,0.9,0.95,0.0,0.95,0.95,"[5.0, 5.0]",300.0,0.5,individualized,improvement,2,,0.95,0.26846149999999996
6,1.0,0.9,0.9,0.0,0.0,1.0,,"[5.0, 5.0, 0.0001, 0.01, 0.1]",300.0,0.5,individualized,acceptance,2,,0.797,0.27388399999999996
7,1.0,0.9,0.9,0.0,0.0,1.0,,"[5.0, 5.0, 0.0001, 0.01, 0.1]",300.0,0.5,individualized,counterfactual,2,,0.7790000000000001,10.5
8,1.0,0.9,0.9,0.945,0.0,0.945,,"[5.0, 5.0]",300.0,0.5,subpopulation,improvement,2,,0.945,10.6
9,1.0,0.9,0.9,0.985,0.005,0.985,0.985,"[5.0, 5.0]",300.0,0.5,individualized,improvement,0,,0.985,0.095909
10,1.0,0.9,0.9,0.015,0.015,1.0,,"[5.0, 5.0, 0.0001, 0.01, 0.1]",300.0,0.5,individualized,acceptance,0,,0.7949999999999999,0.09874099999999998
11,1.0,0.9,0.9,0.005,0.005,1.0,,"[5.0, 5.0, 0.0001, 0.01, 0.1]",300.0,0.5,individualized,counterfactual,0,,0.8019999999999999,10.8
12,1.0,0.9,0.9,0.935,0.005,0.93,,"[5.0, 5.0]",300.0,0.5,subpopulation,improvement,0,,0.929,0.0956205
13,1.0,0.9,0.9,0.0,0.0,1.0,,"[5.0, 5.0, 0.0001, 0.01, 0.1]",300.0,0.5,subpopulation,acceptance,0,,0.776,
