ix,goal_cost,intv_cost
1832,0.751,4.0
1330,0.759,2.4000000000000004
1365,0.752,6.7
1838,0.753,7.0
1717,0.756,0.6
1272,0.763,8.2
1857,0.7689999938011169,3.0
1890,0.757,2.7
1025,0.758,4.5
1710,0.753,1.2
1402,0.777,3.4
1582,0.757,6.1
1399,0.753,7.5
1769,0.756,1.2000000000000002
1669,0.764,5.4
1451,0.76,4.9
1253,0.7799999713897705,1.5
1184,0.76,4.199999999999999
1786,0.752,11.8
1791,0.756,4.699999999999999
1954,0.77,2.4000000000000004
1767,0.777,1.7000000000000002
1238,0.942,1.2
1782,0.765,3.4000000000000004
1354,0.751,3.5999999999999996
1545,0.751,2.8
1805,0.762,5.5
1220,0.778,2.4000000000000004
1759,0.773,1.6
1127,0.757,15.3
1748,0.768,2.4000000000000004
1493,0.753,10.5
1357,0.762,3.5999999999999996
1969,0.753,1.6
1113,0.901,3.9
1383,0.754,3.1
1023,0.779,2.2
1575,0.753,3.4000000000000004
1097,0.817,2.8
1107,0.77,3.1
1696,0.777,9.600000000000001
1304,0.755,3.5999999999999996
1537,0.769,2.8
1963,0.8519999980926514,1.5
1231,0.766,3.0999999999999996
1942,0.763,4.0
1118,0.753,6.6
1344,0.76,3.9
1234,0.753,8.0
1352,0.835,1.2
1335,0.757,16.700000000000003
1703,0.758,1.7999999999999998
1501,0.76,5.0
1429,0.753,4.199999999999999
1100,0.752,5.2
1946,0.753,7.1
1818,0.753000020980835,0.5
1028,0.756,4.800000000000001
1288,0.76,4.7
1675,0.754,12.2
1814,0.818,4.6
1148,0.759,6.3
1410,0.758,1.0
1104,0.759,2.5
1068,0.757,5.9
1465,0.8,0.4
1876,0.753,6.300000000000001
1038,0.758,10.3
1691,0.766,5.9
1171,0.79,2.6
1041,0.758,14.799999999999999
1872,0.758,3.0
1477,0.757,3.7
1257,0.753,9.7
1433,0.752,3.5
1605,0.756,3.3
1541,0.761,2.2
1373,0.759,5.699999999999999
1382,0.754,13.3
1211,0.758,7.3999999999999995
1873,0.782,1.2
1479,0.761,1.6
1910,0.773,0.8
1992,0.758,2.0
1674,0.774,2.6
1863,0.757,8.899999999999999
1603,0.758,8.5
1260,0.827,0.7
1636,0.816,1.7
1693,0.762,1.2
1423,0.755,4.800000000000001
1761,0.753,9.899999999999999
1482,0.817,2.9
1925,0.754,9.2
1336,0.754,9.9
1263,0.763,9.5
1305,0.759,1.3
1454,0.757,6.8999999999999995
1180,0.751,5.0
1061,0.76,10.0
