,years_experience,degree,nr_commits,nr_languages,nr_stars
2599,4.0,0.0,4043.0,8.0,12.0
2994,1.0,3.0,1015.0,8.0,14.0
2817,3.0,1.0,3037.0,8.0,17.0
3475,3.0,1.0,3035.0,4.0,12.0
2801,3.0,1.0,3031.0,17.0,17.0
3860,1.0,3.0,1015.0,12.0,15.0
3572,1.0,3.0,1013.0,6.0,11.0
2507,2.0,2.0,2021.0,12.0,23.0
2711,2.0,2.0,2026.0,7.0,13.0
2690,3.0,1.0,3034.0,5.0,21.0
2261,3.0,1.0,3033.0,4.0,19.0
3400,1.0,3.0,1012.0,2.0,12.0
2169,4.0,1.0,4045.0,13.0,11.0
2146,3.0,1.0,3033.0,2.0,19.0
3465,1.0,3.0,1014.0,2.0,13.0
2968,2.0,2.0,2024.0,4.0,18.0
2491,2.0,2.0,2024.0,4.0,15.0
2032,4.0,1.0,4045.0,1.0,15.0
3889,3.0,1.0,32.0,5.0,3.0
3319,3.0,1.0,3037.0,1.0,13.0
3094,2.0,2.0,2024.0,1.0,10.0
2066,4.0,0.0,4044.0,6.0,15.0
3414,4.0,0.0,4044.0,2.0,12.0
3622,1.0,3.0,1016.0,4.0,14.0
3539,1.0,3.0,1013.0,6.0,12.0
3231,2.0,2.0,2023.0,7.0,14.0
2391,3.0,1.0,3039.0,2.0,17.0
3675,1.0,3.0,1011.0,2.0,15.0
3009,1.0,3.0,1012.0,1.0,16.0
2912,2.0,2.0,2027.0,1.0,11.0
2442,1.0,3.0,1014.0,4.0,12.0
2434,1.0,3.0,1012.0,4.0,13.0
3895,3.0,1.0,3034.0,6.0,13.0
2296,2.0,2.0,2023.0,2.0,14.0
2915,1.0,3.0,1012.0,1.0,14.0
2076,2.0,2.0,2021.0,4.0,11.0
3066,1.0,3.0,1012.0,2.0,13.0
2454,3.0,1.0,3032.0,2.0,13.0
3956,2.0,2.0,2025.0,3.0,12.0
2775,3.0,1.0,3030.0,1.0,12.0
3437,3.0,1.0,3031.0,4.0,14.0
2985,3.0,1.0,3033.0,3.0,13.0
3073,1.0,3.0,14.0,15.0,8.0
3136,3.0,1.0,37.0,6.0,5.0
2380,3.0,1.0,3035.0,4.0,14.0
3965,3.0,1.0,3033.0,4.0,10.0
2878,1.0,3.0,1013.0,14.0,16.0
2427,1.0,3.0,1012.0,2.0,12.0
2856,1.0,3.0,18.0,7.0,5.0
3536,3.0,1.0,3033.0,19.0,14.0
3031,2.0,2.0,2024.0,5.0,15.0
3047,2.0,2.0,2024.0,2.0,10.0
2019,3.0,1.0,3034.0,2.0,13.0
2783,3.0,1.0,3033.0,1.0,11.0
3837,3.0,1.0,3032.0,4.0,11.0
3048,2.0,2.0,2024.0,10.0,13.0
2130,2.0,2.0,26.0,3.0,3.0
2317,3.0,1.0,3035.0,8.0,20.0
2265,3.0,1.0,3035.0,3.0,12.0
2586,3.0,1.0,3032.0,4.0,13.0
3041,2.0,2.0,2023.0,2.0,16.0
2731,1.0,3.0,1015.0,8.0,11.0
2347,1.0,3.0,1018.0,2.0,12.0
2549,1.0,3.0,16.0,1.0,1.0
2977,1.0,3.0,1014.0,1.0,11.0
2210,3.0,1.0,3036.0,1.0,18.0
2882,2.0,2.0,2022.0,2.0,13.0
3888,3.0,1.0,3035.0,15.0,13.0
3312,2.0,2.0,2024.0,7.0,11.0
2943,3.0,1.0,35.0,11.0,6.0
3601,1.0,3.0,1014.0,3.0,12.0
2142,1.0,3.0,1012.0,5.0,10.0
3694,3.0,1.0,3036.0,1.0,17.0
2143,2.0,2.0,2024.0,6.0,18.0
2157,1.0,3.0,1016.0,9.0,15.0
2338,3.0,1.0,3032.0,4.0,12.0
2280,2.0,2.0,2030.0,1.0,14.0
3746,3.0,1.0,3036.0,1.0,12.0
3923,1.0,3.0,1014.0,3.0,12.0
3035,1.0,3.0,1012.0,2.0,11.0
2881,1.0,3.0,1011.0,2.0,13.0
3869,2.0,2.0,2023.0,3.0,11.0
3322,3.0,1.0,3033.0,4.0,16.0
3233,4.0,0.0,4045.0,5.0,12.0
3973,1.0,3.0,1014.0,12.0,11.0
2774,2.0,2.0,2024.0,6.0,15.0
2686,2.0,2.0,2023.0,2.0,13.0
2718,3.0,1.0,3032.0,4.0,14.0
2871,5.0,0.0,5053.0,6.0,12.0
3208,2.0,2.0,2021.0,4.0,17.0
3760,2.0,2.0,2025.0,6.0,11.0
2651,4.0,0.0,4044.0,3.0,14.0
3025,1.0,3.0,1011.0,3.0,10.0
3691,2.0,2.0,2022.0,7.0,13.0
2194,3.0,1.0,3036.0,3.0,13.0
2827,1.0,3.0,1015.0,15.0,15.0
2369,1.0,3.0,1013.0,3.0,15.0
3100,2.0,2.0,2025.0,2.0,17.0
3360,3.0,1.0,3031.0,16.0,13.0
3423,2.0,2.0,2024.0,12.0,13.0
3623,2.0,2.0,2024.0,5.0,15.0
2745,0.0,3.0,5.0,2.0,3.0
3064,3.0,1.0,3032.0,2.0,17.0
2302,1.0,3.0,1012.0,3.0,14.0
2233,3.0,1.0,3033.0,2.0,15.0
2323,2.0,2.0,2022.0,11.0,15.0
3758,3.0,1.0,3033.0,5.0,11.0
2085,3.0,1.0,3032.0,6.0,10.0
2756,3.0,1.0,3035.0,9.0,12.0
2257,1.0,3.0,1014.0,3.0,14.0
3455,3.0,1.0,3037.0,3.0,12.0
3045,3.0,1.0,3032.0,3.0,14.0
3517,3.0,1.0,3031.0,9.0,19.0
3728,2.0,2.0,2021.0,8.0,14.0
2115,2.0,2.0,2022.0,4.0,15.0
3504,1.0,3.0,1012.0,4.0,14.0
2575,2.0,2.0,2025.0,2.0,15.0
2921,3.0,1.0,3032.0,6.0,18.0
2710,3.0,1.0,36.0,0.0,2.0
2418,3.0,1.0,3038.0,8.0,13.0
3151,1.0,3.0,1014.0,5.0,16.0
2201,5.0,0.0,5054.0,3.0,14.0
