,h_post,h_post_individualized
1847,0.7287659125396787,
1366,0.5529989107744443,
1906,0.6953140309004635,
1972,0.6243999604097044,
1647,0.7104728013474372,
1978,0.7228921204148041,
1542,0.5793102780628071,
1580,0.7070150981062592,
1730,0.5873040897580305,
1016,0.9999994608586087,
1248,0.5441378530925989,
1313,0.5105973170930164,
1918,0.5290538205166848,
1111,0.5606913276759098,
1772,0.5127407914924735,
1199,0.5,
1337,0.635737885810745,
1572,0.7075070834496902,
1779,0.7920026223584251,
1768,0.5239596650128598,
1014,0.5494624258971218,
1708,0.506633137054604,
1025,0.5404845741837886,
1880,0.5999842601858991,
1374,0.5083399558058396,
1246,0.5132252085087751,
1420,0.5,
1238,0.5228624809971343,
1506,0.5243466869470488,
1959,0.5855948867643844,
1758,0.6481812657232298,
1840,0.5903422794632109,
1006,0.5065017327260962,
1330,0.6100809894081294,
1649,0.6599793026296761,
1296,0.5,
1012,0.9466889068980341,
1608,0.5291744164964517,
1103,0.6480254242180078,
1931,0.5,
1295,0.5,
1303,0.5632748146296434,
1668,0.5146259457626895,
1691,0.5639680765353425,
1956,0.5073583640695338,
1415,0.7459226811550427,
1098,0.6478597502493597,
1385,0.5444334914958363,
1284,0.5719558805057888,
1450,0.6318199082414777,
1903,0.5640459678247296,
1916,0.5,
1666,0.7106192393518943,
1585,0.8801207142020707,
1933,0.6938807792247346,
1171,0.5266324757334886,
1011,0.535357434473987,
1275,0.528689341131498,
1394,0.5575020930671348,
1267,0.5485792262523708,
1222,0.9650269374726171,
1630,0.6101168825061527,
1204,0.5285489995200667,
1902,0.5076569984238212,
1231,0.5,
1424,0.7757155317264862,
1448,0.5151346717244379,
1240,0.5124486394710351,
1319,0.7497749770249382,
1382,0.5821486181950382,
1398,0.668370556446329,
1223,0.5306651327204468,
1980,0.5835932125298271,
1823,0.5853054945421837,
1131,0.5,
1720,0.7525635358763073,
1148,0.5713990151848652,
1734,0.5562924300569914,
1502,0.5175636839631877,
1874,0.6319617507187112,
1070,0.5223837097150422,
1241,0.720496269086222,
1762,0.6246036985411498,
1189,0.542108244942309,
1717,0.6335762953056818,
1306,0.6243745431270182,
1280,0.793537635626393,
1954,0.5708909185701664,
1560,0.52756353742049,
1036,0.571649352834904,
1470,0.7173066714509682,
1836,0.6906241187909352,
1562,0.616880832095674,
1299,0.6253641813813063,
1488,0.5278668681060699,
1031,0.5316392162790737,
1681,0.6824012862839705,
1147,0.5846160606475611,
1094,0.5757800092274563,
1979,0.811769490580674,
