ix,goal_cost,intv_cost
1528,1.0,6.0
1384,1.0,2.1
1477,1.0,3.2
1703,0.852,1.2
1501,1.0,3.5999999999999996
1351,1.0,4.5
1863,1.0,6.199999999999999
1995,1.0,10.8
1512,1.0,4.5
1444,1.0,1.5
1137,0.99,4.3999999999999995
1640,0.812,2.2
1339,0.994,12.6
1166,1.0,2.1
1975,1.0,6.8999999999999995
1180,0.834,1.3
1217,1.0,7.800000000000001
1380,1.0,2.0
1494,1.0,4.7
1885,1.0,1.2
1335,1.0,12.8
1911,1.0,4.3
1620,1.0,7.1
1941,0.93,7.1
1329,1.0,5.0
1845,0.782,2.0
1227,1.0,3.2
1084,1.0,5.1
1379,1.0,4.7
1966,1.0,5.199999999999999
1288,1.0,3.3
1164,1.0,1.9000000000000001
1588,1.0,5.0
1533,1.0,7.6
1024,1.0,10.5
1759,1.0,2.4
1683,1.0,5.4
1636,1.0,4.8
1423,0.774,2.0
1402,1.0,5.0
1320,0.806,1.1
1159,1.0,6.3
1570,1.0,7.5
1080,0.764,2.4000000000000004
1148,1.0,4.7
1491,0.752,0.8
1946,1.0,5.2
1686,1.0,3.1
1399,1.0,5.3
1776,1.0,9.2
1669,1.0,3.9
1109,0.764,1.0
1449,1.0,7.3
1914,0.818,1.4
1412,1.0,10.700000000000001
1436,1.0,2.3000000000000003
1515,1.0,6.8
1717,1.0,1.6
1895,1.0,9.2
1881,0.88,1.5
1685,1.0,5.0
1427,0.852,1.5
1154,1.0,2.5
1791,1.0,3.1
1467,1.0,4.4
1882,0.99,5.5
1319,1.0,3.5
1576,0.998,1.9
1906,1.0,3.2
1246,0.976,5.6
1230,0.834,1.3
1043,1.0,4.8
1805,0.912,3.9000000000000004
1614,1.0,3.5
1862,1.0,4.7
1676,1.0,5.3
1117,1.0,1.8
1275,0.86,2.8000000000000003
1215,1.0,5.3
1046,1.0,1.2
1127,1.0,13.399999999999999
1446,1.0,12.100000000000001
1828,0.838,1.6
1204,0.776,2.0
1337,0.84,2.4
1369,1.0,3.7
1142,0.756,1.8
1775,1.0,1.5999999999999999
1074,1.0,5.5
1284,0.916,9.5
1785,1.0,2.9
1992,0.802,0.7
1009,0.964,7.800000000000001
1149,0.792,1.9
1714,1.0,3.0
1555,1.0,5.2
1786,1.0,10.4
1378,1.0,2.8
1218,1.0,7.2
1270,1.0,10.0
