,0
1741,1.0
1519,1.0
1768,1.0
1911,1.0
1422,1.0
1704,1.0
1283,1.0
1724,1.0
1904,1.0
1062,1.0
1214,1.0
1809,1.0
1119,1.0
1144,1.0
1537,1.0
1286,1.0
1560,1.0
1003,1.0
1238,1.0
1319,1.0
1382,1.0
1016,1.0
1804,1.0
1298,1.0
1742,1.0
1954,1.0
1053,1.0
1324,1.0
1507,1.0
1928,1.0
1235,1.0
1717,1.0
1030,1.0
1267,1.0
1174,1.0
1838,1.0
1479,1.0
1316,1.0
1606,1.0
1916,1.0
1239,1.0
1042,1.0
1907,1.0
1662,1.0
1529,1.0
1000,1.0
1323,1.0
1580,1.0
1842,1.0
1331,1.0
1550,1.0
1874,1.0
1289,1.0
1171,1.0
1034,1.0
1947,1.0
1883,1.0
1863,1.0
1093,1.0
1539,1.0
1759,1.0
1589,1.0
1546,1.0
1903,1.0
1281,1.0
1211,1.0
1351,1.0
1981,1.0
1049,1.0
1348,1.0
1001,1.0
1428,1.0
1292,1.0
1114,1.0
1979,1.0
1629,1.0
1558,1.0
1746,1.0
1626,1.0
1808,1.0
1894,1.0
1443,1.0
1695,1.0
1568,1.0
1593,1.0
1005,1.0
1693,1.0
1930,1.0
1457,1.0
1379,1.0
1739,1.0
1147,1.0
1966,1.0
1651,1.0
1326,1.0
1415,1.0
1750,1.0
1437,1.0
1179,1.0
1074,1.0
