,y
1559,1.0
1966,1.0
1853,1.0
1284,1.0
1971,1.0
1240,1.0
1374,1.0
1985,1.0
1613,1.0
1463,1.0
1688,1.0
1675,1.0
1528,1.0
1152,1.0
1014,1.0
1605,1.0
1142,1.0
1043,1.0
1342,1.0
1357,1.0
1409,1.0
1381,1.0
1516,1.0
1380,1.0
1230,1.0
1467,1.0
1137,1.0
1733,1.0
1657,1.0
1603,1.0
1454,1.0
1630,1.0
1257,1.0
1013,1.0
1129,1.0
1775,1.0
1941,1.0
1418,1.0
1132,1.0
1330,1.0
1824,1.0
1117,1.0
1286,1.0
1097,1.0
1786,1.0
1547,1.0
1139,1.0
1977,1.0
1588,1.0
1918,1.0
1162,1.0
1446,1.0
1938,1.0
1108,1.0
1882,1.0
1122,1.0
1004,1.0
1526,1.0
1652,1.0
1248,1.0
1465,1.0
1356,1.0
1320,1.0
1148,1.0
1876,1.0
1592,1.0
1049,1.0
1828,1.0
1422,1.0
1000,1.0
1015,1.0
1444,1.0
1030,1.0
1185,1.0
1542,1.0
1177,1.0
1144,1.0
1855,1.0
1838,1.0
1026,1.0
1329,1.0
1429,1.0
1978,1.0
1242,1.0
1069,1.0
1897,1.0
1081,1.0
1681,1.0
1510,1.0
1686,1.0
1166,1.0
1727,1.0
1373,1.0
1872,1.0
1273,1.0
1406,1.0
1118,1.0
1472,1.0
1767,1.0
1306,1.0
