,perc_recomm_found,gamma,eta,gamma_obs,gamma_obs_pre,eta_obs,eta_obs_individualized,costs,lbd,thresh,r_type,t_type,iteration,model_coef,eta_obs_refits_batch0_mean,intv-cost
0,1.0,0.9,0.9,0.875,0.1850000023841858,0.99,0.91,"[1.0, 1.0]",300.0,0.5,individualized,improvement,1,"[[0.05662401512709544, -0.05197138603683593, 0.9726592645079177], [-0.4784971908141789]]",0.9880000352859497,2.2875
1,1.0,0.9,0.9,0.1899999976158142,0.125,1.0,,"[1.0, 1.0, 1.0]",300.0,0.5,individualized,acceptance,1,"[[0.05662401512709544, -0.05197138603683593, 0.9726592645079177], [-0.4784971908141789]]",0.8289999961853027,2.4055
2,1.0,0.9,0.9,0.14000000059604645,0.13500000536441803,0.975,,"[1.0, 1.0, 1.0]",300.0,0.5,individualized,counterfactual,1,"[[0.05662401512709544, -0.05197138603683593, 0.9726592645079177], [-0.4784971908141789]]",0.8059999346733093,2.727
3,1.0,0.9,0.9,0.8700000047683716,0.17499999701976776,0.975,,"[1.0, 1.0]",300.0,0.5,subpopulation,improvement,1,"[[0.05662401512709544, -0.05197138603683593, 0.9726592645079177], [-0.4784971908141789]]",0.9760000109672546,2.032
4,1.0,0.9,0.9,0.14000000059604645,0.11999999731779099,0.975,,"[1.0, 1.0, 1.0]",300.0,0.5,subpopulation,acceptance,1,"[[0.05662401512709544, -0.05197138603683593, 0.9726592645079177], [-0.4784971908141789]]",0.8029999732971191,2.9229999999999996
5,1.0,0.9,0.9,0.8700000047683716,0.1550000011920929,0.995,0.955,"[1.0, 1.0]",300.0,0.5,individualized,improvement,2,"[[0.05954132241681448, -0.02162543247400176, 0.9977325320472343], [-0.5082088975958562]]",0.9950000047683716,2.1445
6,1.0,0.9,0.9,0.27000001072883606,0.17499999701976776,1.0,,"[1.0, 1.0, 1.0]",300.0,0.5,individualized,acceptance,2,"[[0.05954132241681448, -0.02162543247400176, 0.9977325320472343], [-0.5082088975958562]]",0.5529999732971191,2.21
7,1.0,0.9,0.9,0.1850000023841858,0.18000000715255737,0.97,,"[1.0, 1.0, 1.0]",300.0,0.5,individualized,counterfactual,2,"[[0.05954132241681448, -0.02162543247400176, 0.9977325320472343], [-0.5082088975958562]]",0.4779999852180481,3.0014999999999996
8,1.0,0.9,0.9,0.8700000047683716,0.15000000596046448,0.98,,"[1.0, 1.0]",300.0,0.5,subpopulation,improvement,2,"[[0.05954132241681448, -0.02162543247400176, 0.9977325320472343], [-0.5082088975958562]]",0.9810000658035278,2.531
9,1.0,0.9,0.9,0.19499999284744263,0.16500000655651093,0.965,,"[1.0, 1.0, 1.0]",300.0,0.5,subpopulation,acceptance,2,"[[0.05954132241681448, -0.02162543247400176, 0.9977325320472343], [-0.5082088975958562]]",0.4610000252723694,2.9385000000000003
10,1.0,0.9,0.9,0.8899999856948853,0.17000000178813934,0.995,0.92,"[1.0, 1.0]",300.0,0.5,individualized,improvement,0,"[[-0.08450462381747886, 0.050739365608170967, 1.036124723244849], [-0.4859263922810284]]",0.9950000047683716,2.2935000000000003
11,1.0,0.9,0.9,0.23999999463558197,0.17499999701976776,1.0,,"[1.0, 1.0, 1.0]",300.0,0.5,individualized,acceptance,0,"[[-0.08450462381747886, 0.050739365608170967, 1.036124723244849], [-0.4859263922810284]]",0.4829999804496765,2.4185000000000003
12,1.0,0.9,0.9,0.17499999701976776,0.17499999701976776,0.975,,"[1.0, 1.0, 1.0]",300.0,0.5,individualized,counterfactual,0,"[[-0.08450462381747886, 0.050739365608170967, 1.036124723244849], [-0.4859263922810284]]",0.39499998092651367,2.6270000000000007
13,1.0,0.9,0.9,0.8949999809265137,0.20499999821186066,0.965,,"[1.0, 1.0]",300.0,0.5,subpopulation,improvement,0,"[[-0.08450462381747886, 0.050739365608170967, 1.036124723244849], [-0.4859263922810284]]",0.9620000123977661,2.2645
14,1.0,0.9,0.9,0.20000000298023224,0.1850000023841858,0.965,,"[1.0, 1.0, 1.0]",300.0,0.5,subpopulation,acceptance,0,"[[-0.08450462381747886, 0.050739365608170967, 1.036124723244849], [-0.4859263922810284]]",0.4150000214576721,
