,u_years_experience,u_degree,u_senior-level_skill,u_nr_commits,u_nr_languages,u_nr_stars
2000,3.0,1.0,0.08392298,7.0,2.0,6.0
2001,3.0,2.0,0.34212232,2.0,2.0,0.0
2002,4.0,2.0,0.45197523,4.0,3.0,4.0
2003,1.0,2.0,0.5925412,3.0,0.0,5.0
2004,5.0,1.0,0.89790344,5.0,3.0,6.0
2005,5.0,2.0,0.04472232,8.0,7.0,3.0
2006,1.0,2.0,0.80869853,4.0,2.0,2.0
2007,1.0,2.0,0.97604346,4.0,4.0,2.0
2008,0.0,2.0,0.38938832,6.0,3.0,4.0
2009,2.0,0.0,0.48415005,4.0,4.0,3.0
2010,2.0,1.0,0.49276793,3.0,11.0,0.0
2011,3.0,1.0,0.5801841,2.0,2.0,0.0
2012,2.0,2.0,0.28930283,4.0,0.0,2.0
2013,5.0,0.0,0.8849758,5.0,4.0,5.0
2014,0.0,1.0,0.45253563,2.0,4.0,1.0
2015,0.0,0.0,0.18121612,3.0,3.0,4.0
2016,2.0,0.0,0.81759715,4.0,7.0,1.0
2017,1.0,2.0,0.97169983,6.0,15.0,1.0
2018,3.0,3.0,0.8405274,4.0,7.0,2.0
2019,3.0,1.0,0.45257294,5.0,1.0,5.0
2020,4.0,1.0,0.2744683,6.0,9.0,6.0
2021,5.0,1.0,0.9472045,5.0,9.0,2.0
2022,2.0,0.0,0.4773476,3.0,2.0,6.0
2023,0.0,2.0,0.07040584,2.0,2.0,8.0
2024,2.0,1.0,0.8796091,8.0,1.0,5.0
2025,2.0,0.0,0.06776941,7.0,5.0,1.0
2026,2.0,0.0,0.30186224,8.0,4.0,1.0
2027,5.0,3.0,0.03817737,5.0,11.0,2.0
2028,5.0,0.0,0.61630297,0.0,4.0,2.0
2029,3.0,3.0,0.658249,3.0,3.0,3.0
2030,0.0,1.0,0.3954264,7.0,2.0,3.0
2031,6.0,0.0,0.5253571,5.0,7.0,3.0
2032,3.0,0.0,0.020311594,1.0,1.0,6.0
2033,6.0,0.0,0.8977815,2.0,2.0,2.0
2034,7.0,3.0,0.26915216,2.0,11.0,7.0
2035,4.0,0.0,0.35569155,5.0,0.0,7.0
2036,2.0,0.0,0.80318594,3.0,5.0,4.0
2037,2.0,1.0,0.3302356,6.0,13.0,5.0
2038,4.0,2.0,0.87188387,4.0,13.0,2.0
2039,2.0,2.0,0.2616731,1.0,11.0,6.0
2040,7.0,2.0,0.3978449,6.0,6.0,4.0
2041,2.0,1.0,0.87050986,4.0,8.0,1.0
2042,3.0,2.0,0.25742793,4.0,9.0,4.0
2043,2.0,0.0,0.6701664,8.0,2.0,3.0
2044,3.0,1.0,0.41585875,7.0,1.0,3.0
2045,3.0,2.0,0.58120716,2.0,4.0,6.0
2046,1.0,0.0,0.5626701,3.0,1.0,3.0
2047,3.0,2.0,0.26681733,5.0,2.0,2.0
2048,3.0,0.0,0.60247743,5.0,12.0,4.0
2049,2.0,0.0,0.792356,6.0,1.0,2.0
2050,1.0,0.0,0.39661884,2.0,15.0,3.0
2051,3.0,1.0,0.40632546,3.0,2.0,5.0
2052,2.0,2.0,0.19538093,3.0,2.0,0.0
2053,2.0,2.0,0.9664757,2.0,3.0,8.0
2054,1.0,0.0,0.4456197,4.0,2.0,9.0
2055,5.0,2.0,0.5190054,2.0,7.0,4.0
2056,5.0,0.0,0.24674726,6.0,3.0,6.0
2057,1.0,2.0,0.98219764,1.0,4.0,2.0
2058,1.0,2.0,0.079004645,5.0,3.0,3.0
2059,3.0,2.0,0.28383243,2.0,0.0,0.0
2060,5.0,3.0,0.21309483,9.0,17.0,3.0
2061,8.0,1.0,0.37296844,2.0,3.0,4.0
2062,0.0,2.0,0.6791868,2.0,3.0,9.0
2063,3.0,3.0,0.97136056,3.0,3.0,1.0
2064,1.0,3.0,0.6919216,7.0,1.0,4.0
2065,0.0,1.0,0.37748063,1.0,2.0,4.0
2066,1.0,2.0,0.5099902,6.0,5.0,2.0
2067,5.0,0.0,0.57375276,3.0,3.0,7.0
2068,3.0,2.0,0.72731614,7.0,17.0,4.0
2069,2.0,3.0,0.77395976,1.0,7.0,1.0
2070,6.0,0.0,0.90081954,8.0,0.0,1.0
2071,6.0,2.0,0.6980854,7.0,6.0,3.0
2072,5.0,3.0,0.7713251,3.0,7.0,3.0
2073,9.0,1.0,0.5615097,5.0,10.0,0.0
2074,1.0,1.0,0.48614573,2.0,7.0,4.0
2075,4.0,0.0,0.333457,8.0,5.0,1.0
2076,6.0,3.0,0.14426017,1.0,4.0,1.0
2077,4.0,3.0,0.3539015,6.0,11.0,3.0
