,perc_recomm_found,gamma,eta,gamma_obs,gamma_obs_pre,eta_obs,eta_obs_individualized,costs,lbd,thresh,r_type,t_type,iteration,model_coef,eta_obs_refits_batch0_mean,intv-cost
0,1.0,0.75,0.75,0.800000011920929,0.20999999344348907,0.86,0.81,"[1.0, 1.0]",100.0,0.5,individualized,improvement,0,"[[-0.10360710355820973, -0.4840985551564463, 1.2888307442029043], [-0.6215992533679852]]",0.8339999914169312,2.9895999990515407
1,1.0,0.75,0.75,0.25999999046325684,0.20999999344348907,1.0,,"[1.0, 1.0, 1.0]",100.0,0.5,individualized,acceptance,0,"[[-0.10360710355820973, -0.4840985551564463, 1.2888307442029043], [-0.6215992533679852]]",0.9360000491142273,2.8536999995529646
2,1.0,0.75,0.75,0.25,0.20999999344348907,0.98,,"[1.0, 1.0, 1.0]",100.0,0.5,individualized,counterfactual,0,"[[-0.10360710355820973, -0.4840985551564463, 1.2888307442029043], [-0.6215992533679852]]",0.9160000085830688,2.7834999987721445
3,1.0,0.75,0.75,0.8100000023841858,0.20999999344348907,0.81,,"[1.0, 1.0]",100.0,0.5,subpopulation,improvement,0,"[[-0.10360710355820973, -0.4840985551564463, 1.2888307442029043], [-0.6215992533679852]]",0.7959999442100525,3.0072000004172326
4,1.0,0.75,0.75,0.23000000417232513,0.2199999988079071,0.99,,"[1.0, 1.0, 1.0]",100.0,0.5,subpopulation,acceptance,0,"[[-0.10360710355820973, -0.4840985551564463, 1.2888307442029043], [-0.6215992533679852]]",0.906000018119812,2.938899997970461
5,1.0,0.75,0.75,0.7400000095367432,0.12999999523162842,0.88,0.77,"[1.0, 1.0]",100.0,0.5,individualized,improvement,1,"[[-0.578285178412088, -0.062113255789826904, 1.322774006673148], [-0.6339041667493469]]",0.8779999613761902,2.8597000008627775
6,1.0,0.75,0.75,0.23999999463558197,0.18000000715255737,1.0,,"[1.0, 1.0, 1.0]",100.0,0.5,individualized,acceptance,1,"[[-0.578285178412088, -0.062113255789826904, 1.322774006673148], [-0.6339041667493469]]",0.6680000424385071,2.9146000004120167
7,1.0,0.75,0.75,0.20000000298023224,0.1599999964237213,1.0,,"[1.0, 1.0, 1.0]",100.0,0.5,individualized,counterfactual,1,"[[-0.578285178412088, -0.062113255789826904, 1.322774006673148], [-0.6339041667493469]]",0.6859999895095825,2.8689999992325905
8,1.0,0.75,0.75,0.7200000286102295,0.17000000178813934,0.83,,"[1.0, 1.0]",100.0,0.5,subpopulation,improvement,1,"[[-0.578285178412088, -0.062113255789826904, 1.322774006673148], [-0.6339041667493469]]",0.8060000538825989,2.8696999969966708
9,1.0,0.75,0.75,0.15000000596046448,0.14000000059604645,1.0,,"[1.0, 1.0, 1.0]",100.0,0.5,subpopulation,acceptance,1,"[[-0.578285178412088, -0.062113255789826904, 1.322774006673148], [-0.6339041667493469]]",0.6799999475479126,2.6048999971777196
10,1.0,0.75,0.75,0.7599999904632568,0.1899999976158142,0.98,0.84,"[1.0, 1.0]",100.0,0.5,individualized,improvement,2,"[[0.18955870160447288, 0.23833094446363892, 0.843726963256624], [-0.586406678566156]]",0.9700000882148743,3.072500000549107
11,1.0,0.75,0.75,0.2800000011920929,0.20999999344348907,1.0,,"[1.0, 1.0, 1.0]",100.0,0.5,individualized,acceptance,2,"[[0.18955870160447288, 0.23833094446363892, 0.843726963256624], [-0.586406678566156]]",0.5540000200271606,3.14870000037253
12,1.0,0.75,0.75,0.20999999344348907,0.18000000715255737,1.0,,"[1.0, 1.0, 1.0]",100.0,0.5,individualized,counterfactual,2,"[[0.18955870160447288, 0.23833094446363892, 0.843726963256624], [-0.586406678566156]]",0.5700000524520874,2.3593999980747697
13,1.0,0.75,0.75,0.7699999809265137,0.25,0.88,,"[1.0, 1.0]",100.0,0.5,subpopulation,improvement,2,"[[0.18955870160447288, 0.23833094446363892, 0.843726963256624], [-0.586406678566156]]",0.9020000696182251,3.2710999993063505
14,1.0,0.75,0.75,0.25999999046325684,0.20000000298023224,1.0,,"[1.0, 1.0, 1.0]",100.0,0.5,subpopulation,acceptance,2,"[[0.18955870160447288, 0.23833094446363892, 0.843726963256624], [-0.586406678566156]]",0.5580000281333923,
