,y_hat
1144,False
1592,False
1954,False
1776,False
1306,False
1971,False
1108,False
1344,False
1152,False
1230,False
1132,False
1523,False
1240,False
1117,False
1122,False
1923,False
1463,False
1043,False
1013,False
1097,False
1603,False
1799,False
1586,False
1821,False
1320,False
1732,False
1946,False
1494,False
1257,False
1426,False
1880,False
1336,False
1129,False
1504,False
1429,False
1380,False
1602,False
1853,False
1284,False
1881,False
1432,False
1830,False
1004,False
1649,False
1554,False
1813,False
1614,False
1708,False
1467,False
1220,False
1137,False
1966,False
1383,False
1185,False
1049,False
1142,False
1148,False
1918,False
1533,False
1000,False
1381,False
1015,False
1423,False
1876,False
1030,False
1882,False
1139,False
1166,False
1985,False
1987,False
1242,False
1026,False
1861,False
1285,False
1805,False
1162,False
1069,False
1936,False
1081,False
1769,False
1356,False
1685,False
1511,False
1515,False
1337,False
1499,False
1652,False
1329,False
1118,False
1974,False
1545,False
1814,False
1177,False
1958,False
1374,False
1551,False
1637,False
1980,False
1353,False
1875,False
