ix,goal_cost,intv_cost
1003,1.0,1.1
1490,1.0,7.300000000000001
1330,1.0,1.4
1813,1.0,6.3
1727,1.0,1.7
1962,1.0,0.7
1769,1.0,0.5
1677,1.0,0.9
1378,1.0,3.0
1478,1.0,4.4
1840,1.0,2.4
1235,1.0,9.200000000000001
1041,1.0,12.2
1432,1.0,3.0
1390,1.0,2.4
1807,1.0,2.0
1284,1.0,9.4
1661,1.0,12.4
1080,1.0,3.9000000000000004
1423,1.0,3.2
1263,1.0,7.300000000000001
1593,1.0,4.4
1730,1.0,5.3
1399,1.0,5.199999999999999
1786,1.0,9.6
1966,1.0,5.1
1221,1.0,9.4
1240,1.0,3.8
1237,1.0,1.5
1978,1.0,8.7
1381,1.0,9.8
1247,1.0,3.5999999999999996
1217,1.0,8.2
1270,1.0,11.0
1268,1.0,0.7
1811,1.0,1.5
1547,1.0,3.1999999999999997
1493,1.0,8.1
1309,1.0,5.2
1563,1.0,7.1
1816,1.0,0.9
1502,1.0,11.4
1980,1.0,4.2
1168,1.0,5.5
1691,1.0,4.3
1335,1.0,13.8
1992,1.0,1.7
1122,1.0,17.700000000000003
1672,1.0,1.5
1836,1.0,3.0
1070,1.0,6.7
1209,1.0,4.2
1107,1.0,2.0
1204,1.0,3.4000000000000004
1863,1.0,6.3
1030,1.0,1.5
1512,1.0,4.8
1838,1.0,4.7
1161,1.0,3.9
1587,1.0,3.6
1941,1.0,7.2
1149,1.0,6.699999999999999
1273,1.0,6.9
1356,1.0,5.8
1457,1.0,1.9000000000000001
1410,1.0,1.0
1975,1.0,6.7
1133,1.0,3.0
1792,1.0,2.9
1243,1.0,9.6
1985,1.0,3.1
1526,1.0,0.7
1810,1.0,3.7
1447,1.0,2.3000000000000003
1808,1.0,2.7
1682,1.0,8.6
1680,1.0,5.8
1775,1.0,1.7
1069,1.0,3.1
1188,1.0,9.4
1636,1.0,4.6
1360,1.0,10.8
1386,1.0,2.4
1059,1.0,4.3
1577,1.0,1.5
1828,1.0,5.4
1014,1.0,3.9000000000000004
1082,1.0,1.0
1675,1.0,9.3
1108,1.0,1.4
1340,1.0,3.2
1686,1.0,2.9000000000000004
1218,1.0,8.100000000000001
1524,1.0,5.4
1285,1.0,2.8
1915,1.0,0.9
1821,1.0,4.3
1154,1.0,2.8000000000000003
1092,1.0,1.6
1421,1.0,0.9
