,y
364,1.0
292,1.0
360,1.0
410,1.0
280,1.0
393,1.0
287,1.0
483,0.0
282,1.0
366,1.0
388,1.0
264,0.0
349,1.0
421,1.0
372,1.0
319,1.0
428,0.0
411,1.0
484,1.0
470,1.0
324,1.0
429,1.0
427,1.0
459,1.0
281,1.0
353,0.0
321,1.0
373,1.0
407,1.0
465,0.0
299,1.0
488,1.0
275,0.0
383,1.0
400,0.0
251,1.0
252,1.0
395,1.0
357,0.0
387,0.0
472,1.0
315,1.0
498,1.0
386,1.0
309,1.0
493,0.0
296,1.0
426,1.0
354,1.0
401,1.0
313,1.0
491,0.0
290,1.0
317,1.0
274,0.0
370,1.0
396,1.0
380,1.0
474,1.0
323,0.0
310,1.0
447,1.0
325,1.0
416,1.0
448,1.0
285,1.0
486,1.0
254,1.0
413,1.0
318,0.0
293,1.0
327,1.0
356,0.0
442,0.0
476,0.0
337,1.0
267,1.0
436,1.0
490,1.0
316,1.0
437,1.0
385,1.0
256,0.0
415,1.0
338,0.0
336,0.0
455,0.0
347,0.0
255,0.0
424,1.0
367,1.0
439,1.0
305,1.0
258,0.0
402,0.0
266,0.0
479,1.0
263,1.0
412,0.0
312,1.0
