,y_hat
1496,False
1779,False
1836,False
1288,False
1672,False
1909,False
1661,False
1941,False
1603,False
1356,False
1072,False
1724,False
1640,False
1881,False
1171,False
1528,False
1029,False
1493,False
1195,False
1225,False
1291,False
1080,False
1103,False
1286,False
1174,False
1676,False
1091,False
1691,False
1791,False
1073,False
1828,False
1127,False
1329,False
1931,False
1244,False
1204,False
1587,False
1270,False
1764,False
1135,False
1763,False
1161,False
1925,False
1649,False
1846,False
1484,False
1761,False
1180,False
1736,False
1682,False
1298,False
1675,False
1152,False
1211,False
1686,False
1981,False
1921,False
1570,False
1838,False
1172,False
1977,False
1408,False
1467,False
1333,False
1337,False
1084,False
1814,False
1555,False
1630,False
1353,False
1455,False
1068,False
1299,False
1039,False
1518,False
1100,False
1088,False
1290,False
1623,False
1335,False
1041,False
1671,False
1234,False
1014,False
1996,False
1483,False
1501,False
1423,False
1104,False
1652,False
1401,False
1199,False
1708,False
1952,False
1747,False
1284,False
1396,False
1382,False
1351,False
1409,False
