,x1,x2
1203,1.6,3.3
1319,0.6,3.6
1298,1.7,3.4
1129,2.2,4.5
1177,1.5,3.1
1065,2.5,5.2
1148,1.8,3.5
1836,2.3,-0.0
1463,1.1,2.3
1276,2.1,4.3
1914,0.9,2.8
1185,2.4,4.1
1337,3.1,0.0
1661,3.5,5.5
1800,1.2,3.2
1622,0.9,5.0
1708,2.2,0.0
1646,3.0,6.0
1580,1.7,3.4
1009,2.3,5.1
1730,1.9,3.9
1029,2.9,5.9
1537,0.1,3.2
1088,0.7,3.8
1170,2.6,5.3
1671,1.7,3.3
1672,1.4,2.9
1657,1.5,3.2
1340,1.5,2.9
1118,1.2,4.2
1223,2.6,-0.0
1982,1.6,3.1
1239,0.3,-0.1
1028,1.5,3.1
1360,2.8,5.7
1985,2.2,0.0
1430,1.6,3.3
1278,1.6,4.4
1480,2.7,0.0
1006,1.9,3.9
1707,1.6,3.3
1209,1.7,3.5
1603,2.1,4.2
1635,1.7,3.5
1886,2.0,0.0
1109,1.4,1.9
1284,2.9,5.7
1978,2.5,5.1
1087,1.7,-0.0
1024,2.7,6.1
1353,2.1,4.2
1980,1.7,3.4
1073,2.3,4.7
1110,2.4,4.7
1347,2.0,-0.0
1367,-0.0,3.6
1299,1.9,3.7
1491,1.8,0.0
1275,1.4,2.8
1427,0.0,4.9
1763,1.8,3.7
1875,0.6,4.1
1357,2.6,0.0
1159,2.2,4.3
1620,2.3,4.7
1068,2.0,3.9
1270,3.0,6.0
1451,1.6,3.2
1027,1.3,2.6
1052,0.0,-0.4
1184,1.4,2.8
1528,2.1,4.1
1521,2.1,4.1
1841,1.6,3.2
1133,1.4,2.8
1401,3.3,6.5
1455,2.2,4.4
1234,0.4,5.7
1477,2.2,0.0
1901,1.6,3.3
1832,-0.0,4.2
1023,1.4,2.9
1872,1.2,2.4
1472,2.7,-0.0
1304,2.0,-0.0
1240,0.7,4.2
1921,2.2,4.5
1105,0.7,4.7
1290,2.0,3.9
1333,1.9,4.3
1844,2.6,0.0
1807,1.8,0.0
1026,3.1,6.1
1149,2.2,4.5
1373,1.7,3.3
1703,1.3,2.6
1931,1.4,4.6
1003,1.3,2.3
1246,2.0,4.0
1918,1.7,3.4
