,0
1306,1.0
1992,1.0
1227,1.0
1030,1.0
1320,1.0
1664,1.0
1661,1.0
1189,1.0
1329,1.0
1884,1.0
1216,1.0
1568,1.0
1254,1.0
1177,1.0
1998,1.0
1743,1.0
1940,1.0
1757,1.0
1610,1.0
1679,1.0
1257,1.0
1313,1.0
1077,1.0
1606,1.0
1831,1.0
1858,1.0
1574,1.0
1650,1.0
1014,1.0
1696,1.0
1431,1.0
1807,1.0
1150,1.0
1070,1.0
1060,1.0
1569,1.0
1883,1.0
1766,1.0
1626,1.0
1276,1.0
1713,1.0
1201,1.0
1906,1.0
1985,1.0
1081,1.0
1886,1.0
1708,1.0
1210,1.0
1971,1.0
1495,1.0
1205,1.0
1284,1.0
1040,1.0
1288,1.0
1560,1.0
1667,1.0
1332,1.0
1645,1.0
1443,1.0
1895,1.0
1214,1.0
1816,1.0
1594,1.0
1026,1.0
1962,1.0
1084,1.0
1372,1.0
1924,1.0
1668,1.0
1769,1.0
1902,1.0
1565,1.0
1452,1.0
1464,1.0
1012,1.0
1517,1.0
1859,1.0
1440,1.0
1621,1.0
1439,1.0
1576,1.0
1178,1.0
1687,1.0
1133,1.0
1303,1.0
1896,1.0
1206,1.0
1933,1.0
1434,1.0
1438,1.0
1660,1.0
1505,1.0
1316,1.0
1198,1.0
1835,1.0
1347,1.0
1982,1.0
1093,1.0
1697,1.0
1898,1.0
