,0
858,0.0
512,0.0
843,1.0
525,0.0
625,0.0
609,0.0
848,0.0
709,0.0
957,0.0
999,0.0
667,0.0
846,1.0
808,0.0
549,0.0
596,0.0
645,0.0
639,0.0
958,0.0
819,0.0
866,0.0
884,0.0
769,0.0
875,0.0
513,0.0
981,0.0
608,0.0
859,1.0
901,1.0
990,0.0
523,0.0
920,0.0
993,1.0
557,0.0
758,1.0
752,0.0
805,0.0
864,0.0
700,0.0
589,0.0
796,0.0
780,0.0
937,0.0
712,0.0
812,0.0
893,1.0
779,0.0
756,0.0
669,0.0
922,0.0
723,0.0
879,0.0
871,0.0
503,0.0
907,0.0
841,0.0
798,0.0
998,1.0
823,0.0
882,0.0
987,1.0
784,0.0
945,0.0
628,0.0
766,0.0
744,0.0
725,0.0
792,0.0
670,0.0
616,0.0
517,1.0
529,1.0
505,0.0
790,0.0
915,1.0
800,0.0
742,0.0
930,0.0
837,0.0
890,0.0
762,0.0
622,0.0
992,0.0
968,0.0
713,0.0
588,0.0
818,0.0
986,0.0
804,0.0
660,0.0
515,0.0
895,0.0
566,0.0
913,0.0
959,0.0
948,0.0
921,0.0
680,0.0
730,0.0
918,0.0
840,0.0
