,years_experience,degree,nr_commits,nr_languages,nr_stars
2511,3.0,1.0,3037.0,3.0,14.0
2221,0.0,3.0,2.0,2.0,19.0
3494,3.0,1.0,3032.0,7.0,11.0
3340,3.0,1.0,3033.0,1.0,12.0
3316,0.0,3.0,3.0,5.0,11.0
3257,4.0,1.0,4043.0,13.0,18.0
2014,0.0,3.0,2.0,5.0,11.0
3058,1.0,2.0,1012.0,4.0,13.0
2310,4.0,1.0,4043.0,6.0,17.0
3667,3.0,1.0,3030.0,3.0,15.0
2653,1.0,2.0,13.0,0.0,4.0
2964,2.0,2.0,2025.0,10.0,16.0
3352,1.0,3.0,1013.0,4.0,12.0
2446,1.0,2.0,19.0,5.0,3.0
3857,3.0,1.0,3036.0,2.0,11.0
3211,4.0,0.0,4047.0,2.0,13.0
2286,1.0,2.0,1016.0,9.0,12.0
2856,2.0,2.0,2023.0,5.0,15.0
3839,3.0,1.0,3035.0,4.0,10.0
2362,4.0,0.0,4043.0,1.0,11.0
3595,0.0,3.0,4.0,5.0,20.0
3323,1.0,3.0,1013.0,8.0,20.0
2364,0.0,3.0,6.0,5.0,16.0
3992,4.0,1.0,4041.0,5.0,12.0
3874,0.0,3.0,3.0,3.0,11.0
2525,2.0,2.0,2021.0,3.0,18.0
2144,2.0,2.0,2021.0,3.0,15.0
3997,4.0,0.0,4041.0,1.0,18.0
3898,3.0,1.0,3038.0,9.0,14.0
2316,0.0,3.0,4.0,3.0,19.0
3761,3.0,1.0,3034.0,2.0,17.0
2805,4.0,0.0,4046.0,9.0,18.0
3105,4.0,0.0,45.0,2.0,6.0
2871,0.0,3.0,3.0,7.0,16.0
3279,1.0,3.0,1012.0,7.0,16.0
2065,0.0,3.0,1.0,3.0,14.0
3809,3.0,1.0,3032.0,6.0,11.0
3708,3.0,2.0,3033.0,8.0,15.0
2006,1.0,3.0,1014.0,3.0,12.0
3645,4.0,0.0,4044.0,8.0,17.0
3811,1.0,3.0,1016.0,5.0,15.0
3656,4.0,0.0,4043.0,1.0,13.0
2500,0.0,3.0,9.0,4.0,16.0
3186,2.0,2.0,2022.0,6.0,10.0
2120,3.0,1.0,3036.0,1.0,17.0
2149,4.0,0.0,4042.0,10.0,18.0
3688,1.0,2.0,1016.0,4.0,12.0
3018,1.0,3.0,1014.0,10.0,10.0
3320,1.0,3.0,1012.0,2.0,10.0
3484,3.0,1.0,3035.0,1.0,15.0
2282,1.0,3.0,1011.0,5.0,15.0
2578,2.0,2.0,2025.0,2.0,16.0
2516,0.0,3.0,2.0,4.0,11.0
3551,1.0,2.0,1015.0,5.0,13.0
3849,1.0,2.0,1012.0,7.0,16.0
2291,3.0,1.0,3037.0,5.0,13.0
2185,0.0,3.0,3.0,5.0,15.0
3996,3.0,1.0,3031.0,5.0,12.0
2761,4.0,0.0,4043.0,4.0,13.0
2636,3.0,1.0,3035.0,4.0,16.0
2166,1.0,2.0,12.0,4.0,2.0
2507,2.0,2.0,2023.0,6.0,13.0
2712,2.0,2.0,2024.0,4.0,13.0
3801,1.0,3.0,1013.0,1.0,22.0
3114,2.0,2.0,2027.0,5.0,12.0
2126,1.0,3.0,1011.0,3.0,20.0
2702,0.0,3.0,5.0,4.0,16.0
3909,2.0,2.0,2023.0,7.0,11.0
3669,1.0,3.0,1012.0,4.0,12.0
2514,3.0,1.0,3032.0,1.0,13.0
3075,2.0,2.0,2023.0,3.0,11.0
2366,2.0,2.0,2026.0,3.0,14.0
3972,3.0,1.0,3035.0,6.0,12.0
2974,0.0,3.0,4.0,3.0,13.0
2009,3.0,1.0,3034.0,5.0,13.0
2697,1.0,3.0,1015.0,8.0,13.0
2665,1.0,3.0,1015.0,3.0,14.0
2304,2.0,2.0,2025.0,14.0,17.0
2456,0.0,3.0,3.0,9.0,10.0
3786,0.0,3.0,1.0,5.0,14.0
2041,3.0,1.0,3034.0,9.0,11.0
3431,1.0,3.0,1014.0,3.0,14.0
2279,3.0,1.0,3030.0,3.0,15.0
3561,4.0,0.0,4041.0,2.0,12.0
2486,4.0,1.0,4043.0,7.0,13.0
2716,3.0,1.0,3033.0,3.0,15.0
2130,0.0,3.0,4.0,3.0,12.0
2648,3.0,1.0,3031.0,5.0,19.0
2049,4.0,0.0,4046.0,2.0,12.0
3943,1.0,3.0,1016.0,3.0,15.0
3084,1.0,3.0,1013.0,11.0,14.0
2244,3.0,1.0,3036.0,2.0,12.0
2814,1.0,3.0,1014.0,3.0,11.0
3344,1.0,3.0,1012.0,3.0,11.0
2153,3.0,1.0,3035.0,2.0,13.0
3440,3.0,1.0,3035.0,5.0,14.0
2655,1.0,3.0,1013.0,4.0,14.0
2898,0.0,3.0,4.0,1.0,15.0
2022,2.0,2.0,2023.0,3.0,16.0
3129,3.0,1.0,3033.0,8.0,12.0
3921,4.0,1.0,4044.0,1.0,20.0
2901,0.0,3.0,2.0,8.0,10.0
2746,4.0,0.0,4046.0,8.0,17.0
3154,0.0,3.0,3.0,4.0,12.0
3933,3.0,1.0,3032.0,3.0,16.0
3741,0.0,3.0,4.0,8.0,6.0
3930,4.0,0.0,4043.0,12.0,14.0
3883,4.0,0.0,4042.0,2.0,14.0
2119,0.0,3.0,5.0,3.0,14.0
3125,3.0,1.0,3034.0,2.0,13.0
2160,4.0,0.0,4043.0,5.0,13.0
2391,1.0,2.0,1025.0,2.0,12.0
3450,4.0,0.0,4042.0,8.0,10.0
2622,3.0,1.0,3033.0,2.0,15.0
2741,1.0,3.0,1011.0,8.0,12.0
3048,1.0,2.0,1016.0,2.0,12.0
2897,1.0,3.0,1013.0,5.0,17.0
2017,1.0,3.0,1016.0,16.0,11.0
3693,1.0,2.0,1017.0,5.0,11.0
2079,1.0,3.0,1014.0,3.0,14.0
2375,3.0,1.0,3032.0,7.0,13.0
2499,4.0,0.0,4043.0,7.0,14.0
2508,0.0,3.0,3.0,3.0,2.0
3557,4.0,0.0,4046.0,2.0,14.0
2799,4.0,0.0,4043.0,4.0,17.0
2633,1.0,3.0,1015.0,2.0,12.0
3332,4.0,0.0,41.0,1.0,4.0
3390,4.0,0.0,4044.0,7.0,14.0
2423,3.0,1.0,3032.0,1.0,15.0
3586,3.0,1.0,3035.0,1.0,12.0
2257,4.0,0.0,4044.0,8.0,16.0
3659,2.0,2.0,2020.0,5.0,13.0
3821,1.0,3.0,1020.0,3.0,20.0
3423,3.0,1.0,3033.0,8.0,19.0
2729,4.0,0.0,4041.0,5.0,16.0
2373,3.0,1.0,3032.0,3.0,16.0
3103,3.0,1.0,3036.0,8.0,13.0
3205,0.0,3.0,5.0,7.0,17.0
3788,1.0,3.0,1013.0,14.0,13.0
3193,4.0,0.0,4042.0,7.0,11.0
3875,2.0,2.0,2024.0,4.0,20.0
3527,4.0,0.0,4046.0,2.0,12.0
2749,1.0,3.0,1015.0,1.0,11.0
3111,1.0,3.0,1013.0,3.0,13.0
3298,1.0,3.0,1016.0,3.0,14.0
2931,3.0,1.0,3031.0,3.0,15.0
2401,2.0,2.0,2023.0,1.0,15.0
3512,0.0,3.0,6.0,10.0,16.0
3061,3.0,1.0,3035.0,2.0,11.0
2117,2.0,2.0,2027.0,8.0,10.0
3548,0.0,3.0,4.0,2.0,18.0
2546,1.0,3.0,1017.0,7.0,12.0
3126,1.0,3.0,1013.0,17.0,13.0
2781,1.0,2.0,13.0,5.0,5.0
2334,1.0,3.0,1013.0,3.0,12.0
2263,2.0,2.0,2026.0,5.0,15.0
2215,3.0,1.0,3034.0,9.0,19.0
2313,4.0,0.0,4042.0,16.0,14.0
3285,1.0,3.0,1012.0,4.0,11.0
2828,5.0,0.0,5055.0,7.0,10.0
3745,1.0,3.0,1013.0,9.0,19.0
3492,3.0,1.0,3034.0,5.0,14.0
3198,0.0,3.0,3.0,5.0,17.0
2464,3.0,1.0,3034.0,5.0,12.0
3617,3.0,1.0,3036.0,14.0,16.0
2797,3.0,1.0,3031.0,1.0,13.0
2778,2.0,2.0,2023.0,5.0,15.0
2428,4.0,0.0,44.0,3.0,7.0
3951,4.0,0.0,47.0,4.0,3.0
3371,3.0,1.0,3032.0,3.0,12.0
2171,3.0,1.0,3036.0,2.0,10.0
2880,2.0,2.0,2022.0,1.0,13.0
3233,4.0,0.0,4043.0,7.0,18.0
3917,3.0,1.0,3036.0,1.0,16.0
3513,3.0,1.0,3033.0,2.0,14.0
3442,4.0,0.0,4043.0,6.0,15.0
3322,1.0,3.0,1013.0,2.0,15.0
2907,1.0,3.0,1014.0,2.0,12.0
2367,4.0,0.0,4041.0,3.0,14.0
2154,1.0,3.0,1016.0,4.0,15.0
2940,1.0,3.0,1012.0,6.0,12.0
2650,1.0,3.0,1014.0,6.0,13.0
3468,3.0,1.0,3034.0,4.0,14.0
3681,0.0,3.0,3.0,1.0,10.0
3197,3.0,1.0,3031.0,6.0,15.0
2181,1.0,3.0,1019.0,2.0,13.0
3922,3.0,2.0,3036.0,13.0,19.0
2902,3.0,1.0,3036.0,14.0,12.0
2380,3.0,1.0,3033.0,5.0,10.0
2764,3.0,1.0,3034.0,6.0,13.0
2700,0.0,3.0,3.0,5.0,1.0
2788,3.0,1.0,3032.0,3.0,15.0
2213,0.0,3.0,7.0,4.0,13.0
2048,3.0,1.0,3035.0,13.0,14.0
3178,0.0,3.0,2.0,5.0,18.0
2054,1.0,2.0,1014.0,3.0,19.0
2111,3.0,1.0,3032.0,4.0,18.0
2453,3.0,1.0,3035.0,6.0,19.0
2558,4.0,0.0,4043.0,3.0,13.0
3092,1.0,2.0,13.0,4.0,0.0
