,u_x1,u_x2,u_x3,u_y
1000,-1.8333063,-0.45832658,-1.3333063,0.033378482
1001,1.002364,0.250591,1.502364,0.8419161
1002,0.79256153,0.19814038,1.2925615,0.7859833
1003,-0.3523303,-0.088082574,0.1476697,0.36229527
1004,-0.007875233,-0.0019688082,0.49212477,0.49685824
1005,-0.7942823,-0.19857058,-0.29428232,0.21351552
1006,-1.0194514,-0.25486284,-0.5194514,0.15399432
1007,-0.052897815,-0.013224454,0.4471022,0.47890663
1008,-1.0204225,-0.2551056,-0.52042246,0.15376401
1009,-1.5818293,-0.39545733,-1.0818293,0.056844234
1010,0.9335914,0.23339786,1.4335914,0.8247427
1011,-1.0406026,-0.26015064,-0.54060256,0.14902997
1012,1.5067279,0.37668198,2.006728,0.93405974
1013,-0.021196343,-0.0052990858,0.47880366,0.49154449
1014,-0.6457578,-0.16143945,-0.1457578,0.2592181
1015,-0.25410405,-0.06352601,0.24589595,0.39970756
1016,-0.7685802,-0.19214505,-0.2685802,0.22107124
1017,0.23367879,0.058419697,0.7336788,0.5923828
1018,0.09846376,0.02461594,0.5984638,0.53921795
1019,0.67724216,0.16931054,1.1772422,0.7508738
1020,-0.26152134,-0.065380335,0.23847866,0.39684522
1021,0.1867275,0.046681874,0.6867275,0.5740628
1022,-0.10217016,-0.02554254,0.39782983,0.45931077
1023,-0.49787754,-0.124469385,0.0021224618,0.30928516
1024,-2.056076,-0.514019,-1.556076,0.019887567
1025,-0.7642133,-0.19105333,-0.26421332,0.22237003
1026,-2.1911097,-0.5477774,-1.6911097,0.014221907
1027,-0.36203998,-0.090509996,0.13796002,0.35866106
1028,-0.5851566,-0.14628915,-0.08515662,0.27922118
1029,-2.0416439,-0.51041096,-1.5416439,0.020593405
1030,-0.15118478,-0.037796196,0.3488152,0.43991494
1031,-1.1557697,-0.28894243,-0.6557697,0.12388766
1032,0.43118966,0.107797414,0.93118966,0.6668347
1033,1.3655207,0.34138018,1.8655207,0.9139552
